Temperature	Strain_p	Strain
220.4790000	-0.0157765	-0.0001578
220.3300000	-0.0159358	-0.0001594
220.1810000	-0.0160532	-0.0001605
220.0320000	-0.0161109	-0.0001611
219.8840000	-0.0161089	-0.0001611
219.7360000	-0.0160618	-0.0001606
219.5870000	-0.0159750	-0.0001598
219.4370000	-0.0158751	-0.0001588
219.2830000	-0.0157747	-0.0001577
219.1290000	-0.0156898	-0.0001569
218.9790000	-0.0156263	-0.0001563
218.8310000	-0.0155992	-0.0001560
218.6880000	-0.0156076	-0.0001561
218.5490000	-0.0156520	-0.0001565
218.4080000	-0.0157154	-0.0001572
218.2670000	-0.0158349	-0.0001583
218.1270000	-0.0159764	-0.0001598
217.9810000	-0.0161581	-0.0001616
217.8350000	-0.0163840	-0.0001638
217.6860000	-0.0166857	-0.0001669
217.5340000	-0.0169645	-0.0001696
217.3800000	-0.0172226	-0.0001722
217.2260000	-0.0174796	-0.0001748
217.0670000	-0.0177112	-0.0001771
216.9050000	-0.0178671	-0.0001787
216.7440000	-0.0179513	-0.0001795
216.5840000	-0.0179727	-0.0001797
216.4250000	-0.0179383	-0.0001794
216.2660000	-0.0177168	-0.0001772
216.1080000	-0.0175873	-0.0001759
215.9520000	-0.0174292	-0.0001743
215.7950000	-0.0172758	-0.0001728
215.6380000	-0.0171531	-0.0001715
215.4820000	-0.0170606	-0.0001706
215.3260000	-0.0169905	-0.0001699
215.1690000	-0.0169544	-0.0001695
215.0140000	-0.0169538	-0.0001695
214.8600000	-0.0169927	-0.0001699
214.7020000	-0.0171225	-0.0001712
214.5410000	-0.0172492	-0.0001725
214.3760000	-0.0174113	-0.0001741
214.2090000	-0.0175979	-0.0001760
214.0400000	-0.0178150	-0.0001782
213.8720000	-0.0180198	-0.0001802
213.7050000	-0.0182863	-0.0001829
213.5420000	-0.0187147	-0.0001871
213.3820000	-0.0190020	-0.0001900
213.2250000	-0.0193310	-0.0001933
213.0680000	-0.0196695	-0.0001967
212.9140000	-0.0200318	-0.0002003
212.7660000	-0.0203969	-0.0002040
212.6250000	-0.0207770	-0.0002078
212.4890000	-0.0211527	-0.0002115
212.3560000	-0.0215027	-0.0002150
212.2250000	-0.0218191	-0.0002182
212.0930000	-0.0220846	-0.0002208
211.9590000	-0.0223174	-0.0002232
211.8210000	-0.0225088	-0.0002251
211.6810000	-0.0226244	-0.0002262
211.5410000	-0.0226726	-0.0002267
211.3980000	-0.0226559	-0.0002266
211.2540000	-0.0225882	-0.0002259
211.1090000	-0.0224617	-0.0002246
210.9640000	-0.0223278	-0.0002233
210.8190000	-0.0221360	-0.0002214
210.6720000	-0.0219407	-0.0002194
210.5230000	-0.0217609	-0.0002176
210.3720000	-0.0216271	-0.0002163
210.2220000	-0.0215738	-0.0002157
210.0750000	-0.0215779	-0.0002158
209.9270000	-0.0216447	-0.0002164
209.7830000	-0.0217741	-0.0002177
209.6420000	-0.0219695	-0.0002197
209.5050000	-0.0222088	-0.0002221
209.3710000	-0.0224763	-0.0002248
209.2370000	-0.0227735	-0.0002277
209.1040000	-0.0230841	-0.0002308
208.9690000	-0.0233894	-0.0002339
208.8330000	-0.0236540	-0.0002365
208.6930000	-0.0238779	-0.0002388
208.5550000	-0.0240436	-0.0002404
208.4170000	-0.0241521	-0.0002415
208.2790000	-0.0241962	-0.0002420
208.1440000	-0.0241864	-0.0002419
208.0110000	-0.0241553	-0.0002416
207.8790000	-0.0241303	-0.0002413
207.7460000	-0.0241160	-0.0002412
207.6110000	-0.0241210	-0.0002412
207.4730000	-0.0241431	-0.0002414
207.3390000	-0.0241901	-0.0002419
207.2020000	-0.0242620	-0.0002426
207.0650000	-0.0243666	-0.0002437
206.9320000	-0.0244865	-0.0002449
206.8000000	-0.0246173	-0.0002462
206.6690000	-0.0247203	-0.0002472
206.5420000	-0.0248864	-0.0002489
206.4150000	-0.0251558	-0.0002516
206.2900000	-0.0253607	-0.0002536
206.1670000	-0.0255831	-0.0002558
206.0460000	-0.0258165	-0.0002582
205.9210000	-0.0259872	-0.0002599
205.7940000	-0.0262372	-0.0002624
205.6670000	-0.0264998	-0.0002650
205.5350000	-0.0267859	-0.0002679
205.4010000	-0.0271111	-0.0002711
205.2640000	-0.0274693	-0.0002747
205.1230000	-0.0278630	-0.0002786
204.9800000	-0.0282547	-0.0002825
204.8330000	-0.0286853	-0.0002869
204.6870000	-0.0290970	-0.0002910
204.5410000	-0.0294855	-0.0002949
204.3940000	-0.0298383	-0.0002984
204.2470000	-0.0301359	-0.0003014
204.1040000	-0.0303878	-0.0003039
203.9650000	-0.0305836	-0.0003058
203.8310000	-0.0307186	-0.0003072
203.7020000	-0.0308830	-0.0003088
203.5750000	-0.0308816	-0.0003088
203.4490000	-0.0308227	-0.0003082
203.3270000	-0.0306619	-0.0003066
203.2040000	-0.0304801	-0.0003048
203.0750000	-0.0302913	-0.0003029
202.9430000	-0.0300875	-0.0003009
202.8100000	-0.0298675	-0.0002987
202.6780000	-0.0297026	-0.0002970
202.5410000	-0.0295993	-0.0002960
202.3990000	-0.0295378	-0.0002954
202.2530000	-0.0295383	-0.0002954
202.1060000	-0.0295892	-0.0002959
201.9530000	-0.0296981	-0.0002970
201.8030000	-0.0298425	-0.0002984
201.6550000	-0.0300294	-0.0003003
201.5100000	-0.0302343	-0.0003023
201.3650000	-0.0304459	-0.0003045
201.2220000	-0.0306581	-0.0003066
201.0810000	-0.0308565	-0.0003086
200.9390000	-0.0310189	-0.0003102
200.7960000	-0.0311511	-0.0003115
200.6510000	-0.0311894	-0.0003119
200.5070000	-0.0312282	-0.0003123
200.3660000	-0.0312256	-0.0003123
200.2280000	-0.0311828	-0.0003118
200.0930000	-0.0311566	-0.0003116
199.9590000	-0.0311582	-0.0003116
199.8230000	-0.0311253	-0.0003113
199.6830000	-0.0311203	-0.0003112
199.5380000	-0.0311389	-0.0003114
199.3920000	-0.0311806	-0.0003118
199.2430000	-0.0312450	-0.0003125
199.0920000	-0.0313350	-0.0003134
198.9390000	-0.0314428	-0.0003144
198.7830000	-0.0315938	-0.0003159
198.6250000	-0.0317833	-0.0003178
198.4690000	-0.0320107	-0.0003201
198.3120000	-0.0322685	-0.0003227
198.1570000	-0.0325737	-0.0003257
198.0010000	-0.0329101	-0.0003291
197.8470000	-0.0332834	-0.0003328
197.6930000	-0.0336922	-0.0003369
197.5400000	-0.0341255	-0.0003413
197.3880000	-0.0345710	-0.0003457
197.2350000	-0.0350261	-0.0003503
197.0820000	-0.0354683	-0.0003547
196.9270000	-0.0358848	-0.0003588
196.7670000	-0.0362844	-0.0003628
196.6100000	-0.0366716	-0.0003667
196.4530000	-0.0370069	-0.0003701
196.2970000	-0.0373010	-0.0003730
196.1420000	-0.0375426	-0.0003754
195.9880000	-0.0376986	-0.0003770
195.8310000	-0.0378223	-0.0003782
195.6750000	-0.0378843	-0.0003788
195.5180000	-0.0379130	-0.0003791
195.3600000	-0.0378949	-0.0003789
195.2020000	-0.0378191	-0.0003782
195.0460000	-0.0377350	-0.0003774
194.8910000	-0.0376187	-0.0003762
194.7380000	-0.0374762	-0.0003748
194.5900000	-0.0373499	-0.0003735
194.4440000	-0.0372325	-0.0003723
194.3010000	-0.0371649	-0.0003716
194.1590000	-0.0371434	-0.0003714
194.0210000	-0.0371958	-0.0003720
193.8870000	-0.0373065	-0.0003731
193.7520000	-0.0374577	-0.0003746
193.6180000	-0.0376445	-0.0003764
193.4830000	-0.0378524	-0.0003785
193.3460000	-0.0380811	-0.0003808
193.2110000	-0.0383089	-0.0003831
193.0730000	-0.0385467	-0.0003855
192.9340000	-0.0387844	-0.0003878
192.7920000	-0.0391071	-0.0003911
192.6500000	-0.0393080	-0.0003931
192.5070000	-0.0394910	-0.0003949
192.3640000	-0.0396197	-0.0003962
192.2210000	-0.0396758	-0.0003968
192.0840000	-0.0395663	-0.0003957
191.9490000	-0.0395020	-0.0003950
191.8130000	-0.0394084	-0.0003941
191.6750000	-0.0393129	-0.0003931
191.5410000	-0.0392443	-0.0003924
191.4080000	-0.0392171	-0.0003922
191.2780000	-0.0392177	-0.0003922
191.1500000	-0.0392471	-0.0003925
191.0250000	-0.0393109	-0.0003931
190.9020000	-0.0393955	-0.0003940
190.7770000	-0.0395005	-0.0003950
190.6490000	-0.0396430	-0.0003964
190.5190000	-0.0397720	-0.0003977
190.3830000	-0.0399358	-0.0003994
190.2420000	-0.0401310	-0.0004013
190.1010000	-0.0403850	-0.0004039
189.9610000	-0.0406418	-0.0004064
189.8200000	-0.0409139	-0.0004091
189.6780000	-0.0412044	-0.0004120
189.5360000	-0.0415102	-0.0004151
189.3910000	-0.0417598	-0.0004176
189.2440000	-0.0421185	-0.0004212
189.0980000	-0.0425021	-0.0004250
188.9510000	-0.0428994	-0.0004290
188.8060000	-0.0433436	-0.0004334
188.6630000	-0.0438160	-0.0004382
188.5220000	-0.0443039	-0.0004430
188.3800000	-0.0448217	-0.0004482
188.2400000	-0.0453304	-0.0004533
188.1010000	-0.0458085	-0.0004581
187.9630000	-0.0462479	-0.0004625
187.8260000	-0.0466221	-0.0004662
187.6880000	-0.0469414	-0.0004694
187.5510000	-0.0471711	-0.0004717
187.4110000	-0.0473215	-0.0004732
187.2730000	-0.0474042	-0.0004740
187.1330000	-0.0474006	-0.0004740
186.9920000	-0.0473263	-0.0004733
186.8490000	-0.0471829	-0.0004718
186.7080000	-0.0470147	-0.0004701
186.5690000	-0.0468436	-0.0004684
186.4310000	-0.0466847	-0.0004668
186.2970000	-0.0465396	-0.0004654
186.1650000	-0.0464427	-0.0004644
186.0300000	-0.0463934	-0.0004639
185.8930000	-0.0464132	-0.0004641
185.7540000	-0.0464538	-0.0004645
185.6130000	-0.0465644	-0.0004656
185.4720000	-0.0467072	-0.0004671
185.3320000	-0.0468798	-0.0004688
185.1940000	-0.0470741	-0.0004707
185.0560000	-0.0472819	-0.0004728
184.9200000	-0.0474999	-0.0004750
184.7860000	-0.0477230	-0.0004772
184.6500000	-0.0479346	-0.0004793
184.5150000	-0.0482331	-0.0004823
184.3790000	-0.0483830	-0.0004838
184.2430000	-0.0484976	-0.0004850
184.1060000	-0.0485545	-0.0004855
183.9700000	-0.0485540	-0.0004855
183.8350000	-0.0484774	-0.0004848
183.7000000	-0.0483045	-0.0004830
183.5650000	-0.0481055	-0.0004811
183.4320000	-0.0478786	-0.0004788
183.2980000	-0.0476499	-0.0004765
183.1660000	-0.0474150	-0.0004742
183.0370000	-0.0472157	-0.0004722
182.9080000	-0.0470405	-0.0004704
182.7810000	-0.0468958	-0.0004690
182.6540000	-0.0467795	-0.0004678
182.5280000	-0.0467182	-0.0004672
182.4010000	-0.0466988	-0.0004670
182.2760000	-0.0467316	-0.0004673
182.1490000	-0.0468441	-0.0004684
182.0190000	-0.0469007	-0.0004690
181.8870000	-0.0471180	-0.0004712
181.7530000	-0.0473491	-0.0004735
181.6170000	-0.0476037	-0.0004760
181.4840000	-0.0478907	-0.0004789
181.3510000	-0.0481484	-0.0004815
181.2210000	-0.0484132	-0.0004841
181.0910000	-0.0486778	-0.0004868
180.9610000	-0.0489551	-0.0004896
180.8330000	-0.0492534	-0.0004925
180.7060000	-0.0495456	-0.0004955
180.5810000	-0.0498528	-0.0004985
180.4600000	-0.0501691	-0.0005017
180.3400000	-0.0504927	-0.0005049
180.2230000	-0.0508213	-0.0005082
180.1110000	-0.0511494	-0.0005115
180.0010000	-0.0514829	-0.0005148
179.8900000	-0.0518175	-0.0005182
179.7790000	-0.0521444	-0.0005214
179.6680000	-0.0526013	-0.0005260
179.5590000	-0.0528968	-0.0005290
179.4490000	-0.0530825	-0.0005308
179.3390000	-0.0533451	-0.0005335
179.2300000	-0.0535596	-0.0005356
179.1220000	-0.0537671	-0.0005377
179.0170000	-0.0539301	-0.0005393
178.9150000	-0.0541221	-0.0005412
178.8160000	-0.0542917	-0.0005429
178.7170000	-0.0544346	-0.0005443
178.6160000	-0.0545377	-0.0005454
178.5150000	-0.0546019	-0.0005460
178.4130000	-0.0546195	-0.0005462
178.3120000	-0.0545945	-0.0005459
178.2110000	-0.0545219	-0.0005452
178.1070000	-0.0543895	-0.0005439
178.0000000	-0.0542079	-0.0005421
177.8900000	-0.0539975	-0.0005400
177.7790000	-0.0537991	-0.0005380
177.6670000	-0.0535689	-0.0005357
177.5540000	-0.0533340	-0.0005333
177.4380000	-0.0530942	-0.0005309
177.3210000	-0.0528406	-0.0005284
177.2040000	-0.0526393	-0.0005264
177.0860000	-0.0524288	-0.0005243
176.9700000	-0.0522749	-0.0005227
176.8590000	-0.0521792	-0.0005218
176.7490000	-0.0521317	-0.0005213
176.6430000	-0.0521405	-0.0005214
176.5390000	-0.0521799	-0.0005218
176.4370000	-0.0522701	-0.0005227
176.3350000	-0.0523799	-0.0005238
176.2310000	-0.0525003	-0.0005250
176.1270000	-0.0526344	-0.0005263
176.0230000	-0.0527799	-0.0005278
175.9190000	-0.0529393	-0.0005294
175.8160000	-0.0531230	-0.0005312
175.7130000	-0.0533462	-0.0005335
175.6100000	-0.0536129	-0.0005361
175.5100000	-0.0539584	-0.0005396
175.4080000	-0.0543254	-0.0005433
175.3060000	-0.0547467	-0.0005475
175.2040000	-0.0551822	-0.0005518
175.1020000	-0.0556588	-0.0005566
175.0000000	-0.0561514	-0.0005615
174.8970000	-0.0566723	-0.0005667
174.7930000	-0.0572023	-0.0005720
174.6890000	-0.0577416	-0.0005774
174.5830000	-0.0582670	-0.0005827
174.4780000	-0.0588040	-0.0005880
174.3710000	-0.0593198	-0.0005932
174.2630000	-0.0598256	-0.0005983
174.1540000	-0.0603060	-0.0006031
174.0430000	-0.0607582	-0.0006076
173.9290000	-0.0611542	-0.0006115
173.8160000	-0.0615095	-0.0006151
173.7050000	-0.0618082	-0.0006181
173.5970000	-0.0620947	-0.0006209
173.4910000	-0.0622692	-0.0006227
173.3880000	-0.0623775	-0.0006238
173.2830000	-0.0623873	-0.0006239
173.1770000	-0.0623125	-0.0006231
173.0680000	-0.0620383	-0.0006204
172.9580000	-0.0618170	-0.0006182
172.8450000	-0.0615525	-0.0006155
172.7310000	-0.0612843	-0.0006128
172.6150000	-0.0610067	-0.0006101
172.4980000	-0.0607643	-0.0006076
172.3780000	-0.0605740	-0.0006057
172.2570000	-0.0604266	-0.0006043
172.1360000	-0.0603230	-0.0006032
172.0140000	-0.0602567	-0.0006026
171.8910000	-0.0602392	-0.0006024
171.7670000	-0.0602574	-0.0006026
171.6440000	-0.0603345	-0.0006033
171.5180000	-0.0604611	-0.0006046
171.3890000	-0.0606280	-0.0006063
171.2580000	-0.0608601	-0.0006086
171.1250000	-0.0610757	-0.0006108
170.9910000	-0.0613105	-0.0006131
170.8560000	-0.0615529	-0.0006155
170.7180000	-0.0618781	-0.0006188
170.5800000	-0.0620837	-0.0006208
170.4400000	-0.0623209	-0.0006232
170.3010000	-0.0625521	-0.0006255
170.1610000	-0.0627878	-0.0006279
170.0220000	-0.0630366	-0.0006304
169.8830000	-0.0632818	-0.0006328
169.7430000	-0.0635321	-0.0006353
169.6030000	-0.0637754	-0.0006378
169.4640000	-0.0639927	-0.0006399
169.3270000	-0.0642012	-0.0006420
169.1920000	-0.0643764	-0.0006438
169.0590000	-0.0645399	-0.0006454
168.9270000	-0.0645015	-0.0006450
168.7970000	-0.0645894	-0.0006459
168.6690000	-0.0646357	-0.0006464
168.5390000	-0.0646367	-0.0006464
168.4070000	-0.0646022	-0.0006460
168.2730000	-0.0645323	-0.0006453
168.1370000	-0.0642903	-0.0006429
167.9960000	-0.0641784	-0.0006418
167.8510000	-0.0640233	-0.0006402
167.7030000	-0.0638865	-0.0006389
167.5500000	-0.0637987	-0.0006380
167.3980000	-0.0637379	-0.0006374
167.2450000	-0.0637815	-0.0006378
167.0910000	-0.0638753	-0.0006388
166.9380000	-0.0640220	-0.0006402
166.7840000	-0.0642275	-0.0006423
166.6310000	-0.0644941	-0.0006449
166.4780000	-0.0648063	-0.0006481
166.3240000	-0.0651639	-0.0006516
166.1700000	-0.0655540	-0.0006555
166.0140000	-0.0659893	-0.0006599
165.8600000	-0.0664627	-0.0006646
165.7050000	-0.0669785	-0.0006698
165.5500000	-0.0675040	-0.0006750
165.3940000	-0.0679808	-0.0006798
165.2360000	-0.0684479	-0.0006845
165.0790000	-0.0688666	-0.0006887
164.9210000	-0.0692310	-0.0006923
164.7620000	-0.0695652	-0.0006957
164.6030000	-0.0698544	-0.0006985
164.4410000	-0.0701361	-0.0007014
164.2830000	-0.0703465	-0.0007035
164.1250000	-0.0705000	-0.0007050
163.9700000	-0.0705897	-0.0007059
163.8170000	-0.0706180	-0.0007062
163.6670000	-0.0705988	-0.0007060
163.5180000	-0.0705091	-0.0007051
163.3690000	-0.0703674	-0.0007037
163.2190000	-0.0702060	-0.0007021
163.0700000	-0.0700003	-0.0007000
162.9200000	-0.0697801	-0.0006978
162.7680000	-0.0694846	-0.0006948
162.6170000	-0.0692466	-0.0006925
162.4640000	-0.0689768	-0.0006898
162.3110000	-0.0686928	-0.0006869
162.1560000	-0.0683638	-0.0006836
162.0020000	-0.0680786	-0.0006808
161.8470000	-0.0678616	-0.0006786
161.6900000	-0.0676530	-0.0006765
161.5330000	-0.0675156	-0.0006752
161.3770000	-0.0674635	-0.0006746
161.2240000	-0.0674811	-0.0006748
161.0690000	-0.0675696	-0.0006757
160.9170000	-0.0676990	-0.0006770
160.7670000	-0.0678629	-0.0006786
160.6180000	-0.0680533	-0.0006805
160.4710000	-0.0682620	-0.0006826
160.3270000	-0.0684780	-0.0006848
160.1860000	-0.0686869	-0.0006869
160.0460000	-0.0689031	-0.0006890
159.9070000	-0.0690963	-0.0006910
159.7660000	-0.0692512	-0.0006925
159.6270000	-0.0693755	-0.0006938
159.4880000	-0.0694184	-0.0006942
159.3490000	-0.0694941	-0.0006949
159.2120000	-0.0695810	-0.0006958
159.0770000	-0.0696906	-0.0006969
158.9420000	-0.0698662	-0.0006987
158.8060000	-0.0701241	-0.0007012
158.6720000	-0.0704411	-0.0007044
158.5400000	-0.0708248	-0.0007082
158.4090000	-0.0712660	-0.0007127
158.2770000	-0.0717672	-0.0007177
158.1450000	-0.0723070	-0.0007231
158.0120000	-0.0728882	-0.0007289
157.8780000	-0.0734690	-0.0007347
157.7430000	-0.0740368	-0.0007404
157.6070000	-0.0745845	-0.0007458
157.4730000	-0.0750913	-0.0007509
157.3410000	-0.0755525	-0.0007555
157.2120000	-0.0759418	-0.0007594
157.0850000	-0.0762637	-0.0007626
156.9610000	-0.0765355	-0.0007654
156.8390000	-0.0767019	-0.0007670
156.7190000	-0.0768493	-0.0007685
156.6020000	-0.0769433	-0.0007694
156.4840000	-0.0769717	-0.0007697
156.3670000	-0.0769488	-0.0007695
156.2500000	-0.0769047	-0.0007690
156.1340000	-0.0767738	-0.0007677
156.0160000	-0.0766177	-0.0007662
155.8990000	-0.0764649	-0.0007646
155.7800000	-0.0763144	-0.0007631
155.6580000	-0.0761828	-0.0007618
155.5350000	-0.0760753	-0.0007608
155.4100000	-0.0759901	-0.0007599
155.2830000	-0.0759421	-0.0007594
155.1600000	-0.0759176	-0.0007592
155.0340000	-0.0759225	-0.0007592
154.9100000	-0.0759442	-0.0007594
154.7880000	-0.0761414	-0.0007614
154.6650000	-0.0761761	-0.0007618
154.5430000	-0.0762106	-0.0007621
154.4220000	-0.0762526	-0.0007625
154.3000000	-0.0762729	-0.0007627
154.1800000	-0.0762804	-0.0007628
154.0570000	-0.0762637	-0.0007626
153.9330000	-0.0762098	-0.0007621
153.8070000	-0.0761537	-0.0007615
153.6820000	-0.0760554	-0.0007606
153.5550000	-0.0759217	-0.0007592
153.4290000	-0.0757744	-0.0007577
153.3020000	-0.0755934	-0.0007559
153.1740000	-0.0753950	-0.0007540
153.0450000	-0.0751904	-0.0007519
152.9150000	-0.0749596	-0.0007496
152.7860000	-0.0747330	-0.0007473
152.6570000	-0.0745157	-0.0007452
152.5280000	-0.0743167	-0.0007432
152.4000000	-0.0741536	-0.0007415
152.2730000	-0.0740025	-0.0007400
152.1470000	-0.0738843	-0.0007388
152.0240000	-0.0737845	-0.0007378
151.9000000	-0.0736991	-0.0007370
151.7790000	-0.0736701	-0.0007367
151.6580000	-0.0736788	-0.0007368
151.5340000	-0.0737074	-0.0007371
151.4120000	-0.0737674	-0.0007377
151.2860000	-0.0738236	-0.0007382
151.1610000	-0.0738857	-0.0007389
151.0350000	-0.0739506	-0.0007395
150.9090000	-0.0740279	-0.0007403
150.7810000	-0.0741144	-0.0007411
150.6530000	-0.0742268	-0.0007423
150.5230000	-0.0743729	-0.0007437
150.3890000	-0.0745258	-0.0007453
150.2560000	-0.0747301	-0.0007473
150.1230000	-0.0749449	-0.0007494
149.9890000	-0.0751536	-0.0007515
149.8540000	-0.0753575	-0.0007536
149.7170000	-0.0754949	-0.0007549
149.5800000	-0.0756640	-0.0007566
149.4440000	-0.0757070	-0.0007571
149.3080000	-0.0756885	-0.0007569
149.1720000	-0.0755759	-0.0007558
149.0350000	-0.0753459	-0.0007535
148.8980000	-0.0749743	-0.0007497
148.7630000	-0.0743878	-0.0007439
148.6290000	-0.0736586	-0.0007366
148.4980000	-0.0727414	-0.0007274
148.3680000	-0.0716503	-0.0007165
148.2400000	-0.0704139	-0.0007041
148.1110000	-0.0690185	-0.0006902
147.9810000	-0.0675074	-0.0006751
147.8520000	-0.0658887	-0.0006589
147.7200000	-0.0641692	-0.0006417
147.5870000	-0.0623651	-0.0006237
147.4550000	-0.0604779	-0.0006048
147.3200000	-0.0585244	-0.0005852
147.1860000	-0.0564893	-0.0005649
147.0520000	-0.0543991	-0.0005440
146.9170000	-0.0522626	-0.0005226
146.7830000	-0.0500731	-0.0005007
146.6470000	-0.0478245	-0.0004782
146.5110000	-0.0454607	-0.0004546
146.3740000	-0.0429496	-0.0004295
146.2360000	-0.0403070	-0.0004031
146.0960000	-0.0374713	-0.0003747
145.9570000	-0.0344622	-0.0003446
145.8200000	-0.0312575	-0.0003126
145.6840000	-0.0278917	-0.0002789
145.5480000	-0.0243215	-0.0002432
145.4130000	-0.0205569	-0.0002056
145.2780000	-0.0165980	-0.0001660
145.1440000	-0.0124372	-0.0001244
145.0100000	-0.0080884	-0.0000809
144.8770000	-0.0035585	-0.0000356
144.7450000	0.0011442	0.0000114
144.6130000	0.0060282	0.0000603
144.4820000	0.0110942	0.0001109
144.3530000	0.0163090	0.0001631
144.2270000	0.0216931	0.0002169
144.1010000	0.0272460	0.0002725
143.9780000	0.0329590	0.0003296
143.8550000	0.0388233	0.0003882
143.7340000	0.0448461	0.0004485
143.6150000	0.0510062	0.0005101
143.4990000	0.0573074	0.0005731
143.3850000	0.0637607	0.0006376
143.2730000	0.0703022	0.0007030
143.1630000	0.0769534	0.0007695
143.0550000	0.0837231	0.0008372
142.9500000	0.0906224	0.0009062
142.8470000	0.0976363	0.0009764
142.7460000	0.1047660	0.0010477
142.6480000	0.1120090	0.0011201
142.5470000	0.1193750	0.0011938
142.4470000	0.1268790	0.0012688
142.3460000	0.1345170	0.0013452
142.2440000	0.1423240	0.0014232
142.1410000	0.1503080	0.0015031
142.0390000	0.1584640	0.0015846
141.9360000	0.1668070	0.0016681
141.8330000	0.1753350	0.0017534
141.7270000	0.1840410	0.0018404
141.6200000	0.1929040	0.0019290
141.5140000	0.2019120	0.0020191
141.4080000	0.2110390	0.0021104
141.3030000	0.2202710	0.0022027
141.2010000	0.2296000	0.0022960
141.1040000	0.2390190	0.0023902
141.0060000	0.2485320	0.0024853
140.9110000	0.2581460	0.0025815
140.8160000	0.2678630	0.0026786
140.7230000	0.2776920	0.0027769
140.6290000	0.2876000	0.0028760
140.5350000	0.2975930	0.0029759
140.4410000	0.3077260	0.0030773
140.3460000	0.3179930	0.0031799
140.2510000	0.3284140	0.0032841
140.1560000	0.3389810	0.0033898
140.0600000	0.3496900	0.0034969
139.9630000	0.3605430	0.0036054
139.8640000	0.3715410	0.0037154
139.7630000	0.3827040	0.0038270
139.6610000	0.3940190	0.0039402
139.5580000	0.4054520	0.0040545
139.4550000	0.4169720	0.0041697
139.3500000	0.4285630	0.0042856
139.2460000	0.4402050	0.0044021
139.1430000	0.4518950	0.0045190
139.0390000	0.4636260	0.0046363
138.9330000	0.4754050	0.0047541
138.8290000	0.4872440	0.0048724
138.7240000	0.4991320	0.0049913
138.6190000	0.5110480	0.0051105
138.5140000	0.5229520	0.0052295
138.4070000	0.5349130	0.0053491
138.3020000	0.5469280	0.0054693
138.1950000	0.5589940	0.0055899
138.0910000	0.5710660	0.0057107
137.9870000	0.5831950	0.0058320
137.8850000	0.5953350	0.0059534
137.7830000	0.6075120	0.0060751
137.6800000	0.6196550	0.0061966
137.5750000	0.6317460	0.0063175
137.4690000	0.6437680	0.0064377
137.3620000	0.6556860	0.0065569
137.2530000	0.6674860	0.0066749
137.1420000	0.6791760	0.0067918
137.0290000	0.6907510	0.0069075
136.9150000	0.7022360	0.0070224
136.8000000	0.7136380	0.0071364
136.6830000	0.7249920	0.0072499
136.5650000	0.7362530	0.0073625
136.4450000	0.7474620	0.0074746
136.3240000	0.7586190	0.0075862
136.2000000	0.7697310	0.0076973
136.0720000	0.7808060	0.0078081
135.9420000	0.7918490	0.0079185
135.8100000	0.8028350	0.0080284
135.6740000	0.8137580	0.0081376
135.5340000	0.8245810	0.0082458
135.3940000	0.8353480	0.0083535
135.2520000	0.8459770	0.0084598
135.1070000	0.8564770	0.0085648
134.9610000	0.8668260	0.0086683
134.8100000	0.8770190	0.0087702
134.6560000	0.8870590	0.0088706
134.5020000	0.8969480	0.0089695
134.3480000	0.9067150	0.0090672
134.1920000	0.9163290	0.0091633
134.0350000	0.9258000	0.0092580
133.8780000	0.9351050	0.0093511
133.7210000	0.9441660	0.0094417
133.5620000	0.9531390	0.0095314
133.4030000	0.9619360	0.0096194
133.2440000	0.9705610	0.0097056
133.0860000	0.9790020	0.0097900
132.9280000	0.9872630	0.0098726
132.7710000	0.9953740	0.0099537
132.6130000	1.0033400	0.0100334
132.4550000	1.0111400	0.0101114
132.2960000	1.0187600	0.0101876
132.1380000	1.0262100	0.0102621
131.9780000	1.0334800	0.0103348
131.8190000	1.0405700	0.0104057
131.6590000	1.0474800	0.0104748
131.4980000	1.0542200	0.0105422
131.3380000	1.0608200	0.0106082
131.1760000	1.0673000	0.0106730
131.0130000	1.0736700	0.0107367
130.8490000	1.0799500	0.0107995
130.6840000	1.0861500	0.0108615
130.5190000	1.0922800	0.0109228
130.3530000	1.0983600	0.0109836
130.1890000	1.1043800	0.0110438
130.0240000	1.1103200	0.0111032
129.8590000	1.1161700	0.0111617
129.6940000	1.1219000	0.0112190
129.5300000	1.1274600	0.0112746
129.3630000	1.1328400	0.0113284
129.1980000	1.1380100	0.0113801
129.0350000	1.1429700	0.0114297
128.8710000	1.1476900	0.0114769
128.7080000	1.1522100	0.0115221
128.5470000	1.1565100	0.0115651
128.3850000	1.1606200	0.0116062
128.2220000	1.1645600	0.0116456
128.0590000	1.1683500	0.0116835
127.8970000	1.1719800	0.0117198
127.7340000	1.1755100	0.0117551
127.5720000	1.1789300	0.0117893
127.4100000	1.1822600	0.0118226
127.2480000	1.1855100	0.0118551
127.0860000	1.1886900	0.0118869
126.9240000	1.1918600	0.0119186
126.7620000	1.1949300	0.0119493
126.6000000	1.1979200	0.0119792
126.4380000	1.2008200	0.0120082
126.2750000	1.2036000	0.0120360
126.1140000	1.2062800	0.0120628
125.9520000	1.2088500	0.0120885
125.7900000	1.2112700	0.0121127
125.6290000	1.2135500	0.0121355
125.4690000	1.2156900	0.0121569
125.3090000	1.2176900	0.0121769
125.1480000	1.2195900	0.0121959
124.9880000	1.2214100	0.0122141
124.8280000	1.2231800	0.0122318
124.6670000	1.2249000	0.0122490
