Temperature	Strain_p	Strain
194.117000	0.167072	0.001671
194.009000	0.167149	0.001671
193.902000	0.167115	0.001671
193.798000	0.167007	0.001670
193.697000	0.166844	0.001668
193.594000	0.166637	0.001666
193.491000	0.166419	0.001664
193.386000	0.166177	0.001662
193.280000	0.165935	0.001659
193.172000	0.165729	0.001657
193.063000	0.165515	0.001655
192.952000	0.165362	0.001654
192.840000	0.165367	0.001654
192.728000	0.165559	0.001656
192.616000	0.165877	0.001659
192.505000	0.166312	0.001663
192.393000	0.166741	0.001667
192.280000	0.167163	0.001672
192.167000	0.167544	0.001675
192.055000	0.167919	0.001679
191.947000	0.168220	0.001682
191.839000	0.168460	0.001685
191.731000	0.168622	0.001686
191.622000	0.168688	0.001687
191.512000	0.168642	0.001686
191.401000	0.168494	0.001685
191.289000	0.168251	0.001683
191.172000	0.167934	0.001679
191.054000	0.167587	0.001676
190.932000	0.167287	0.001673
190.810000	0.166974	0.001670
190.686000	0.166688	0.001667
190.559000	0.166361	0.001664
190.431000	0.166112	0.001661
190.301000	0.165817	0.001658
190.170000	0.165531	0.001655
190.038000	0.165231	0.001652
189.904000	0.164925	0.001649
189.770000	0.164621	0.001646
189.636000	0.164295	0.001643
189.503000	0.163996	0.001640
189.370000	0.163797	0.001638
189.238000	0.163777	0.001638
189.105000	0.163981	0.001640
188.971000	0.164413	0.001644
188.834000	0.165035	0.001650
188.695000	0.165772	0.001658
188.558000	0.166549	0.001665
188.419000	0.167403	0.001674
188.279000	0.168175	0.001682
188.139000	0.168929	0.001689
188.000000	0.169619	0.001696
187.858000	0.170406	0.001704
187.716000	0.171150	0.001712
187.574000	0.171762	0.001718
187.432000	0.172260	0.001723
187.291000	0.172500	0.001725
187.154000	0.172483	0.001725
187.017000	0.172310	0.001723
186.883000	0.172002	0.001720
186.753000	0.171583	0.001716
186.624000	0.171068	0.001711
186.495000	0.170620	0.001706
186.364000	0.170191	0.001702
186.231000	0.169840	0.001698
186.095000	0.169578	0.001696
185.962000	0.169451	0.001695
185.829000	0.169461	0.001695
185.692000	0.169643	0.001696
185.557000	0.169965	0.001700
185.422000	0.170460	0.001705
185.286000	0.170957	0.001710
185.150000	0.171474	0.001715
185.012000	0.172031	0.001720
184.875000	0.172624	0.001726
184.737000	0.173238	0.001732
184.600000	0.173873	0.001739
184.462000	0.174516	0.001745
184.325000	0.175171	0.001752
184.187000	0.175821	0.001758
184.048000	0.176461	0.001765
183.908000	0.177067	0.001771
183.765000	0.177638	0.001776
183.622000	0.178173	0.001782
183.478000	0.178672	0.001787
183.334000	0.179171	0.001792
183.188000	0.179580	0.001796
183.042000	0.179963	0.001800
182.895000	0.180278	0.001803
182.748000	0.180598	0.001806
182.601000	0.180940	0.001809
182.454000	0.181299	0.001813
182.306000	0.181653	0.001817
182.162000	0.182072	0.001821
182.020000	0.182519	0.001825
181.879000	0.182988	0.001830
181.739000	0.183473	0.001835
181.597000	0.184004	0.001840
181.457000	0.184587	0.001846
181.318000	0.185259	0.001853
181.178000	0.186040	0.001860
181.037000	0.186930	0.001869
180.896000	0.187912	0.001879
180.753000	0.188932	0.001889
180.611000	0.189972	0.001900
180.468000	0.191006	0.001910
180.325000	0.192029	0.001920
180.182000	0.193025	0.001930
180.039000	0.193970	0.001940
179.898000	0.194911	0.001949
179.757000	0.195872	0.001959
179.617000	0.196791	0.001968
179.476000	0.197582	0.001976
179.335000	0.198204	0.001982
179.193000	0.198735	0.001987
179.051000	0.199202	0.001992
178.908000	0.199670	0.001997
178.765000	0.200131	0.002001
178.623000	0.200605	0.002006
178.482000	0.201075	0.002011
178.343000	0.201567	0.002016
178.204000	0.202098	0.002021
178.062000	0.202659	0.002027
177.921000	0.203327	0.002033
177.779000	0.204101	0.002041
177.640000	0.204983	0.002050
177.500000	0.205991	0.002060
177.362000	0.207055	0.002071
177.225000	0.208269	0.002083
177.088000	0.209506	0.002095
176.950000	0.210834	0.002108
176.809000	0.212233	0.002122
176.669000	0.213709	0.002137
176.529000	0.215251	0.002153
176.389000	0.216926	0.002169
176.250000	0.218637	0.002186
176.111000	0.220382	0.002204
175.973000	0.222160	0.002222
175.835000	0.223952	0.002240
175.699000	0.225752	0.002258
175.567000	0.227536	0.002275
175.432000	0.229290	0.002293
175.298000	0.231013	0.002310
175.166000	0.232685	0.002327
175.031000	0.234292	0.002343
174.897000	0.235866	0.002359
174.764000	0.237408	0.002374
174.632000	0.238858	0.002389
174.500000	0.240344	0.002403
174.368000	0.241971	0.002420
174.234000	0.243717	0.002437
174.100000	0.245601	0.002456
173.967000	0.247657	0.002477
173.833000	0.249903	0.002499
173.699000	0.252362	0.002524
173.564000	0.255022	0.002550
173.428000	0.257915	0.002579
173.293000	0.261044	0.002610
173.158000	0.264409	0.002644
173.023000	0.268022	0.002680
172.890000	0.271856	0.002719
172.760000	0.275893	0.002759
172.633000	0.279975	0.002800
172.506000	0.284138	0.002841
172.383000	0.288340	0.002883
172.262000	0.292575	0.002926
172.142000	0.296827	0.002968
172.022000	0.301092	0.003011
171.900000	0.305370	0.003054
171.778000	0.309679	0.003097
171.657000	0.314014	0.003140
171.536000	0.318355	0.003184
171.418000	0.322711	0.003227
171.301000	0.327092	0.003271
171.183000	0.331462	0.003315
171.068000	0.335836	0.003358
170.955000	0.340220	0.003402
170.843000	0.344633	0.003446
170.732000	0.349084	0.003491
170.622000	0.353578	0.003536
170.512000	0.358130	0.003581
170.402000	0.362752	0.003628
170.291000	0.367437	0.003674
170.181000	0.372168	0.003722
170.071000	0.376950	0.003770
169.958000	0.381775	0.003818
169.847000	0.386646	0.003866
169.737000	0.391551	0.003916
169.625000	0.396539	0.003965
169.514000	0.401489	0.004015
169.402000	0.406479	0.004065
169.292000	0.411484	0.004115
169.180000	0.416513	0.004165
169.069000	0.421526	0.004215
168.956000	0.426539	0.004265
168.843000	0.431549	0.004315
168.732000	0.436551	0.004366
168.622000	0.441536	0.004415
168.511000	0.446538	0.004465
168.401000	0.451547	0.004515
168.286000	0.456559	0.004566
168.171000	0.461603	0.004616
168.057000	0.466685	0.004667
167.940000	0.471830	0.004718
167.823000	0.477036	0.004770
167.707000	0.482313	0.004823
167.593000	0.487674	0.004877
167.477000	0.493145	0.004931
167.361000	0.498735	0.004987
167.245000	0.504407	0.005044
167.130000	0.510189	0.005102
167.014000	0.516091	0.005161
166.898000	0.522119	0.005221
166.785000	0.528291	0.005283
166.671000	0.534567	0.005346
166.556000	0.540991	0.005410
166.442000	0.547560	0.005476
166.326000	0.554287	0.005543
166.211000	0.561180	0.005612
166.097000	0.568249	0.005682
165.984000	0.575516	0.005755
165.869000	0.582995	0.005830
165.754000	0.590730	0.005907
165.640000	0.598679	0.005987
165.523000	0.606869	0.006069
165.407000	0.615283	0.006153
165.289000	0.623905	0.006239
165.171000	0.632792	0.006328
165.055000	0.641833	0.006418
164.939000	0.651082	0.006511
164.827000	0.660521	0.006605
164.717000	0.670158	0.006702
164.609000	0.679971	0.006800
164.502000	0.689996	0.006900
164.396000	0.700159	0.007002
164.292000	0.710502	0.007105
164.186000	0.721037	0.007210
164.078000	0.731747	0.007317
163.972000	0.742625	0.007426
163.864000	0.753673	0.007537
163.755000	0.764871	0.007649
163.647000	0.776211	0.007762
163.540000	0.787655	0.007877
163.432000	0.799199	0.007992
163.326000	0.810834	0.008108
163.218000	0.822490	0.008225
163.109000	0.834245	0.008342
163.001000	0.846096	0.008461
162.891000	0.857869	0.008579
162.782000	0.869622	0.008696
162.671000	0.881307	0.008813
162.560000	0.892922	0.008929
162.449000	0.904410	0.009044
162.337000	0.915756	0.009158
162.224000	0.926967	0.009270
162.110000	0.938058	0.009381
161.995000	0.949029	0.009490
161.880000	0.959890	0.009599
161.765000	0.970658	0.009707
161.648000	0.981330	0.009813
161.531000	0.991906	0.009919
161.412000	1.002400	0.010024
161.294000	1.012810	0.010128
161.175000	1.023150	0.010232
161.055000	1.033460	0.010335
160.934000	1.043740	0.010437
160.812000	1.054020	0.010540
160.690000	1.064320	0.010643
160.567000	1.074630	0.010746
160.444000	1.084940	0.010849
160.320000	1.095240	0.010952
160.193000	1.105550	0.011056
160.068000	1.115900	0.011159
159.943000	1.126250	0.011263
159.818000	1.136680	0.011367
159.694000	1.147200	0.011472
159.571000	1.157810	0.011578
159.444000	1.168590	0.011686
159.318000	1.179480	0.011795
159.189000	1.190490	0.011905
159.057000	1.201630	0.012016
158.923000	1.212920	0.012129
158.786000	1.224330	0.012243
158.647000	1.235920	0.012359
158.508000	1.247690	0.012477
158.367000	1.259620	0.012596
158.226000	1.271750	0.012718
158.084000	1.284030	0.012840
157.944000	1.296460	0.012965
157.805000	1.309130	0.013091
157.667000	1.321970	0.013220
157.532000	1.334940	0.013349
157.398000	1.348040	0.013480
157.264000	1.361240	0.013612
157.130000	1.374540	0.013745
156.998000	1.387930	0.013879
156.864000	1.401440	0.014014
156.731000	1.415030	0.014150
156.597000	1.428690	0.014287
156.465000	1.442430	0.014424
156.334000	1.456220	0.014562
156.205000	1.469840	0.014698
156.077000	1.483680	0.014837
155.949000	1.497540	0.014975
155.821000	1.511390	0.015114
155.694000	1.525240	0.015252
155.566000	1.539090	0.015391
155.438000	1.552890	0.015529
155.309000	1.566680	0.015667
155.178000	1.580410	0.015804
155.046000	1.594050	0.015941
154.913000	1.607580	0.016076
154.779000	1.621000	0.016210
154.643000	1.634290	0.016343
154.504000	1.647420	0.016474
154.363000	1.660380	0.016604
154.217000	1.673200	0.016732
154.069000	1.685850	0.016859
153.917000	1.698360	0.016984
153.763000	1.710680	0.017107
153.608000	1.722810	0.017228
153.452000	1.734740	0.017347
153.295000	1.746460	0.017465
153.138000	1.757960	0.017580
152.980000	1.769240	0.017692
152.823000	1.780310	0.017803
152.663000	1.791170	0.017912
152.504000	1.801780	0.018018
152.345000	1.812160	0.018122
152.186000	1.822280	0.018223
152.028000	1.832150	0.018322
151.870000	1.841740	0.018417
151.713000	1.851080	0.018511
151.555000	1.860150	0.018602
151.398000	1.868960	0.018690
151.242000	1.877530	0.018775
151.086000	1.885880	0.018859
150.928000	1.894030	0.018940
150.773000	1.902000	0.019020
150.620000	1.909780	0.019098
150.467000	1.917410	0.019174
150.315000	1.924920	0.019249
150.163000	1.932280	0.019323
150.013000	1.939640	0.019396
149.863000	1.946980	0.019470
149.715000	1.954360	0.019544
149.571000	1.961740	0.019617
149.426000	1.969180	0.019692
149.280000	1.976660	0.019767
149.136000	1.984170	0.019842
148.993000	1.991700	0.019917
148.849000	1.999220	0.019992
148.708000	2.006750	0.020068
148.567000	2.014290	0.020143
148.428000	2.021830	0.020218
148.292000	2.029370	0.020294
148.157000	2.036900	0.020369
148.025000	2.044440	0.020444
147.894000	2.051980	0.020520
147.763000	2.059410	0.020594
147.632000	2.066990	0.020670
147.501000	2.074670	0.020747
147.371000	2.082350	0.020824
147.240000	2.090090	0.020901
147.106000	2.097860	0.020979
146.972000	2.105690	0.021057
146.835000	2.113540	0.021135
146.696000	2.121410	0.021214
146.556000	2.129250	0.021293
146.414000	2.137070	0.021371
146.271000	2.144890	0.021449
146.128000	2.152620	0.021526
145.985000	2.160280	0.021603
145.840000	2.167830	0.021678
145.693000	2.175240	0.021752
145.544000	2.182500	0.021825
145.393000	2.189590	0.021896
145.239000	2.196460	0.021965
145.086000	2.203130	0.022031
144.932000	2.209570	0.022096
144.775000	2.215860	0.022159
144.619000	2.221930	0.022219
144.460000	2.227820	0.022278
144.301000	2.233490	0.022335
144.140000	2.238980	0.022390
143.976000	2.244240	0.022442
143.811000	2.249280	0.022493
143.647000	2.254150	0.022542
143.485000	2.258830	0.022588
143.324000	2.263250	0.022633
143.164000	2.267480	0.022675
143.008000	2.271530	0.022715
142.853000	2.275430	0.022754
142.699000	2.279170	0.022792
142.547000	2.282770	0.022828
142.395000	2.286250	0.022863
142.243000	2.289520	0.022895
142.090000	2.292770	0.022928
141.939000	2.295900	0.022959
141.788000	2.298960	0.022990
141.639000	2.301950	0.023020
141.491000	2.305090	0.023051
141.343000	2.307950	0.023080
141.196000	2.310760	0.023108
141.047000	2.313510	0.023135
140.899000	2.316180	0.023162
140.753000	2.318760	0.023188
140.608000	2.321290	0.023213
140.464000	2.323730	0.023237
140.319000	2.326140	0.023261
140.176000	2.328540	0.023285
140.035000	2.330950	0.023310
139.893000	2.333380	0.023334
139.751000	2.335840	0.023358
139.607000	2.338360	0.023384
139.463000	2.340970	0.023410
139.317000	2.343590	0.023436
139.171000	2.346300	0.023463
139.025000	2.349040	0.023490
138.878000	2.351850	0.023519
138.732000	2.354740	0.023547
138.586000	2.357690	0.023577
138.440000	2.360660	0.023607
138.295000	2.363660	0.023637
138.150000	2.366660	0.023667
138.005000	2.369670	0.023697
137.860000	2.372680	0.023727
137.716000	2.375690	0.023757
137.573000	2.378680	0.023787
137.430000	2.381590	0.023816
137.287000	2.384520	0.023845
137.144000	2.387450	0.023875
137.003000	2.390340	0.023903
136.861000	2.393240	0.023932
136.721000	2.396130	0.023961
136.580000	2.399010	0.023990
136.438000	2.401880	0.024019
136.296000	2.404740	0.024047
136.152000	2.407600	0.024076
136.009000	2.410450	0.024105
135.864000	2.413290	0.024133
135.720000	2.416100	0.024161
135.576000	2.418900	0.024189
135.431000	2.421580	0.024216
135.287000	2.424180	0.024242
135.142000	2.426660	0.024267
134.998000	2.429030	0.024290
134.852000	2.431280	0.024313
134.707000	2.433450	0.024335
134.563000	2.435480	0.024355
134.420000	2.437530	0.024375
134.278000	2.439440	0.024394
134.135000	2.441300	0.024413
133.990000	2.443120	0.024431
133.845000	2.444920	0.024449
133.702000	2.446680	0.024467
133.558000	2.448370	0.024484
133.417000	2.450060	0.024501
133.276000	2.451720	0.024517
133.138000	2.453420	0.024534
133.003000	2.454930	0.024549
132.868000	2.456280	0.024563
132.733000	2.457570	0.024576
132.597000	2.458730	0.024587
132.460000	2.459770	0.024598
132.322000	2.460670	0.024607
132.184000	2.461440	0.024614
132.047000	2.462100	0.024621
131.912000	2.462660	0.024627
131.775000	2.463140	0.024631
131.638000	2.463540	0.024635
131.502000	2.463920	0.024639
131.366000	2.464300	0.024643
131.228000	2.464730	0.024647
131.091000	2.465200	0.024652
130.952000	2.465730	0.024657
130.814000	2.466320	0.024663
130.674000	2.466970	0.024670
130.536000	2.467700	0.024677
130.398000	2.468500	0.024685
130.261000	2.469320	0.024693
130.122000	2.470180	0.024702
129.982000	2.471080	0.024711
129.842000	2.471990	0.024720
129.701000	2.472860	0.024729
129.560000	2.473780	0.024738
129.416000	2.474720	0.024747
129.275000	2.475670	0.024757
129.135000	2.476410	0.024764
128.994000	2.477400	0.024774
128.854000	2.478420	0.024784
128.714000	2.479480	0.024795
128.575000	2.480580	0.024806
128.435000	2.481700	0.024817
128.296000	2.482920	0.024829
128.158000	2.484110	0.024841
128.019000	2.485410	0.024854
127.881000	2.486680	0.024867
127.742000	2.487990	0.024880
127.603000	2.489330	0.024893
127.462000	2.490710	0.024907
127.322000	2.492080	0.024921
127.181000	2.493470	0.024935
127.040000	2.494860	0.024949
126.899000	2.496270	0.024963
126.757000	2.497660	0.024977
126.616000	2.499050	0.024991
126.473000	2.500470	0.025005
126.331000	2.501920	0.025019
126.190000	2.503360	0.025034
126.049000	2.504770	0.025048
125.909000	2.506120	0.025061
125.769000	2.507410	0.025074
125.629000	2.508650	0.025087
125.491000	2.509810	0.025098
125.352000	2.510860	0.025109
125.211000	2.511830	0.025118
125.069000	2.512680	0.025127
124.925000	2.513420	0.025134
124.782000	2.514040	0.025140
124.640000	2.514530	0.025145
124.498000	2.514900	0.025149
124.356000	2.515150	0.025152
124.214000	2.515300	0.025153
124.073000	2.515350	0.025154
123.931000	2.515130	0.025151
123.789000	2.515050	0.025151
123.649000	2.514990	0.025150
123.511000	2.514930	0.025149
123.372000	2.514980	0.025150
123.234000	2.515020	0.025150
123.097000	2.515080	0.025151
122.961000	2.515200	0.025152
122.825000	2.515300	0.025153
122.688000	2.515400	0.025154
122.551000	2.515470	0.025155
122.414000	2.515530	0.025155
122.276000	2.515600	0.025156
122.140000	2.515660	0.025157
122.003000	2.515760	0.025158
121.866000	2.515910	0.025159
121.728000	2.516150	0.025162
121.589000	2.516670	0.025167
121.449000	2.517170	0.025172
121.310000	2.517760	0.025178
121.169000	2.518470	0.025185
121.028000	2.519260	0.025193
120.888000	2.520120	0.025201
120.748000	2.520990	0.025210
120.607000	2.521940	0.025219
120.465000	2.522780	0.025228
120.324000	2.523670	0.025237
120.184000	2.524530	0.025245
120.045000	2.525330	0.025253
119.906000	2.526060	0.025261
119.767000	2.526740	0.025267
119.627000	2.527400	0.025274
119.487000	2.527950	0.025280
119.347000	2.528370	0.025284
119.207000	2.528620	0.025286
119.066000	2.528980	0.025290
118.924000	2.529350	0.025294
118.781000	2.529720	0.025297
118.636000	2.530110	0.025301
118.491000	2.530520	0.025305
118.343000	2.530940	0.025309
118.196000	2.531400	0.025314
118.047000	2.531890	0.025319
117.898000	2.532440	0.025324
117.748000	2.533020	0.025330
117.598000	2.533640	0.025336
117.448000	2.534310	0.025343
117.296000	2.534960	0.025350
117.144000	2.535580	0.025356
116.992000	2.536170	0.025362
116.840000	2.536720	0.025367
116.687000	2.537230	0.025372
116.534000	2.537550	0.025376
116.382000	2.537940	0.025379
116.230000	2.538320	0.025383
116.079000	2.538670	0.025387
115.928000	2.539040	0.025390
115.780000	2.539420	0.025394
115.631000	2.539850	0.025399
115.484000	2.540370	0.025404
115.338000	2.540920	0.025409
115.193000	2.541550	0.025416
115.048000	2.542220	0.025422
114.903000	2.543160	0.025432
114.755000	2.543900	0.025439
114.607000	2.544590	0.025446
114.461000	2.545260	0.025453
114.315000	2.545870	0.025459
114.173000	2.546440	0.025464
114.032000	2.546900	0.025469
113.893000	2.547410	0.025474
113.754000	2.547820	0.025478
113.617000	2.548180	0.025482
113.481000	2.548510	0.025485
113.344000	2.548790	0.025488
113.207000	2.549030	0.025490
113.070000	2.549320	0.025493
112.932000	2.549480	0.025495
112.794000	2.549620	0.025496
112.657000	2.549700	0.025497
112.518000	2.549720	0.025497
112.376000	2.549700	0.025497
112.234000	2.549560	0.025496
112.090000	2.549340	0.025493
111.944000	2.549050	0.025491
111.800000	2.548710	0.025487
111.656000	2.548340	0.025483
111.511000	2.548060	0.025481
111.364000	2.547700	0.025477
111.218000	2.547380	0.025474
111.070000	2.547100	0.025471
110.921000	2.546910	0.025469
110.771000	2.546800	0.025468
110.621000	2.546760	0.025468
110.468000	2.546810	0.025468
110.319000	2.546950	0.025470
110.167000	2.547150	0.025472
110.014000	2.547470	0.025475
109.863000	2.547850	0.025479
109.709000	2.548310	0.025483
109.557000	2.549050	0.025491
109.404000	2.549650	0.025497
109.248000	2.550290	0.025503
109.091000	2.550970	0.025510
108.933000	2.551740	0.025517
108.773000	2.552490	0.025525
108.616000	2.553240	0.025532
108.461000	2.553990	0.025540
108.308000	2.554790	0.025548
108.156000	2.555600	0.025556
108.007000	2.556440	0.025564
107.858000	2.557260	0.025573
107.710000	2.558060	0.025581
107.563000	2.558830	0.025588
107.417000	2.559530	0.025595
107.273000	2.560140	0.025601
107.130000	2.560640	0.025606
106.986000	2.560850	0.025609
106.842000	2.561040	0.025610
106.698000	2.561120	0.025611
106.553000	2.561020	0.025610
106.408000	2.560770	0.025608
106.266000	2.560390	0.025604
106.124000	2.559910	0.025599
105.982000	2.559320	0.025593
105.843000	2.558720	0.025587
105.704000	2.558130	0.025581
105.566000	2.557570	0.025576
105.427000	2.557090	0.025571
105.288000	2.556720	0.025567
105.149000	2.556410	0.025564
105.011000	2.556140	0.025561
104.870000	2.555950	0.025560
104.728000	2.555880	0.025559
104.586000	2.556010	0.025560
104.443000	2.556060	0.025561
104.302000	2.556150	0.025562
104.159000	2.556270	0.025563
104.018000	2.556440	0.025564
103.877000	2.556760	0.025568
103.735000	2.556980	0.025570
103.592000	2.557240	0.025572
103.448000	2.557540	0.025575
103.304000	2.557870	0.025579
103.158000	2.558240	0.025582
103.010000	2.558630	0.025586
102.861000	2.559050	0.025591
102.707000	2.559520	0.025595
102.553000	2.560030	0.025600
102.399000	2.560560	0.025606
102.247000	2.561120	0.025611
102.095000	2.561710	0.025617
101.945000	2.562460	0.025625
101.792000	2.563080	0.025631
101.639000	2.563670	0.025637
101.486000	2.564250	0.025643
101.334000	2.564790	0.025648
101.183000	2.565220	0.025652
101.034000	2.565630	0.025656
100.888000	2.565900	0.025659
100.745000	2.566070	0.025661
100.604000	2.566060	0.025661
100.465000	2.565920	0.025659
100.328000	2.565640	0.025656
100.192000	2.565250	0.025653
100.061000	2.564810	0.025648
99.933800	2.564330	0.025643
99.807400	2.563820	0.025638
99.684700	2.563300	0.025633
99.563600	2.562810	0.025628
99.441400	2.562310	0.025623
99.322400	2.561900	0.025619
99.203600	2.561520	0.025615
99.083700	2.561180	0.025612
98.965800	2.560810	0.025608
98.846200	2.560500	0.025605
98.726100	2.560170	0.025602
98.606300	2.559970	0.025600
98.488800	2.559820	0.025598
98.371500	2.559750	0.025598
98.255900	2.559800	0.025598
98.140000	2.559950	0.025600
98.021200	2.560220	0.025602
97.901500	2.560590	0.025606
97.780400	2.561020	0.025610
97.659800	2.561490	0.025615
97.540900	2.562020	0.025620
97.420400	2.562480	0.025625
97.297500	2.563040	0.025630
97.175600	2.563590	0.025636
97.052400	2.564110	0.025641
96.928500	2.564630	0.025646
96.803300	2.565120	0.025651
96.678600	2.565630	0.025656
96.554700	2.566120	0.025661
96.432700	2.566630	0.025666
96.309900	2.567140	0.025671
96.185600	2.567620	0.025676
96.062300	2.568130	0.025681
95.938000	2.568590	0.025686
95.812700	2.568970	0.025690
95.688400	2.569220	0.025692
95.562600	2.569360	0.025694
95.436300	2.569340	0.025693
95.310300	2.569120	0.025691
95.185900	2.568830	0.025688
95.060800	2.568400	0.025684
94.934900	2.567910	0.025679
94.806700	2.567340	0.025673
94.676300	2.566620	0.025666
94.544500	2.566050	0.025661
94.409300	2.565520	0.025655
94.275700	2.565030	0.025650
94.142500	2.564580	0.025646
94.009900	2.564210	0.025642
93.879800	2.563910	0.025639
93.751900	2.563670	0.025637
93.624500	2.563540	0.025635
93.497500	2.563460	0.025635
93.368400	2.563430	0.025634
93.239300	2.563500	0.025635
93.108100	2.563660	0.025637
92.979200	2.563920	0.025639
92.851800	2.564250	0.025643
92.725700	2.564660	0.025647
92.597600	2.565080	0.025651
92.469000	2.565510	0.025655
92.338600	2.565830	0.025658
92.210700	2.566210	0.025662
92.082800	2.566510	0.025665
91.954800	2.566830	0.025668
91.828800	2.567160	0.025672
91.703600	2.567530	0.025675
91.577700	2.567900	0.025679
91.448400	2.568300	0.025683
91.315400	2.568780	0.025688
91.179800	2.569230	0.025692
91.041900	2.569670	0.025697
90.902200	2.570070	0.025701
90.761200	2.570290	0.025703
90.620700	2.570570	0.025706
90.480100	2.570770	0.025708
90.338300	2.570870	0.025709
90.195600	2.570860	0.025709
90.052900	2.570820	0.025708
89.909900	2.570680	0.025707
89.766000	2.570420	0.025704
89.623500	2.570080	0.025701
89.483800	2.569680	0.025697
89.344900	2.569260	0.025693
89.207200	2.568820	0.025688
89.069100	2.568370	0.025684
88.931400	2.567940	0.025679
88.791700	2.567530	0.025675
88.651300	2.567170	0.025672
88.509100	2.566830	0.025668
88.366600	2.566530	0.025665
88.222500	2.566320	0.025663
88.077800	2.566040	0.025660
87.932000	2.565890	0.025659
87.782100	2.565800	0.025658
87.630600	2.565820	0.025658
87.481000	2.566130	0.025661
87.335300	2.566360	0.025664
87.188700	2.566650	0.025667
87.043500	2.566990	0.025670
86.899300	2.567400	0.025674
86.756300	2.567840	0.025678
86.612400	2.568320	0.025683
86.465900	2.568800	0.025688
86.317400	2.569280	0.025693
86.170000	2.569710	0.025697
86.023100	2.570160	0.025702
85.874700	2.570600	0.025706
85.728600	2.571060	0.025711
85.582700	2.571480	0.025715
85.437100	2.571860	0.025719
85.293400	2.572200	0.025722
85.150400	2.572500	0.025725
85.006900	2.572720	0.025727
84.861500	2.572960	0.025730
84.716000	2.573080	0.025731
84.572900	2.573150	0.025732
84.431500	2.573160	0.025732
84.291100	2.573140	0.025731
84.151800	2.573110	0.025731
84.014000	2.573040	0.025730
83.873900	2.572940	0.025729
83.732600	2.572760	0.025728
83.589700	2.572580	0.025726
83.445300	2.572370	0.025724
83.301000	2.572100	0.025721
83.156700	2.571820	0.025718
83.011400	2.571460	0.025715
82.870400	2.571060	0.025711
82.731300	2.570620	0.025706
82.593000	2.570170	0.025702
82.453500	2.569970	0.025700
82.311700	2.569540	0.025695
82.169600	2.569130	0.025691
82.029300	2.568820	0.025688
81.892300	2.568610	0.025686
81.756400	2.568520	0.025685
81.622500	2.568570	0.025686
81.491700	2.568710	0.025687
81.360900	2.568920	0.025689
81.230600	2.569280	0.025693
81.098400	2.569660	0.025697
80.963900	2.570080	0.025701
80.830100	2.570610	0.025706
80.699600	2.570980	0.025710
80.569300	2.571290	0.025713
80.437900	2.571570	0.025716
80.304000	2.571770	0.025718
80.168900	2.571930	0.025719
80.031600	2.571900	0.025719
79.893900	2.571960	0.025720
79.757000	2.571980	0.025720
79.617900	2.572020	0.025720
79.477800	2.572060	0.025721
79.336800	2.572130	0.025721
79.195000	2.572190	0.025722
79.050300	2.572300	0.025723
78.902800	2.572410	0.025724
78.754800	2.572550	0.025726
78.605900	2.572690	0.025727
78.456400	2.572840	0.025728
78.306800	2.573060	0.025731
78.157900	2.573170	0.025732
78.007100	2.573230	0.025732
77.858800	2.573230	0.025732
77.711300	2.573180	0.025732
77.566000	2.573050	0.025731
77.423500	2.572830	0.025728
77.283000	2.572600	0.025726
77.145500	2.572260	0.025723
77.009000	2.571930	0.025719
76.871800	2.571590	0.025716
76.732300	2.571300	0.025713
76.595700	2.571090	0.025711
76.460500	2.570970	0.025710
76.327500	2.570940	0.025709
76.195400	2.570990	0.025710
76.064700	2.571170	0.025712
75.936800	2.571350	0.025714
75.809300	2.571630	0.025716
75.682100	2.571960	0.025720
75.555000	2.572320	0.025723
75.429700	2.572650	0.025727
75.302100	2.572960	0.025730
75.171500	2.573250	0.025733
75.038400	2.573240	0.025732
74.904400	2.573410	0.025734
74.769100	2.573580	0.025736
74.632100	2.573670	0.025737
74.495400	2.573760	0.025738
74.359400	2.573750	0.025738
74.223300	2.573770	0.025738
74.088800	2.573820	0.025738
73.954200	2.573790	0.025738
73.820000	2.573770	0.025738
73.686000	2.573730	0.025737
73.552300	2.573500	0.025735
73.417700	2.573440	0.025734
73.285200	2.573400	0.025734
73.151700	2.573370	0.025734
73.017600	2.573340	0.025733
72.881500	2.573300	0.025733
72.743700	2.573240	0.025732
72.603400	2.573160	0.025732
72.460600	2.573080	0.025731
72.319200	2.572990	0.025730
72.179800	2.572860	0.025729
72.039900	2.572720	0.025727
71.900500	2.572590	0.025726
71.759500	2.572440	0.025724
71.614700	2.572300	0.025723
71.468300	2.572150	0.025722
71.318900	2.572040	0.025720
71.166000	2.571940	0.025719
71.013700	2.571810	0.025718
70.860000	2.571750	0.025718
70.707700	2.571730	0.025717
70.554600	2.571750	0.025718
70.403200	2.571800	0.025718
70.250000	2.571870	0.025719
70.097400	2.571970	0.025720
69.948400	2.571810	0.025718
69.803000	2.571940	0.025719
69.660400	2.572070	0.025721
69.519500	2.572230	0.025722
69.378900	2.572430	0.025724
69.236700	2.572650	0.025727
69.095600	2.572910	0.025729
68.954800	2.573180	0.025732
68.814300	2.573450	0.025735
68.672900	2.573710	0.025737
68.530500	2.573680	0.025737
68.389200	2.573870	0.025739
68.246500	2.574030	0.025740
68.105300	2.574170	0.025742
67.963900	2.574270	0.025743
67.824200	2.574310	0.025743
67.685800	2.574300	0.025743
67.551800	2.574270	0.025743
67.415700	2.574310	0.025743
67.279500	2.574260	0.025743
