Temperature	Strain_p	Strain
190.726000	2.311250	0.023113
190.596000	2.318590	0.023186
190.463000	2.326060	0.023261
190.328000	2.333610	0.023336
190.194000	2.341300	0.023413
190.057000	2.348930	0.023489
189.919000	2.356550	0.023566
189.781000	2.364120	0.023641
189.644000	2.371630	0.023716
189.507000	2.379040	0.023790
189.370000	2.386380	0.023864
189.233000	2.393670	0.023937
189.096000	2.400910	0.024009
188.958000	2.408100	0.024081
188.820000	2.415260	0.024153
188.680000	2.422410	0.024224
188.534000	2.429560	0.024296
188.388000	2.436920	0.024369
188.237000	2.444100	0.024441
188.085000	2.451280	0.024513
187.936000	2.458520	0.024585
187.786000	2.465970	0.024660
187.636000	2.473360	0.024734
187.487000	2.480870	0.024809
187.336000	2.488480	0.024885
187.183000	2.496200	0.024962
187.027000	2.504050	0.025041
186.867000	2.512020	0.025120
186.707000	2.520110	0.025201
186.547000	2.528350	0.025284
186.389000	2.536720	0.025367
186.233000	2.545240	0.025452
186.078000	2.553890	0.025539
185.923000	2.562690	0.025627
185.770000	2.571620	0.025716
185.619000	2.580670	0.025807
185.469000	2.589840	0.025898
185.321000	2.599150	0.025992
185.172000	2.608520	0.026085
185.025000	2.617980	0.026180
184.878000	2.627520	0.026275
184.733000	2.637230	0.026372
184.589000	2.647010	0.026470
184.443000	2.656790	0.026568
184.299000	2.666560	0.026666
184.155000	2.676270	0.026763
184.012000	2.685890	0.026859
183.871000	2.695330	0.026953
183.729000	2.704620	0.027046
183.586000	2.713720	0.027137
183.441000	2.722620	0.027226
183.292000	2.731320	0.027313
183.142000	2.739810	0.027398
182.995000	2.748090	0.027481
182.849000	2.756160	0.027562
182.701000	2.764010	0.027640
182.550000	2.771620	0.027716
182.397000	2.779050	0.027791
182.244000	2.786470	0.027865
182.090000	2.793590	0.027936
181.933000	2.800500	0.028005
181.776000	2.807240	0.028072
181.619000	2.813770	0.028138
181.463000	2.820110	0.028201
181.305000	2.826250	0.028263
181.147000	2.832210	0.028322
180.989000	2.838010	0.028380
180.831000	2.843610	0.028436
180.673000	2.849060	0.028491
180.517000	2.854350	0.028544
180.364000	2.859510	0.028595
180.214000	2.864580	0.028646
180.066000	2.869570	0.028696
179.919000	2.874490	0.028745
179.774000	2.879380	0.028794
179.630000	2.884230	0.028842
179.488000	2.889090	0.028891
179.347000	2.893930	0.028939
179.207000	2.898860	0.028989
179.067000	2.903700	0.029037
178.926000	2.908540	0.029085
178.786000	2.913420	0.029134
178.647000	2.918250	0.029183
178.507000	2.923080	0.029231
178.372000	2.927880	0.029279
178.238000	2.932670	0.029327
178.107000	2.937430	0.029374
177.978000	2.942190	0.029422
177.852000	2.946940	0.029469
177.727000	2.951700	0.029517
177.604000	2.956470	0.029565
177.484000	2.961270	0.029613
177.368000	2.966080	0.029661
177.254000	2.970930	0.029709
177.142000	2.975820	0.029758
177.027000	2.980800	0.029808
176.914000	2.985800	0.029858
176.803000	2.991000	0.029910
176.692000	2.996090	0.029961
176.583000	3.001230	0.030012
176.479000	3.006370	0.030064
176.380000	3.011530	0.030115
176.286000	3.016650	0.030167
176.194000	3.021770	0.030218
176.103000	3.026860	0.030269
176.013000	3.031940	0.030319
175.922000	3.037010	0.030370
175.831000	3.042080	0.030421
175.741000	3.047130	0.030471
175.651000	3.052190	0.030522
175.562000	3.057260	0.030573
175.473000	3.062350	0.030624
175.384000	3.067470	0.030675
175.295000	3.072620	0.030726
175.205000	3.077920	0.030779
175.114000	3.083140	0.030831
175.023000	3.088400	0.030884
174.932000	3.093500	0.030935
174.841000	3.098850	0.030989
174.749000	3.104280	0.031043
174.657000	3.109700	0.031097
174.564000	3.115130	0.031151
174.468000	3.120500	0.031205
174.376000	3.125740	0.031257
174.286000	3.130900	0.031309
174.199000	3.135920	0.031359
174.119000	3.140800	0.031408
174.042000	3.145560	0.031456
173.966000	3.150170	0.031502
173.892000	3.154680	0.031547
173.820000	3.159050	0.031591
173.750000	3.163440	0.031634
173.681000	3.167580	0.031676
173.615000	3.171630	0.031716
173.552000	3.175590	0.031756
173.492000	3.179460	0.031795
173.435000	3.183230	0.031832
173.379000	3.186860	0.031869
173.322000	3.190400	0.031904
173.269000	3.193840	0.031938
173.215000	3.197140	0.031971
173.163000	3.200290	0.032003
173.113000	3.203220	0.032032
173.064000	3.206040	0.032060
173.014000	3.208710	0.032087
172.963000	3.211240	0.032112
172.911000	3.213640	0.032136
172.857000	3.215930	0.032159
172.803000	3.218130	0.032181
172.746000	3.220240	0.032202
172.687000	3.222300	0.032223
172.628000	3.224300	0.032243
172.568000	3.226250	0.032263
172.510000	3.228160	0.032282
172.449000	3.230000	0.032300
172.389000	3.231860	0.032319
172.331000	3.233760	0.032338
172.273000	3.235620	0.032356
172.217000	3.237450	0.032375
172.156000	3.239270	0.032393
172.096000	3.241090	0.032411
172.036000	3.242890	0.032429
171.977000	3.244680	0.032447
171.918000	3.246410	0.032464
171.856000	3.248170	0.032482
171.793000	3.249950	0.032500
171.728000	3.251740	0.032517
171.662000	3.253550	0.032536
171.594000	3.255390	0.032554
171.526000	3.257290	0.032573
171.457000	3.259310	0.032593
171.386000	3.261420	0.032614
171.312000	3.263660	0.032637
171.237000	3.266160	0.032662
171.160000	3.268680	0.032687
171.080000	3.271360	0.032714
171.000000	3.274150	0.032742
170.917000	3.277110	0.032771
170.833000	3.280200	0.032802
170.748000	3.283420	0.032834
170.660000	3.286750	0.032868
170.571000	3.290140	0.032901
170.480000	3.293640	0.032936
170.385000	3.297220	0.032972
170.289000	3.300830	0.033008
170.190000	3.304500	0.033045
170.089000	3.308210	0.033082
169.988000	3.311930	0.033119
169.885000	3.315680	0.033157
169.781000	3.319410	0.033194
169.679000	3.323130	0.033231
169.577000	3.326820	0.033268
169.474000	3.330480	0.033305
169.371000	3.334130	0.033341
169.267000	3.337710	0.033377
169.162000	3.341240	0.033412
169.057000	3.344720	0.033447
168.953000	3.348150	0.033482
168.846000	3.351510	0.033515
168.738000	3.354790	0.033548
168.630000	3.358020	0.033580
168.518000	3.361140	0.033611
168.403000	3.364180	0.033642
168.287000	3.367150	0.033672
168.168000	3.370050	0.033701
168.049000	3.372870	0.033729
167.929000	3.375650	0.033757
167.807000	3.378390	0.033784
167.683000	3.381100	0.033811
167.554000	3.383770	0.033838
167.418000	3.386400	0.033864
167.279000	3.389040	0.033890
167.137000	3.391660	0.033917
166.992000	3.394290	0.033943
166.845000	3.396820	0.033968
166.697000	3.399470	0.033995
166.549000	3.402120	0.034021
166.400000	3.404750	0.034048
166.251000	3.407380	0.034074
166.101000	3.409980	0.034100
165.950000	3.412570	0.034126
165.799000	3.415140	0.034151
165.648000	3.417710	0.034177
165.496000	3.420260	0.034203
165.343000	3.422800	0.034228
165.191000	3.425310	0.034253
165.040000	3.427820	0.034278
164.889000	3.430310	0.034303
164.738000	3.432800	0.034328
164.588000	3.435250	0.034353
164.438000	3.437750	0.034378
164.289000	3.440080	0.034401
164.140000	3.442540	0.034425
163.990000	3.444990	0.034450
163.842000	3.447430	0.034474
163.693000	3.449880	0.034499
163.542000	3.452310	0.034523
163.388000	3.454750	0.034548
163.236000	3.457230	0.034572
163.085000	3.459690	0.034597
162.934000	3.462170	0.034622
162.783000	3.464680	0.034647
162.632000	3.467260	0.034673
162.481000	3.469880	0.034699
162.330000	3.472580	0.034726
162.179000	3.475360	0.034754
162.027000	3.478210	0.034782
161.875000	3.481130	0.034811
161.724000	3.484110	0.034841
161.573000	3.487090	0.034871
161.424000	3.490190	0.034902
161.276000	3.493360	0.034934
161.128000	3.496590	0.034966
160.979000	3.499900	0.034999
160.830000	3.503340	0.035033
160.682000	3.506770	0.035068
160.529000	3.510230	0.035102
160.373000	3.513710	0.035137
160.219000	3.517200	0.035172
160.067000	3.520690	0.035207
159.915000	3.524170	0.035242
159.763000	3.527640	0.035276
159.610000	3.531130	0.035311
159.455000	3.534660	0.035347
159.298000	3.538160	0.035382
159.137000	3.541640	0.035416
158.973000	3.545120	0.035451
158.806000	3.548560	0.035486
158.642000	3.551970	0.035520
158.477000	3.555360	0.035554
158.313000	3.558630	0.035586
158.151000	3.561810	0.035618
157.989000	3.564870	0.035649
157.826000	3.567700	0.035677
157.664000	3.570500	0.035705
157.502000	3.573180	0.035732
157.340000	3.575740	0.035757
157.181000	3.578130	0.035781
157.023000	3.580370	0.035804
156.864000	3.582460	0.035825
156.706000	3.584410	0.035844
156.549000	3.586230	0.035862
156.395000	3.587940	0.035879
156.241000	3.589490	0.035895
156.090000	3.591030	0.035910
155.943000	3.592320	0.035923
155.800000	3.593790	0.035938
155.658000	3.595250	0.035953
155.519000	3.596720	0.035967
155.381000	3.598210	0.035982
155.243000	3.599740	0.035997
155.103000	3.601290	0.036013
154.963000	3.602880	0.036029
154.822000	3.604460	0.036045
154.681000	3.606110	0.036061
154.539000	3.607760	0.036078
154.397000	3.609410	0.036094
154.253000	3.611050	0.036111
154.109000	3.612670	0.036127
153.966000	3.614200	0.036142
153.822000	3.615800	0.036158
153.676000	3.617430	0.036174
153.529000	3.619080	0.036191
153.382000	3.620760	0.036208
153.236000	3.622480	0.036225
153.090000	3.624240	0.036242
152.944000	3.626090	0.036261
152.796000	3.627920	0.036279
152.648000	3.629830	0.036298
152.500000	3.631780	0.036318
152.353000	3.633790	0.036338
152.207000	3.635800	0.036358
152.064000	3.637780	0.036378
151.919000	3.639790	0.036398
151.774000	3.641750	0.036418
151.627000	3.643690	0.036437
151.478000	3.645580	0.036456
151.328000	3.647440	0.036474
151.177000	3.649240	0.036492
151.026000	3.650970	0.036510
150.876000	3.652690	0.036527
150.726000	3.654350	0.036544
150.577000	3.656000	0.036560
150.430000	3.657490	0.036575
150.284000	3.659090	0.036591
150.137000	3.660720	0.036607
149.988000	3.662350	0.036624
149.839000	3.664000	0.036640
149.690000	3.665670	0.036657
149.542000	3.667370	0.036674
149.395000	3.669060	0.036691
149.253000	3.670780	0.036708
149.115000	3.672510	0.036725
148.978000	3.674210	0.036742
148.838000	3.675870	0.036759
148.699000	3.677470	0.036775
148.561000	3.679050	0.036791
148.423000	3.680580	0.036806
148.287000	3.682040	0.036820
148.154000	3.683460	0.036835
148.025000	3.684810	0.036848
147.898000	3.686100	0.036861
147.771000	3.687320	0.036873
147.643000	3.688430	0.036884
147.514000	3.689520	0.036895
147.383000	3.690550	0.036906
147.249000	3.691450	0.036915
147.112000	3.692430	0.036924
146.975000	3.693400	0.036934
146.838000	3.694420	0.036944
146.699000	3.695400	0.036954
146.560000	3.696380	0.036964
146.421000	3.697350	0.036974
146.280000	3.698310	0.036983
146.142000	3.699220	0.036992
146.002000	3.700130	0.037001
145.864000	3.701020	0.037010
145.726000	3.701890	0.037019
145.590000	3.702740	0.037027
145.455000	3.703580	0.037036
145.321000	3.704390	0.037044
145.186000	3.705170	0.037052
145.054000	3.705930	0.037059
144.920000	3.706570	0.037066
144.787000	3.707280	0.037073
144.656000	3.707980	0.037080
144.526000	3.708610	0.037086
144.394000	3.709330	0.037093
144.264000	3.710050	0.037101
144.136000	3.710750	0.037108
144.007000	3.711490	0.037115
143.878000	3.712260	0.037123
143.749000	3.713060	0.037131
143.621000	3.713850	0.037139
143.492000	3.714680	0.037147
143.364000	3.715490	0.037155
143.236000	3.716320	0.037163
143.110000	3.717150	0.037172
142.982000	3.718000	0.037180
142.855000	3.718850	0.037189
142.728000	3.719700	0.037197
142.602000	3.720550	0.037206
142.477000	3.721530	0.037215
142.350000	3.722460	0.037225
142.222000	3.723330	0.037233
142.094000	3.724390	0.037244
141.965000	3.725240	0.037252
141.837000	3.726100	0.037261
141.711000	3.726930	0.037269
141.585000	3.727730	0.037277
141.462000	3.728520	0.037285
141.339000	3.729300	0.037293
141.217000	3.730060	0.037301
141.096000	3.730810	0.037308
140.976000	3.731550	0.037316
140.856000	3.732300	0.037323
140.735000	3.733050	0.037331
140.612000	3.733820	0.037338
140.487000	3.734610	0.037346
140.360000	3.735670	0.037357
140.234000	3.736470	0.037365
140.108000	3.737270	0.037373
139.982000	3.738060	0.037381
139.855000	3.738840	0.037388
139.728000	3.739600	0.037396
139.601000	3.740340	0.037403
139.473000	3.741040	0.037410
139.344000	3.741760	0.037418
139.216000	3.742420	0.037424
139.089000	3.743030	0.037430
138.962000	3.743590	0.037436
138.836000	3.744110	0.037441
138.708000	3.744600	0.037446
138.580000	3.745040	0.037450
138.451000	3.745460	0.037455
138.321000	3.745860	0.037459
138.189000	3.746260	0.037463
138.058000	3.746690	0.037467
137.925000	3.747100	0.037471
137.794000	3.747540	0.037475
137.663000	3.748010	0.037480
137.534000	3.748500	0.037485
137.408000	3.749020	0.037490
137.283000	3.749710	0.037497
137.158000	3.750270	0.037503
137.033000	3.750790	0.037508
136.910000	3.751270	0.037513
136.785000	3.751690	0.037517
136.659000	3.752050	0.037521
136.533000	3.752340	0.037523
136.405000	3.752530	0.037525
136.275000	3.752670	0.037527
136.144000	3.752860	0.037529
136.009000	3.752890	0.037529
135.874000	3.752920	0.037529
135.738000	3.752940	0.037529
135.602000	3.752990	0.037530
135.462000	3.753030	0.037530
135.326000	3.753110	0.037531
135.188000	3.753240	0.037532
135.049000	3.753400	0.037534
134.912000	3.753610	0.037536
134.774000	3.753850	0.037539
134.637000	3.754190	0.037542
134.498000	3.754530	0.037545
134.361000	3.754880	0.037549
134.225000	3.755330	0.037553
134.090000	3.755670	0.037557
133.956000	3.755980	0.037560
133.822000	3.756240	0.037562
133.689000	3.756460	0.037565
133.556000	3.756640	0.037566
133.420000	3.756770	0.037568
133.282000	3.756680	0.037567
133.141000	3.756780	0.037568
133.000000	3.756850	0.037569
132.855000	3.756930	0.037569
132.710000	3.757020	0.037570
132.565000	3.757130	0.037571
132.420000	3.757290	0.037573
132.275000	3.757460	0.037575
132.130000	3.757700	0.037577
131.987000	3.757980	0.037580
131.845000	3.758380	0.037584
131.703000	3.758720	0.037587
131.562000	3.759090	0.037591
131.421000	3.759510	0.037595
131.283000	3.759860	0.037599
131.147000	3.760210	0.037602
131.008000	3.760530	0.037605
130.869000	3.760830	0.037608
130.729000	3.761050	0.037611
130.589000	3.761270	0.037613
130.452000	3.761480	0.037615
130.315000	3.761670	0.037617
130.177000	3.761860	0.037619
130.038000	3.762040	0.037620
129.899000	3.762310	0.037623
129.757000	3.762540	0.037625
129.615000	3.762780	0.037628
129.472000	3.763040	0.037630
129.327000	3.763310	0.037633
129.183000	3.763460	0.037635
129.038000	3.763750	0.037638
128.893000	3.764040	0.037640
128.747000	3.764330	0.037643
128.600000	3.764610	0.037646
128.454000	3.764850	0.037649
128.307000	3.765100	0.037651
128.158000	3.765350	0.037654
128.010000	3.765620	0.037656
127.861000	3.765850	0.037659
127.711000	3.766090	0.037661
127.561000	3.766320	0.037663
127.412000	3.766560	0.037666
127.264000	3.766800	0.037668
127.118000	3.767030	0.037670
126.973000	3.767250	0.037673
126.827000	3.767450	0.037675
126.682000	3.767460	0.037675
126.537000	3.767670	0.037677
126.392000	3.767880	0.037679
126.249000	3.768090	0.037681
126.106000	3.768310	0.037683
125.962000	3.768530	0.037685
125.820000	3.768780	0.037688
125.680000	3.769010	0.037690
125.540000	3.769100	0.037691
125.403000	3.769330	0.037693
125.266000	3.769590	0.037696
125.128000	3.769880	0.037699
124.992000	3.770200	0.037702
124.855000	3.770560	0.037706
124.718000	3.770930	0.037709
124.582000	3.771310	0.037713
124.446000	3.771700	0.037717
124.310000	3.772070	0.037721
124.175000	3.772400	0.037724
124.039000	3.772740	0.037727
123.904000	3.773040	0.037730
123.767000	3.773270	0.037733
123.630000	3.773480	0.037735
123.494000	3.773670	0.037737
123.356000	3.773800	0.037738
123.220000	3.773790	0.037738
123.082000	3.774000	0.037740
122.945000	3.774220	0.037742
122.810000	3.774470	0.037745
122.677000	3.774750	0.037748
122.546000	3.775080	0.037751
122.414000	3.775440	0.037754
122.284000	3.775800	0.037758
122.155000	3.776120	0.037761
122.025000	3.776570	0.037766
121.895000	3.777000	0.037770
121.765000	3.777440	0.037774
121.634000	3.777820	0.037778
121.500000	3.778200	0.037782
121.365000	3.778520	0.037785
121.229000	3.778770	0.037788
121.093000	3.778920	0.037789
120.958000	3.779060	0.037791
120.819000	3.779190	0.037792
120.678000	3.779300	0.037793
120.539000	3.779400	0.037794
120.399000	3.779520	0.037795
120.260000	3.779660	0.037797
120.123000	3.779860	0.037799
119.985000	3.780140	0.037801
119.847000	3.780420	0.037804
119.708000	3.780710	0.037807
119.571000	3.781010	0.037810
119.434000	3.781310	0.037813
119.299000	3.781790	0.037818
119.164000	3.782080	0.037821
119.030000	3.782370	0.037824
118.894000	3.782620	0.037826
118.757000	3.782860	0.037829
118.620000	3.783060	0.037831
118.482000	3.783200	0.037832
118.343000	3.783280	0.037833
118.206000	3.783370	0.037834
118.067000	3.783460	0.037835
117.931000	3.783540	0.037835
117.796000	3.783640	0.037836
117.660000	3.783780	0.037838
117.526000	3.783920	0.037839
117.394000	3.784080	0.037841
117.261000	3.784280	0.037843
117.129000	3.784480	0.037845
116.996000	3.784700	0.037847
116.863000	3.784950	0.037850
116.729000	3.785160	0.037852
116.595000	3.785380	0.037854
116.461000	3.785580	0.037856
116.326000	3.785750	0.037858
116.189000	3.785810	0.037858
116.051000	3.785820	0.037858
115.913000	3.785880	0.037859
115.775000	3.785930	0.037859
115.637000	3.785980	0.037860
115.499000	3.786020	0.037860
115.360000	3.786090	0.037861
115.221000	3.786180	0.037862
115.083000	3.786290	0.037863
114.945000	3.786400	0.037864
114.807000	3.786530	0.037865
114.671000	3.786680	0.037867
114.537000	3.786850	0.037869
114.402000	3.787050	0.037871
114.266000	3.787210	0.037872
114.128000	3.787400	0.037874
113.990000	3.787630	0.037876
113.851000	3.787860	0.037879
113.711000	3.788070	0.037881
113.572000	3.788290	0.037883
113.433000	3.788510	0.037885
113.295000	3.788740	0.037887
113.156000	3.788980	0.037890
113.019000	3.789230	0.037892
112.883000	3.789540	0.037895
112.747000	3.789790	0.037898
112.611000	3.790010	0.037900
112.475000	3.790210	0.037902
112.339000	3.790340	0.037903
112.203000	3.790480	0.037905
112.067000	3.790620	0.037906
111.932000	3.790870	0.037909
111.797000	3.791000	0.037910
111.663000	3.791110	0.037911
111.527000	3.791190	0.037912
111.392000	3.791240	0.037912
111.255000	3.791310	0.037913
111.119000	3.791400	0.037914
110.984000	3.791500	0.037915
110.848000	3.791600	0.037916
110.714000	3.791730	0.037917
110.579000	3.791860	0.037919
110.445000	3.792010	0.037920
110.311000	3.792160	0.037922
110.179000	3.792330	0.037923
110.044000	3.792470	0.037925
109.910000	3.792590	0.037926
109.774000	3.792700	0.037927
109.638000	3.792930	0.037929
109.501000	3.792940	0.037929
109.362000	3.792910	0.037929
109.225000	3.792860	0.037929
109.088000	3.792940	0.037929
108.949000	3.792870	0.037929
108.811000	3.792790	0.037928
108.673000	3.792780	0.037928
108.537000	3.792750	0.037928
108.402000	3.792770	0.037928
108.267000	3.792830	0.037928
108.134000	3.792900	0.037929
108.000000	3.793030	0.037930
107.866000	3.793210	0.037932
107.731000	3.793400	0.037934
107.597000	3.793610	0.037936
107.462000	3.793890	0.037939
107.327000	3.794120	0.037941
107.193000	3.794350	0.037944
107.060000	3.794540	0.037945
106.925000	3.794700	0.037947
106.789000	3.794800	0.037948
106.652000	3.794870	0.037949
106.515000	3.794850	0.037949
106.378000	3.794750	0.037948
106.239000	3.794700	0.037947
106.100000	3.794670	0.037947
105.964000	3.794670	0.037947
105.826000	3.794720	0.037947
105.691000	3.794840	0.037948
105.556000	3.794980	0.037950
105.421000	3.795170	0.037952
105.286000	3.795390	0.037954
105.152000	3.795650	0.037957
105.018000	3.795930	0.037959
104.884000	3.796230	0.037962
104.750000	3.796580	0.037966
104.615000	3.796850	0.037969
104.479000	3.797080	0.037971
104.341000	3.797300	0.037973
104.203000	3.797450	0.037975
104.065000	3.797510	0.037975
103.929000	3.797570	0.037976
103.795000	3.797620	0.037976
103.662000	3.797610	0.037976
103.530000	3.797600	0.037976
103.397000	3.797680	0.037977
103.265000	3.797720	0.037977
103.131000	3.797790	0.037978
102.997000	3.797860	0.037979
102.864000	3.797970	0.037980
102.729000	3.798090	0.037981
102.593000	3.798310	0.037983
102.459000	3.798490	0.037985
102.324000	3.798670	0.037987
102.187000	3.798850	0.037989
102.052000	3.799010	0.037990
101.916000	3.799140	0.037991
101.779000	3.799240	0.037992
101.642000	3.799300	0.037993
101.505000	3.799360	0.037994
101.371000	3.799410	0.037994
101.237000	3.799450	0.037995
101.104000	3.799480	0.037995
100.971000	3.799520	0.037995
100.838000	3.799520	0.037995
100.705000	3.799530	0.037995
100.572000	3.799510	0.037995
100.440000	3.799440	0.037994
100.308000	3.799360	0.037994
100.174000	3.799300	0.037993
100.040000	3.799220	0.037992
99.907400	3.799140	0.037991
99.774300	3.799050	0.037991
99.641500	3.799000	0.037990
99.509200	3.798940	0.037989
99.377100	3.798820	0.037988
99.245500	3.798770	0.037988
99.113500	3.798730	0.037987
98.980100	3.798710	0.037987
98.848400	3.798760	0.037988
98.717200	3.798810	0.037988
98.587100	3.798830	0.037988
98.456700	3.798870	0.037989
98.326400	3.798890	0.037989
98.197800	3.798880	0.037989
98.068200	3.798870	0.037989
97.938200	3.798880	0.037989
97.807600	3.798850	0.037989
97.676000	3.798790	0.037988
97.545200	3.798730	0.037987
97.413200	3.798510	0.037985
97.281400	3.798420	0.037984
97.149500	3.798340	0.037983
97.016900	3.798280	0.037983
96.884800	3.798230	0.037982
96.752700	3.798210	0.037982
96.621200	3.798240	0.037982
96.489100	3.798300	0.037983
96.357600	3.798390	0.037984
96.227000	3.798530	0.037985
96.097700	3.798670	0.037987
95.968600	3.798830	0.037988
95.841200	3.798990	0.037990
95.712700	3.798990	0.037990
95.584900	3.799120	0.037991
95.456500	3.799220	0.037992
95.327700	3.799270	0.037993
95.196900	3.799070	0.037991
95.065200	3.799090	0.037991
94.932200	3.799060	0.037991
94.798700	3.799040	0.037990
94.665900	3.799000	0.037990
94.532700	3.798970	0.037990
94.400300	3.798970	0.037990
94.267400	3.799030	0.037990
94.134200	3.799130	0.037991
94.001000	3.799310	0.037993
93.865500	3.799460	0.037995
93.729900	3.799700	0.037997
93.592700	3.799970	0.038000
93.455500	3.800270	0.038003
93.317900	3.800570	0.038006
93.180600	3.800900	0.038009
93.042200	3.801200	0.038012
92.903800	3.801460	0.038015
92.766200	3.801720	0.038017
92.627500	3.801900	0.038019
92.487700	3.802040	0.038020
92.347700	3.802120	0.038021
92.207300	3.802190	0.038022
92.067200	3.802240	0.038022
91.925800	3.802300	0.038023
91.785800	3.802370	0.038024
91.645800	3.802390	0.038024
91.505300	3.802470	0.038025
91.364300	3.802570	0.038026
91.222900	3.802690	0.038027
91.082000	3.802840	0.038028
90.941600	3.802980	0.038030
90.801100	3.803150	0.038032
90.659700	3.803320	0.038033
90.517000	3.803480	0.038035
90.373600	3.803610	0.038036
90.228800	3.803750	0.038038
90.084700	3.803850	0.038039
89.941200	3.803840	0.038038
89.795400	3.803850	0.038039
89.650100	3.803830	0.038038
89.505300	3.803790	0.038038
89.360400	3.803800	0.038038
89.215300	3.803730	0.038037
89.070200	3.803650	0.038037
88.924900	3.803630	0.038036
88.782000	3.803620	0.038036
88.636800	3.803620	0.038036
88.492800	3.803650	0.038037
88.346700	3.803710	0.038037
88.200900	3.803790	0.038038
88.055200	3.803870	0.038039
87.906000	3.803950	0.038040
87.756100	3.803870	0.038039
87.608300	3.803960	0.038040
87.461600	3.804040	0.038040
87.316600	3.804090	0.038041
87.172100	3.804160	0.038042
87.028500	3.804240	0.038042
86.885500	3.804360	0.038044
86.742300	3.804480	0.038045
86.599100	3.804590	0.038046
86.456200	3.804710	0.038047
86.313500	3.804770	0.038048
86.170900	3.804860	0.038049
86.028500	3.804930	0.038049
85.886300	3.804950	0.038050
85.745000	3.804970	0.038050
85.603200	3.804990	0.038050
85.460900	3.805000	0.038050
85.318300	3.805010	0.038050
85.174800	3.804990	0.038050
85.031700	3.805000	0.038050
84.887200	3.804970	0.038050
84.743700	3.804990	0.038050
84.601800	3.805030	0.038050
84.459300	3.805090	0.038051
84.317500	3.805190	0.038052
84.176200	3.805310	0.038053
84.033800	3.805420	0.038054
83.892700	3.805550	0.038056
83.751300	3.805670	0.038057
83.610200	3.805780	0.038058
83.469500	3.806010	0.038060
83.328700	3.806000	0.038060
83.187900	3.806050	0.038061
83.047600	3.806090	0.038061
82.908700	3.806120	0.038061
82.770200	3.806130	0.038061
82.631500	3.806110	0.038061
82.492600	3.806130	0.038061
82.352600	3.806150	0.038062
82.212600	3.806170	0.038062
82.071600	3.806230	0.038062
81.931900	3.806320	0.038063
81.792300	3.806450	0.038065
81.653500	3.806590	0.038066
81.515400	3.806780	0.038068
81.376900	3.807000	0.038070
81.239700	3.807240	0.038072
81.104300	3.807710	0.038077
80.969400	3.807900	0.038079
80.834900	3.808090	0.038081
80.700300	3.808260	0.038083
80.565900	3.808380	0.038084
80.430800	3.808510	0.038085
80.294200	3.808350	0.038084
80.158000	3.808330	0.038083
80.022300	3.808290	0.038083
79.885100	3.808220	0.038082
79.747900	3.808180	0.038082
79.611600	3.808110	0.038081
79.475400	3.808050	0.038081
79.338100	3.808020	0.038080
79.201800	3.808030	0.038080
79.065700	3.808100	0.038081
78.929800	3.808200	0.038082
78.794500	3.808330	0.038083
78.660600	3.808440	0.038084
78.528000	3.808580	0.038086
78.395700	3.808710	0.038087
78.261700	3.808810	0.038088
78.129100	3.808880	0.038089
77.994700	3.808930	0.038089
77.862100	3.808820	0.038088
77.729400	3.808770	0.038088
77.595300	3.808750	0.038088
77.463700	3.808680	0.038087
77.333500	3.808600	0.038086
77.200700	3.808520	0.038085
77.068000	3.808470	0.038085
76.934400	3.808450	0.038085
76.798800	3.808440	0.038084
76.664400	3.808440	0.038084
76.529600	3.808490	0.038085
76.395400	3.808590	0.038086
76.260000	3.808710	0.038087
76.124200	3.808850	0.038089
75.989200	3.809000	0.038090
75.855700	3.809150	0.038092
75.721900	3.809290	0.038093
75.586400	3.809420	0.038094
75.449700	3.809520	0.038095
75.312100	3.809620	0.038096
75.174800	3.809700	0.038097
75.037800	3.809720	0.038097
74.900400	3.809730	0.038097
74.762300	3.809710	0.038097
74.625600	3.809680	0.038097
74.488800	3.809660	0.038097
74.352400	3.809620	0.038096
74.216300	3.809630	0.038096
74.079300	3.809670	0.038097
73.942300	3.809910	0.038099
73.807800	3.809970	0.038100
73.671200	3.810060	0.038101
73.535200	3.810150	0.038102
73.400500	3.810220	0.038102
73.267300	3.810300	0.038103
73.135100	3.810360	0.038104
73.001100	3.810390	0.038104
72.866300	3.810450	0.038105
72.731400	3.810500	0.038105
72.597100	3.810590	0.038106
72.463700	3.810650	0.038107
72.329700	3.810730	0.038107
72.198800	3.810810	0.038108
72.066300	3.810910	0.038109
71.933000	3.811030	0.038110
71.799900	3.811050	0.038111
71.666500	3.811110	0.038111
71.532700	3.811190	0.038112
71.399000	3.811230	0.038112
71.265200	3.811270	0.038113
71.129500	3.811320	0.038113
70.990600	3.811350	0.038114
70.851000	3.811370	0.038114
70.710200	3.811400	0.038114
70.569100	3.811360	0.038114
70.427700	3.811370	0.038114
70.287500	3.811380	0.038114
70.148900	3.811390	0.038114
70.010000	3.811420	0.038114
69.872300	3.811450	0.038115
69.735700	3.811600	0.038116
69.599000	3.811670	0.038117
69.462900	3.811760	0.038118
69.327600	3.811850	0.038119
69.192300	3.811950	0.038120
69.057500	3.812050	0.038121
68.921800	3.812090	0.038121
68.786300	3.812080	0.038121
68.649300	3.812040	0.038120
68.511600	3.811970	0.038120
68.372300	3.811890	0.038119
68.231800	3.811710	0.038117
68.093100	3.811580	0.038116
67.954500	3.811460	0.038115
67.815700	3.811360	0.038114
67.674100	3.811280	0.038113
