Temperature	Strain_p	Strain
191.922000	0.377551	0.003776
191.767000	0.380308	0.003803
191.611000	0.382963	0.003830
191.457000	0.385719	0.003857
191.307000	0.388408	0.003884
191.155000	0.391081	0.003911
191.009000	0.393722	0.003937
190.866000	0.396316	0.003963
190.723000	0.398812	0.003988
190.577000	0.401291	0.004013
190.428000	0.403647	0.004036
190.277000	0.405912	0.004059
190.128000	0.408125	0.004081
189.981000	0.410299	0.004103
189.836000	0.412484	0.004125
189.693000	0.414687	0.004147
189.549000	0.416931	0.004169
189.403000	0.419198	0.004192
189.256000	0.421491	0.004215
189.106000	0.423804	0.004238
188.954000	0.426150	0.004262
188.798000	0.428515	0.004285
188.644000	0.430898	0.004309
188.491000	0.433290	0.004333
188.338000	0.435757	0.004358
188.187000	0.438201	0.004382
188.036000	0.440664	0.004407
187.886000	0.443143	0.004431
187.737000	0.445644	0.004456
187.587000	0.448198	0.004482
187.439000	0.450812	0.004508
187.298000	0.453494	0.004535
187.163000	0.456259	0.004563
187.033000	0.459102	0.004591
186.906000	0.462033	0.004620
186.781000	0.465038	0.004650
186.658000	0.468167	0.004682
186.541000	0.471355	0.004714
186.426000	0.474601	0.004746
186.312000	0.477902	0.004779
186.197000	0.481248	0.004812
186.080000	0.484608	0.004846
185.964000	0.488004	0.004880
185.846000	0.491342	0.004913
185.729000	0.494792	0.004948
185.614000	0.498266	0.004983
185.501000	0.501765	0.005018
185.390000	0.505294	0.005053
185.279000	0.508835	0.005088
185.171000	0.512445	0.005124
185.059000	0.516170	0.005162
184.946000	0.519959	0.005200
184.830000	0.523864	0.005239
184.716000	0.527891	0.005279
184.602000	0.532047	0.005320
184.487000	0.536331	0.005363
184.372000	0.540763	0.005408
184.254000	0.545328	0.005453
184.132000	0.550025	0.005500
184.007000	0.554850	0.005549
183.878000	0.559812	0.005598
183.747000	0.564881	0.005649
183.617000	0.570079	0.005701
183.487000	0.575312	0.005753
183.358000	0.580663	0.005807
183.229000	0.586043	0.005860
183.100000	0.591451	0.005915
182.972000	0.596874	0.005969
182.845000	0.602338	0.006023
182.717000	0.607781	0.006078
182.589000	0.613259	0.006133
182.464000	0.618767	0.006188
182.340000	0.624316	0.006243
182.217000	0.629901	0.006299
182.094000	0.635528	0.006355
181.971000	0.641227	0.006412
181.847000	0.646992	0.006470
181.723000	0.652823	0.006528
181.601000	0.658746	0.006587
181.477000	0.664760	0.006648
181.353000	0.670841	0.006708
181.224000	0.677000	0.006770
181.092000	0.683244	0.006832
180.963000	0.689722	0.006897
180.836000	0.696101	0.006961
180.712000	0.702475	0.007025
180.594000	0.708898	0.007089
180.479000	0.715346	0.007153
180.363000	0.721800	0.007218
180.245000	0.728269	0.007283
180.126000	0.734749	0.007347
180.008000	0.741278	0.007413
179.894000	0.747833	0.007478
179.781000	0.754436	0.007544
179.674000	0.761104	0.007611
179.568000	0.767814	0.007678
179.463000	0.774595	0.007746
179.356000	0.781452	0.007815
179.249000	0.788413	0.007884
179.138000	0.795482	0.007955
179.026000	0.802664	0.008027
178.914000	0.809954	0.008100
178.802000	0.817364	0.008174
178.685000	0.824878	0.008249
178.569000	0.832501	0.008325
178.453000	0.840195	0.008402
178.332000	0.847956	0.008480
178.206000	0.855779	0.008558
178.080000	0.863687	0.008637
177.952000	0.871588	0.008716
177.824000	0.879574	0.008796
177.694000	0.887629	0.008876
177.563000	0.895726	0.008957
177.431000	0.903874	0.009039
177.299000	0.912060	0.009121
177.171000	0.920292	0.009203
177.047000	0.928576	0.009286
176.917000	0.936927	0.009369
176.787000	0.945343	0.009453
176.655000	0.953846	0.009538
176.524000	0.962441	0.009624
176.388000	0.971136	0.009711
176.249000	0.979934	0.009799
176.107000	0.988822	0.009888
175.964000	0.997754	0.009978
175.823000	1.006810	0.010068
175.685000	1.015940	0.010159
175.549000	1.025140	0.010251
175.413000	1.034400	0.010344
175.278000	1.043710	0.010437
175.146000	1.053070	0.010531
175.015000	1.062490	0.010625
174.889000	1.071950	0.010720
174.762000	1.081450	0.010815
174.638000	1.090980	0.010910
174.517000	1.100540	0.011005
174.394000	1.110080	0.011101
174.270000	1.119640	0.011196
174.146000	1.129220	0.011292
174.021000	1.138860	0.011389
173.897000	1.148550	0.011486
173.771000	1.158320	0.011583
173.643000	1.168170	0.011682
173.513000	1.178110	0.011781
173.384000	1.188160	0.011882
173.256000	1.198330	0.011983
173.124000	1.208590	0.012086
172.991000	1.218970	0.012190
172.857000	1.229480	0.012295
172.723000	1.240090	0.012401
172.588000	1.250740	0.012507
172.451000	1.261490	0.012615
172.313000	1.272280	0.012723
172.173000	1.283090	0.012831
172.035000	1.293880	0.012939
171.899000	1.304660	0.013047
171.764000	1.315400	0.013154
171.630000	1.326110	0.013261
171.495000	1.336770	0.013368
171.362000	1.347410	0.013474
171.226000	1.357990	0.013580
171.090000	1.368530	0.013685
170.952000	1.379030	0.013790
170.817000	1.389530	0.013895
170.684000	1.400040	0.014000
170.553000	1.410550	0.014106
170.422000	1.421080	0.014211
170.290000	1.431760	0.014318
170.160000	1.442320	0.014423
170.027000	1.452870	0.014529
169.893000	1.463440	0.014634
169.759000	1.474030	0.014740
169.624000	1.484640	0.014846
169.490000	1.495320	0.014953
169.358000	1.506030	0.015060
169.226000	1.516750	0.015168
169.096000	1.527450	0.015275
168.964000	1.538120	0.015381
168.837000	1.548760	0.015488
168.708000	1.559340	0.015593
168.576000	1.569900	0.015699
168.448000	1.580410	0.015804
168.322000	1.590870	0.015909
168.195000	1.601300	0.016013
168.070000	1.611700	0.016117
167.947000	1.622030	0.016220
167.825000	1.632420	0.016324
167.702000	1.642790	0.016428
167.580000	1.653150	0.016532
167.458000	1.663530	0.016635
167.332000	1.673910	0.016739
167.203000	1.684290	0.016843
167.078000	1.694700	0.016947
166.955000	1.705130	0.017051
166.833000	1.715550	0.017156
166.709000	1.725980	0.017260
166.588000	1.736390	0.017364
166.469000	1.746780	0.017468
166.350000	1.757120	0.017571
166.230000	1.767400	0.017674
166.109000	1.777630	0.017776
165.987000	1.787800	0.017878
165.864000	1.797910	0.017979
165.739000	1.807970	0.018080
165.614000	1.817980	0.018180
165.488000	1.827930	0.018279
165.363000	1.837910	0.018379
165.236000	1.847810	0.018478
165.109000	1.857700	0.018577
164.982000	1.867550	0.018676
164.856000	1.877360	0.018774
164.731000	1.887130	0.018871
164.608000	1.896850	0.018969
164.487000	1.906560	0.019066
164.367000	1.916250	0.019163
164.247000	1.925940	0.019259
164.127000	1.935620	0.019356
164.007000	1.945300	0.019453
163.890000	1.954990	0.019550
163.773000	1.964670	0.019647
163.650000	1.974330	0.019743
163.524000	1.983970	0.019840
163.398000	1.993570	0.019936
163.268000	2.003120	0.020031
163.138000	2.012670	0.020127
163.009000	2.022220	0.020222
162.880000	2.031740	0.020317
162.752000	2.041260	0.020413
162.623000	2.050770	0.020508
162.495000	2.060250	0.020603
162.366000	2.069670	0.020697
162.237000	2.079030	0.020790
162.110000	2.088320	0.020883
161.982000	2.097540	0.020975
161.854000	2.106720	0.021067
161.725000	2.115850	0.021159
161.590000	2.124970	0.021250
161.452000	2.134070	0.021341
161.310000	2.143170	0.021432
161.164000	2.152230	0.021522
161.016000	2.161300	0.021613
160.867000	2.170300	0.021703
160.718000	2.179260	0.021793
160.570000	2.188190	0.021882
160.420000	2.197060	0.021971
160.271000	2.205900	0.022059
160.122000	2.214660	0.022147
159.972000	2.223300	0.022233
159.821000	2.231830	0.022318
159.672000	2.240230	0.022402
159.525000	2.248520	0.022485
159.380000	2.256690	0.022567
159.238000	2.264740	0.022647
159.096000	2.272710	0.022727
158.956000	2.280600	0.022806
158.818000	2.288410	0.022884
158.681000	2.296160	0.022962
158.544000	2.303870	0.023039
158.407000	2.311520	0.023115
158.269000	2.319090	0.023191
158.131000	2.326650	0.023267
157.993000	2.334180	0.023342
157.854000	2.341670	0.023417
157.714000	2.349140	0.023491
157.575000	2.356570	0.023566
157.434000	2.363970	0.023640
157.293000	2.371280	0.023713
157.151000	2.378400	0.023784
157.009000	2.385570	0.023856
156.867000	2.392670	0.023927
156.724000	2.399680	0.023997
156.580000	2.406600	0.024066
156.436000	2.413410	0.024134
156.293000	2.420100	0.024201
156.151000	2.426710	0.024267
156.010000	2.433240	0.024332
155.870000	2.439740	0.024397
155.731000	2.446180	0.024462
155.593000	2.452590	0.024526
155.456000	2.458970	0.024590
155.318000	2.465330	0.024653
155.178000	2.471680	0.024717
155.039000	2.478010	0.024780
154.898000	2.484330	0.024843
154.756000	2.490640	0.024906
154.612000	2.497000	0.024970
154.466000	2.503200	0.025032
154.323000	2.509330	0.025093
154.180000	2.515380	0.025154
154.037000	2.521310	0.025213
153.894000	2.527120	0.025271
153.749000	2.532820	0.025328
153.605000	2.538380	0.025384
153.462000	2.543860	0.025439
153.318000	2.549250	0.025493
153.179000	2.554590	0.025546
153.042000	2.559870	0.025599
152.907000	2.565150	0.025652
152.772000	2.570360	0.025704
152.638000	2.575550	0.025756
152.507000	2.580730	0.025807
152.377000	2.585900	0.025859
152.247000	2.591060	0.025911
152.116000	2.596200	0.025962
151.987000	2.601330	0.026013
151.857000	2.606470	0.026065
151.729000	2.611490	0.026115
151.598000	2.616480	0.026165
151.469000	2.621410	0.026214
151.340000	2.626250	0.026263
151.212000	2.631020	0.026310
151.086000	2.635710	0.026357
150.961000	2.640320	0.026403
150.836000	2.644850	0.026449
150.711000	2.649290	0.026493
150.584000	2.653700	0.026537
150.456000	2.658060	0.026581
150.328000	2.662360	0.026624
150.196000	2.666620	0.026666
150.064000	2.670830	0.026708
149.931000	2.674990	0.026750
149.799000	2.679120	0.026791
149.670000	2.683220	0.026832
149.541000	2.687290	0.026873
149.409000	2.691270	0.026913
149.275000	2.695180	0.026952
149.136000	2.699030	0.026990
148.993000	2.702780	0.027028
148.847000	2.706440	0.027064
148.697000	2.710010	0.027100
148.546000	2.713520	0.027135
148.395000	2.716960	0.027170
148.245000	2.720330	0.027203
148.094000	2.723670	0.027237
147.945000	2.726950	0.027270
147.796000	2.730350	0.027304
147.648000	2.733560	0.027336
147.501000	2.736720	0.027367
147.354000	2.739840	0.027398
147.206000	2.742930	0.027429
147.059000	2.745960	0.027460
146.912000	2.748950	0.027490
146.767000	2.751930	0.027519
146.623000	2.754860	0.027549
146.481000	2.757730	0.027577
146.340000	2.760510	0.027605
146.199000	2.763240	0.027632
146.061000	2.765930	0.027659
145.924000	2.768570	0.027686
145.787000	2.771160	0.027712
145.649000	2.773710	0.027737
145.510000	2.776240	0.027762
145.371000	2.778740	0.027787
145.230000	2.781200	0.027812
145.088000	2.783630	0.027836
144.943000	2.786090	0.027861
144.799000	2.788540	0.027885
144.653000	2.790990	0.027910
144.510000	2.793450	0.027935
144.370000	2.795950	0.027960
144.232000	2.798420	0.027984
144.095000	2.800910	0.028009
143.954000	2.803390	0.028034
143.811000	2.805840	0.028058
143.667000	2.808250	0.028083
143.522000	2.810620	0.028106
143.377000	2.812980	0.028130
143.232000	2.815290	0.028153
143.085000	2.817560	0.028176
142.938000	2.819780	0.028198
142.789000	2.821940	0.028219
142.641000	2.823950	0.028240
142.493000	2.826040	0.028260
142.347000	2.828090	0.028281
142.203000	2.830100	0.028301
142.058000	2.832090	0.028321
141.914000	2.833990	0.028340
141.769000	2.835890	0.028359
141.626000	2.837780	0.028378
141.480000	2.839620	0.028396
141.334000	2.841430	0.028414
141.188000	2.843200	0.028432
141.041000	2.844950	0.028450
140.893000	2.846660	0.028467
140.743000	2.848340	0.028483
140.593000	2.850030	0.028500
140.442000	2.851720	0.028517
140.292000	2.853420	0.028534
140.144000	2.855100	0.028551
139.996000	2.856810	0.028568
139.847000	2.858530	0.028585
139.699000	2.860260	0.028603
139.552000	2.861990	0.028620
139.406000	2.863720	0.028637
139.262000	2.865460	0.028655
139.118000	2.867170	0.028672
138.974000	2.868880	0.028689
138.828000	2.870500	0.028705
138.683000	2.872120	0.028721
138.538000	2.873710	0.028737
138.393000	2.875220	0.028752
138.251000	2.876710	0.028767
138.111000	2.878160	0.028782
137.972000	2.879570	0.028796
137.834000	2.880970	0.028810
137.696000	2.882360	0.028824
137.556000	2.883760	0.028838
137.416000	2.885130	0.028851
137.275000	2.886530	0.028865
137.134000	2.887990	0.028880
136.990000	2.889460	0.028895
136.844000	2.890960	0.028910
136.696000	2.892480	0.028925
136.548000	2.894030	0.028940
136.398000	2.895590	0.028956
136.248000	2.897120	0.028971
136.098000	2.898620	0.028986
135.945000	2.900080	0.029001
135.794000	2.901500	0.029015
135.641000	2.902860	0.029029
135.489000	2.904170	0.029042
135.336000	2.905420	0.029054
135.183000	2.906630	0.029066
135.030000	2.907800	0.029078
134.879000	2.908830	0.029088
134.729000	2.909970	0.029100
134.581000	2.911100	0.029111
134.433000	2.912270	0.029123
134.289000	2.913460	0.029135
134.144000	2.914680	0.029147
134.002000	2.915930	0.029159
133.861000	2.917220	0.029172
133.720000	2.918510	0.029185
133.577000	2.919800	0.029198
133.432000	2.921110	0.029211
133.288000	2.922230	0.029222
133.143000	2.923480	0.029235
133.000000	2.924720	0.029247
132.858000	2.925910	0.029259
132.718000	2.927030	0.029270
132.579000	2.928120	0.029281
132.442000	2.929160	0.029292
132.306000	2.930180	0.029302
132.170000	2.931190	0.029312
132.036000	2.932230	0.029322
131.902000	2.933300	0.029333
131.768000	2.934400	0.029344
131.634000	2.935520	0.029355
131.499000	2.936640	0.029366
131.364000	2.937810	0.029378
131.228000	2.938990	0.029390
131.092000	2.940170	0.029402
130.956000	2.941340	0.029413
130.821000	2.942500	0.029425
130.685000	2.943650	0.029437
130.549000	2.944740	0.029447
130.414000	2.945790	0.029458
130.278000	2.946790	0.029468
130.142000	2.947740	0.029477
130.006000	2.948630	0.029486
129.871000	2.949460	0.029495
129.734000	2.950210	0.029502
129.598000	2.950910	0.029509
129.460000	2.951570	0.029516
129.324000	2.952170	0.029522
129.189000	2.952730	0.029527
129.055000	2.953340	0.029533
128.922000	2.953930	0.029539
128.789000	2.954540	0.029545
128.653000	2.955190	0.029552
128.517000	2.955880	0.029559
128.381000	2.956660	0.029567
128.245000	2.957400	0.029574
128.109000	2.958140	0.029581
127.973000	2.958910	0.029589
127.838000	2.959670	0.029597
127.701000	2.960450	0.029605
127.566000	2.961180	0.029612
127.432000	2.961870	0.029619
127.299000	2.962550	0.029626
127.167000	2.963200	0.029632
127.035000	2.963800	0.029638
126.903000	2.964400	0.029644
126.770000	2.964960	0.029650
126.636000	2.965480	0.029655
126.504000	2.965950	0.029660
126.374000	2.966390	0.029664
126.246000	2.966830	0.029668
126.118000	2.967260	0.029673
125.994000	2.967660	0.029677
125.871000	2.968030	0.029680
125.748000	2.968420	0.029684
125.628000	2.968790	0.029688
125.507000	2.969110	0.029691
125.385000	2.969390	0.029694
125.263000	2.969630	0.029696
125.140000	2.969830	0.029698
125.015000	2.970000	0.029700
124.890000	2.970150	0.029702
124.765000	2.970260	0.029703
124.638000	2.970420	0.029704
124.511000	2.970480	0.029705
124.384000	2.970500	0.029705
124.256000	2.970500	0.029705
124.130000	2.970470	0.029705
124.003000	2.970420	0.029704
123.874000	2.970340	0.029703
123.749000	2.970270	0.029703
123.622000	2.970170	0.029702
123.496000	2.970040	0.029700
123.369000	2.969880	0.029699
123.241000	2.969680	0.029697
123.114000	2.969460	0.029695
122.986000	2.969270	0.029693
122.858000	2.969070	0.029691
122.731000	2.968910	0.029689
122.603000	2.968770	0.029688
122.476000	2.968610	0.029686
122.349000	2.968560	0.029686
122.223000	2.968410	0.029684
122.097000	2.968420	0.029684
121.971000	2.968490	0.029685
121.845000	2.968600	0.029686
121.720000	2.968770	0.029688
121.595000	2.969100	0.029691
121.470000	2.969350	0.029694
121.344000	2.969620	0.029696
121.219000	2.969870	0.029699
121.093000	2.970120	0.029701
120.966000	2.970350	0.029704
120.837000	2.970570	0.029706
120.707000	2.970760	0.029708
120.577000	2.970970	0.029710
120.445000	2.971170	0.029712
120.317000	2.971380	0.029714
120.186000	2.971630	0.029716
120.057000	2.971960	0.029720
119.930000	2.972270	0.029723
119.804000	2.972580	0.029726
119.680000	2.973010	0.029730
119.556000	2.973470	0.029735
119.432000	2.974020	0.029740
119.309000	2.974540	0.029745
119.186000	2.975070	0.029751
119.064000	2.975600	0.029756
118.945000	2.976100	0.029761
118.826000	2.976560	0.029766
118.707000	2.977000	0.029770
118.589000	2.977450	0.029775
118.470000	2.977830	0.029778
118.350000	2.978190	0.029782
118.231000	2.978540	0.029785
118.111000	2.978880	0.029789
117.988000	2.979220	0.029792
117.864000	2.979520	0.029795
117.739000	2.979890	0.029799
117.616000	2.980300	0.029803
117.491000	2.980760	0.029808
117.364000	2.981260	0.029813
117.238000	2.981810	0.029818
117.112000	2.982420	0.029824
116.985000	2.983070	0.029831
116.856000	2.983750	0.029838
116.728000	2.984440	0.029844
116.598000	2.985150	0.029852
116.466000	2.985820	0.029858
116.333000	2.986340	0.029863
116.197000	2.986780	0.029868
116.060000	2.987100	0.029871
115.923000	2.987270	0.029873
115.786000	2.987330	0.029873
115.650000	2.987350	0.029874
115.515000	2.987180	0.029872
115.379000	2.986920	0.029869
115.243000	2.986610	0.029866
115.105000	2.986270	0.029863
114.967000	2.985960	0.029860
114.826000	2.985660	0.029857
114.684000	2.985430	0.029854
114.542000	2.985230	0.029852
114.401000	2.985060	0.029851
114.259000	2.984930	0.029849
114.117000	2.984780	0.029848
113.976000	2.984660	0.029847
113.834000	2.984580	0.029846
113.694000	2.984520	0.029845
113.553000	2.984460	0.029845
113.412000	2.984380	0.029844
113.271000	2.984570	0.029846
113.131000	2.984470	0.029845
112.991000	2.984500	0.029845
112.851000	2.984610	0.029846
112.710000	2.984820	0.029848
112.570000	2.985170	0.029852
112.429000	2.985650	0.029857
112.287000	2.986260	0.029863
112.145000	2.986950	0.029870
112.002000	2.987710	0.029877
111.858000	2.988520	0.029885
111.714000	2.989370	0.029894
111.569000	2.990210	0.029902
111.423000	2.991100	0.029911
111.277000	2.991990	0.029920
111.131000	2.992830	0.029928
110.989000	2.993600	0.029936
110.847000	2.994290	0.029943
110.705000	2.994970	0.029950
110.566000	2.995560	0.029956
110.428000	2.996110	0.029961
110.287000	2.996630	0.029966
110.150000	2.997120	0.029971
110.011000	2.997610	0.029976
109.873000	2.997950	0.029980
109.736000	2.998310	0.029983
109.599000	2.998610	0.029986
109.463000	2.998860	0.029989
109.328000	2.999070	0.029991
109.192000	2.999300	0.029993
109.057000	2.999470	0.029995
108.922000	2.999760	0.029998
108.786000	2.999950	0.030000
108.650000	3.000130	0.030001
108.514000	3.000310	0.030003
108.377000	3.000460	0.030005
108.241000	3.000620	0.030006
108.105000	3.000780	0.030008
107.969000	3.000960	0.030010
107.835000	3.001140	0.030011
107.702000	3.001350	0.030014
107.571000	3.001590	0.030016
107.441000	3.001850	0.030019
107.312000	3.002130	0.030021
107.184000	3.002430	0.030024
107.059000	3.002690	0.030027
106.933000	3.002980	0.030030
106.806000	3.003260	0.030033
106.679000	3.003480	0.030035
106.552000	3.003750	0.030038
106.426000	3.004040	0.030040
106.298000	3.004270	0.030043
106.172000	3.004340	0.030043
106.046000	3.004550	0.030046
105.921000	3.004750	0.030048
105.797000	3.004950	0.030050
105.672000	3.005150	0.030052
105.547000	3.005370	0.030054
105.422000	3.005600	0.030056
105.298000	3.005840	0.030058
105.172000	3.006090	0.030061
105.044000	3.006320	0.030063
104.918000	3.006500	0.030065
104.793000	3.006620	0.030066
104.670000	3.006670	0.030067
104.547000	3.006670	0.030067
104.424000	3.006690	0.030067
104.301000	3.006530	0.030065
104.178000	3.006320	0.030063
104.055000	3.006120	0.030061
103.931000	3.005790	0.030058
103.808000	3.005390	0.030054
103.686000	3.004930	0.030049
103.564000	3.004450	0.030045
103.441000	3.003970	0.030040
103.317000	3.003510	0.030035
103.192000	3.003100	0.030031
103.065000	3.002770	0.030028
102.937000	3.002560	0.030026
102.808000	3.002450	0.030025
102.679000	3.002430	0.030024
102.549000	3.002530	0.030025
102.420000	3.002740	0.030027
102.291000	3.003020	0.030030
102.163000	3.003410	0.030034
102.035000	3.003890	0.030039
101.906000	3.004410	0.030044
101.778000	3.004900	0.030049
101.648000	3.005440	0.030054
101.517000	3.005990	0.030060
101.385000	3.006540	0.030065
101.252000	3.007110	0.030071
101.119000	3.007690	0.030077
100.985000	3.008290	0.030083
100.850000	3.008900	0.030089
100.717000	3.009550	0.030096
100.585000	3.010200	0.030102
100.453000	3.010840	0.030108
100.321000	3.011500	0.030115
100.188000	3.012130	0.030121
100.054000	3.012510	0.030125
99.919000	3.013140	0.030131
99.782400	3.013640	0.030136
99.645100	3.013990	0.030140
99.506500	3.014140	0.030141
99.366400	3.014180	0.030142
99.227300	3.014110	0.030141
99.089500	3.013900	0.030139
98.951900	3.013610	0.030136
98.813700	3.013260	0.030133
98.676000	3.012890	0.030129
98.540000	3.012500	0.030125
98.404400	3.012080	0.030121
98.269300	3.011660	0.030117
98.135100	3.011250	0.030113
98.000400	3.010880	0.030109
97.866000	3.010550	0.030106
97.731800	3.010280	0.030103
97.595700	3.009990	0.030100
97.458800	3.009780	0.030098
97.320700	3.009570	0.030096
97.181500	3.009350	0.030094
97.044800	3.009220	0.030092
96.908000	3.009050	0.030091
96.768500	3.009040	0.030090
96.630700	3.009020	0.030090
96.493800	3.009070	0.030091
96.355600	3.009190	0.030092
96.218700	3.009380	0.030094
96.082200	3.009620	0.030096
95.946000	3.009890	0.030099
95.810300	3.010190	0.030102
95.675600	3.010490	0.030105
95.542300	3.010790	0.030108
95.408700	3.011090	0.030111
95.276000	3.011410	0.030114
95.143900	3.011690	0.030117
95.012800	3.011950	0.030120
94.881300	3.012190	0.030122
94.749100	3.012420	0.030124
94.615900	3.012600	0.030126
94.481500	3.012750	0.030128
94.347900	3.012900	0.030129
94.213600	3.013020	0.030130
94.078600	3.013160	0.030132
93.942700	3.013350	0.030134
93.805900	3.013520	0.030135
93.668500	3.013700	0.030137
93.530700	3.013900	0.030139
93.393700	3.014120	0.030141
93.256900	3.014330	0.030143
93.121500	3.014530	0.030145
92.988200	3.014810	0.030148
92.854800	3.014910	0.030149
92.724000	3.014960	0.030150
92.594500	3.014930	0.030149
92.463800	3.014810	0.030148
92.333400	3.014660	0.030147
92.203300	3.014400	0.030144
92.072500	3.014120	0.030141
91.942000	3.013780	0.030138
91.811500	3.013440	0.030134
91.679000	3.013140	0.030131
91.548500	3.012880	0.030129
91.419600	3.012680	0.030127
91.290900	3.012550	0.030126
91.162300	3.012450	0.030125
91.033600	3.012460	0.030125
90.906000	3.012470	0.030125
90.779000	3.012470	0.030125
90.650200	3.012560	0.030126
90.520200	3.012710	0.030127
90.388200	3.012890	0.030129
90.256400	3.013080	0.030131
90.124500	3.013150	0.030132
89.992400	3.013370	0.030134
89.862400	3.013590	0.030136
89.733000	3.013830	0.030138
89.603600	3.014050	0.030141
89.474500	3.014280	0.030143
89.345100	3.014540	0.030145
89.214500	3.014800	0.030148
89.081700	3.015070	0.030151
88.947900	3.015320	0.030153
88.814900	3.015560	0.030156
88.682000	3.015790	0.030158
88.548300	3.015970	0.030160
88.414400	3.016190	0.030162
88.280600	3.016320	0.030163
88.145700	3.016430	0.030164
88.010700	3.016470	0.030165
87.873200	3.016690	0.030167
87.735000	3.016640	0.030166
87.597900	3.016590	0.030166
87.462400	3.016560	0.030166
87.328100	3.016500	0.030165
87.195100	3.016470	0.030165
87.060600	3.016440	0.030164
86.925700	3.016420	0.030164
86.792600	3.016410	0.030164
86.658100	3.016380	0.030164
86.523600	3.016330	0.030163
86.390200	3.016260	0.030163
86.257100	3.016180	0.030162
86.123700	3.016130	0.030161
85.989700	3.016040	0.030160
85.855600	3.015900	0.030159
85.720500	3.015720	0.030157
85.584500	3.015530	0.030155
85.447800	3.015350	0.030154
85.310500	3.015100	0.030151
85.173700	3.014870	0.030149
85.036400	3.014670	0.030147
84.898800	3.014510	0.030145
84.761200	3.014400	0.030144
84.624300	3.014360	0.030144
84.487300	3.014400	0.030144
84.348200	3.014500	0.030145
84.209900	3.014670	0.030147
84.072200	3.014870	0.030149
83.934300	3.015130	0.030151
83.797900	3.015420	0.030154
83.660400	3.015670	0.030157
83.523500	3.015980	0.030160
83.385600	3.016260	0.030163
83.248800	3.016500	0.030165
83.112000	3.016690	0.030167
82.974000	3.016920	0.030169
82.838700	3.016990	0.030170
82.701500	3.017010	0.030170
82.562600	3.017030	0.030170
82.424800	3.016980	0.030170
82.286700	3.016900	0.030169
82.148400	3.016830	0.030168
82.010400	3.016760	0.030168
81.872800	3.016720	0.030167
81.735600	3.016680	0.030167
81.602900	3.016720	0.030167
81.470000	3.016790	0.030168
81.337400	3.016850	0.030169
81.204400	3.016960	0.030170
81.071700	3.017090	0.030171
80.938000	3.017190	0.030172
80.803900	3.017280	0.030173
80.670800	3.017330	0.030173
80.538800	3.017470	0.030175
80.407400	3.017460	0.030175
80.276600	3.017410	0.030174
80.145400	3.017310	0.030173
80.014600	3.017180	0.030172
79.884000	3.017050	0.030171
79.752700	3.016880	0.030169
79.621600	3.016720	0.030167
79.490500	3.016580	0.030166
79.360000	3.016520	0.030165
79.230600	3.016500	0.030165
79.101900	3.016530	0.030165
78.974100	3.016580	0.030166
78.848600	3.016710	0.030167
78.720200	3.016860	0.030169
78.592300	3.017030	0.030170
78.465400	3.017240	0.030172
78.336800	3.017460	0.030175
78.207100	3.017690	0.030177
78.076900	3.017920	0.030179
77.946300	3.018140	0.030181
77.817200	3.018360	0.030184
77.687400	3.018560	0.030186
77.557400	3.018770	0.030188
77.426000	3.018950	0.030190
77.293600	3.019120	0.030191
77.161200	3.019240	0.030192
77.027700	3.019350	0.030194
76.894900	3.019470	0.030195
76.762400	3.019660	0.030197
76.629700	3.019670	0.030197
76.495600	3.019650	0.030197
76.361900	3.019580	0.030196
76.228800	3.019500	0.030195
76.097300	3.019390	0.030194
75.965700	3.019260	0.030193
75.834100	3.019050	0.030191
75.702600	3.018920	0.030189
75.569700	3.018760	0.030188
75.435800	3.018630	0.030186
75.300500	3.018500	0.030185
75.164500	3.018400	0.030184
75.026700	3.018290	0.030183
74.890000	3.018210	0.030182
74.752200	3.018120	0.030181
74.614500	3.018010	0.030180
74.477700	3.017690	0.030177
74.341200	3.017590	0.030176
74.205900	3.017440	0.030174
74.069100	3.017210	0.030172
73.931000	3.016980	0.030170
73.791500	3.016710	0.030167
73.653000	3.016420	0.030164
73.513700	3.016090	0.030161
73.375300	3.015810	0.030158
73.237700	3.015550	0.030156
73.099000	3.015360	0.030154
72.959900	3.015230	0.030152
72.820700	3.015180	0.030152
72.681300	3.015200	0.030152
72.542200	3.015300	0.030153
72.403700	3.015480	0.030155
72.263500	3.015730	0.030157
72.125300	3.016020	0.030160
71.986500	3.016320	0.030163
71.849100	3.016690	0.030167
71.711500	3.017040	0.030170
71.570700	3.017380	0.030174
71.431000	3.017670	0.030177
71.290000	3.017920	0.030179
71.150100	3.018120	0.030181
71.007900	3.018280	0.030183
70.868000	3.018390	0.030184
70.727700	3.018490	0.030185
70.587300	3.018570	0.030186
70.446000	3.018650	0.030187
70.305000	3.018770	0.030188
70.163800	3.018920	0.030189
70.022700	3.019100	0.030191
69.880700	3.019310	0.030193
69.737500	3.019550	0.030196
69.594400	3.019800	0.030198
69.450400	3.019990	0.030200
69.306400	3.020260	0.030203
69.161300	3.020540	0.030205
69.016600	3.020740	0.030207
68.871400	3.020960	0.030210
68.726000	3.021140	0.030211
68.578600	3.021250	0.030213
68.433600	3.021300	0.030213
68.287600	3.021290	0.030213
68.140900	3.021090	0.030211
67.996100	3.020930	0.030209
67.851300	3.020730	0.030207
67.706800	3.020530	0.030205
67.562400	3.020340	0.030203
67.417100	3.020130	0.030201
67.273000	3.019970	0.030200
67.128600	3.019830	0.030198
