Temperature	Strain
-22.6	20.041
-22.6	20.047
-22.6	20.047
-22.6	20.04
-22.7	20.041
-22.8	20.041
-22.8	20.044
-22.8	20.041
-22.8	20.041
-22.8	20.037
-22.8	20.044
-22.8	20.047
-22.8	20.037
-22.9	20.037
-22.9	20.047
-22.9	20.039
-22.9	20.037
-22.9	20.046
-22.9	20.034
-23	20.039
-23.1	20.047
-23.1	20.037
-23.1	20.044
-23.2	20.034
-23.2	20.037
-23.2	20.035
-23.2	20.035
-23.2	20.038
-23.2	20.039
-23.2	20.038
-23.2	20.045
-23.2	20.035
-23.3	20.038
-23.3	20.043
-23.3	20.038
-23.3	20.044
-23.3	20.032
-23.4	20.035
-23.4	20.038
-23.4	20.042
-23.4	20.038
-23.4	20.041
-23.4	20.035
-23.4	20.041
-23.5	20.041
-23.5	20.034
-23.5	20.038
-23.6	20.038
-23.6	20.044
-23.6	20.034
-23.7	20.034
-23.7	20.034
-23.7	20.028
-23.7	20.031
-23.8	20.037
-23.8	20.037
-23.8	20.034
-23.8	20.034
-23.8	20.031
-23.8	20.037
-23.8	20.037
-23.9	20.037
-23.9	20.04
-24	20.037
-24	20.043
-24	20.047
-24.1	20.044
-24.1	20.05
-24.1	20.044
-24.2	20.047
-24.2	20.046
-24.2	20.044
-24.2	20.037
-24.3	20.044
-24.3	20.048
-24.3	20.044
-24.3	20.044
-24.3	20.05
-24.4	20.053
-24.5	20.051
-24.5	20.053
-24.5	20.045
-24.6	20.048
-24.6	20.048
-24.6	20.048
-24.6	20.051
-24.6	20.044
-24.6	20.051
-24.6	20.051
-24.6	20.05
-24.7	20.048
-24.7	20.047
-24.7	20.044
-24.7	20.05
-24.7	20.047
-24.7	20.044
-24.7	20.053
-24.8	20.053
-24.8	20.054
-24.8	20.05
-24.9	20.05
-24.9	20.059
-24.9	20.05
-24.9	20.05
-24.9	20.053
-24.9	20.046
-24.9	20.052
-24.9	20.049
-24.9	20.047
-24.91	20.055
-25	20.05
-25	20.05
-25	20.049
-25.1	20.049
-25.1	20.049
-25.1	20.052
-25.1	20.049
-25.2	20.05
-25.2	20.048
-25.2	20.053
-25.2	20.059
-25.2	20.059
-25.2	20.065
-25.2	20.051
-25.2	20.05
-25.3	20.051
-25.4	20.06
-25.4	20.06
-25.4	20.06
-25.5	20.062
-25.5	20.054
-25.5	20.053
-25.5	20.048
-25.5	20.053
-25.5	20.051
-25.5	20.054
-25.5	20.054
-25.6	20.054
-25.6	20.063
-25.6	20.054
-25.6	20.06
-25.7	20.051
-25.7	20.05
-25.7	20.052
-25.7	20.059
-25.7	20.056
-25.7	20.053
-25.7	20.06
-25.7	20.062
-25.7	20.056
-25.8	20.06
-25.8	20.053
-25.8	20.059
-25.8	20.059
-25.8	20.061
-25.8	20.062
-25.8	20.062
-25.8	20.062
-25.8	20.062
-25.9	20.068
-25.9	20.061
-26	20.06
-26	20.068
-26	20.062
-26.1	20.068
-26.1	20.065
-26.1	20.067
-26.1	20.065
-26.1	20.065
-26.1	20.064
-26.1	20.065
-26.1	20.071
-26.1	20.068
-26.1	20.073
-26.1	20.071
-26.1	20.074
-26.2	20.074
-26.2	20.068
-26.3	20.064
-26.3	20.065
-26.3	20.062
-26.3	20.077
-26.4	20.071
-26.4	20.062
-26.4	20.062
-26.4	20.068
-26.4	20.065
-26.4	20.065
-26.4	20.063
-26.4	20.072
-26.5	20.074
-26.5	20.072
-26.5	20.068
-26.5	20.078
-26.6	20.063
-26.6	20.066
-26.6	20.072
-26.7	20.063
-26.7	20.072
-26.7	20.063
-26.8	20.069
-26.8	20.072
-26.8	20.066
-26.8	20.054
-26.8	20.06
-26.8	20.072
-26.9	20.069
-26.9	20.075
-26.9	20.066
-26.9	20.069
-26.9	20.069
-26.9	20.069
-26.9	20.069
-26.9	20.066
-26.9	20.075
-27	20.068
-27	20.072
-27	20.075
-27.1	20.072
-27.1	20.084
-27.2	20.081
-27.2	20.072
-27.2	20.075
-27.3	20.074
-27.3	20.075
-27.3	20.075
-27.3	20.077
-27.3	20.075
-27.3	20.075
-27.4	20.077
-27.4	20.077
-27.4	20.077
-27.4	20.083
-27.4	20.081
-27.4	20.077
-27.5	20.077
-27.5	20.088
-27.5	20.077
-27.5	20.074
-27.5	20.084
-27.6	20.08
-27.6	20.077
-27.6	20.073
-27.6	20.077
-27.6	20.075
-27.6	20.086
-27.7	20.077
-27.7	20.083
-27.7	20.083
-27.7	20.083
-27.7	20.088
-27.7	20.089
-27.8	20.083
-27.8	20.089
-27.8	20.084
-27.9	20.083
-27.9	20.082
-27.9	20.088
-27.9	20.089
-27.9	20.09
-27.9	20.09
-28	20.093
-28	20.095
-28	20.09
-28	20.097
-28.1	20.093
-28.1	20.097
-28.1	20.093
-28.1	20.095
-28.1	20.093
-28.1	20.1
-28.2	20.096
-28.2	20.098
-28.2	20.093
-28.2	20.091
-28.2	20.094
-28.2	20.094
-28.3	20.09
-28.3	20.1
-28.3	20.091
-28.3	20.103
-28.3	20.093
-28.4	20.094
-28.4	20.09
-28.4	20.103
-28.4	20.103
-28.4	20.099
-28.4	20.102
-28.4	20.093
-28.4	20.103
-28.5	20.103
-28.6	20.106
-28.6	20.109
-28.6	20.112
-28.7	20.102
-28.7	20.105
-28.8	20.114
-28.8	20.115
-28.8	20.123
-28.8	20.121
-28.8	20.118
-28.8	20.124
-28.9	20.123
-28.9	20.118
-28.9	20.117
-28.9	20.111
-28.9	20.12
-28.9	20.111
-29	20.126
-29	20.117
-29	20.117
-29.1	20.114
-29.1	20.111
-29.1	20.108
-29.2	20.114
-29.2	20.117
-29.2	20.126
-29.2	20.12
-29.2	20.12
-29.2	20.12
-29.3	20.123
-29.3	20.117
-29.3	20.126
-29.3	20.123
-29.3	20.129
-29.3	20.129
-29.3	20.126
-29.4	20.13
-29.4	20.129
-29.4	20.133
-29.5	20.133
-29.5	20.133
-29.5	20.133
-29.5	20.135
-29.5	20.13
-29.6	20.13
-29.6	20.136
-29.6	20.139
-29.7	20.142
-29.7	20.142
-29.7	20.145
-29.8	20.151
-29.8	20.153
-29.8	20.151
-29.7	20.155
-29.7	20.151
-29.8	20.157
-29.9	20.16
-29.9	20.165
-29.9	20.16
-30	20.16
-30	20.157
-30	20.16
-30	20.163
-30	20.169
-30	20.176
-30	20.172
-30	20.169
-30	20.16
-30.1	20.176
-30.1	20.17
-30.1	20.179
-30.2	20.176
-30.2	20.172
-30.2	20.18
-30.3	20.182
-30.3	20.172
-30.3	20.182
-30.4	20.161
-30.4	20.185
-30.4	20.191
-30.4	20.188
-30.4	20.197
-30.5	20.197
-30.5	20.185
-30.5	20.181
-30.5	20.179
-30.6	20.172
-30.6	20.182
-30.6	20.17
-30.6	20.169
-30.6	20.172
-30.6	20.16
-30.6	20.179
-30.6	20.167
-30.6	20.182
-30.7	20.189
-30.7	20.192
-30.8	20.2
-30.8	20.202
-30.8	20.195
-30.8	20.182
-30.8	20.181
-30.8	20.19
-30.8	20.19
-30.9	20.2
-30.9	20.196
-30.9	20.203
-30.9	20.199
-30.9	20.202
-31	20.208
-31	20.193
-31.1	20.193
-31.1	20.208
-31.1	20.208
-31.1	20.205
-31.1	20.211
-31.1	20.214
-31.1	20.208
-31.1	20.208
-31.1	20.217
-31.1	20.217
-31.2	20.223
-31.2	20.217
-31.3	20.221
-31.3	20.22
-31.3	20.227
-31.4	20.236
-31.4	20.23
-31.4	20.232
-31.4	20.242
-31.4	20.23
-31.4	20.239
-31.4	20.217
-31.5	20.199
-31.5	20.221
-31.5	20.236
-31.5	20.237
-31.5	20.242
-31.5	20.248
-31.6	20.245
-31.6	20.245
-31.6	20.242
-31.6	20.245
-31.6	20.242
-31.7	20.252
-31.7	20.224
-31.7	20.237
-31.8	20.236
-31.8	20.243
-31.8	20.255
-31.8	20.252
-31.8	20.258
-31.8	20.261
-31.8	20.258
-31.9	20.252
-31.9	20.258
-31.8	20.265
-31.9	20.265
-31.9	20.261
-31.9	20.274
-31.9	20.267
-31.9	20.274
-31.9	20.283
-31.9	20.276
-31.9	20.262
-32	20.249
-32	20.268
-32.1	20.277
-32.1	20.277
-32.1	20.264
-32.1	20.273
-32.1	20.277
-32.1	20.268
-32.2	20.268
-32.2	20.28
-32.2	20.258
-32.3	20.262
-32.3	20.276
-32.3	20.271
-32.3	20.267
-32.3	20.288
-32.3	20.286
-32.3	20.273
-32.4	20.286
-32.4	20.277
-32.4	20.298
-32.4	20.296
-32.4	20.304
-32.5	20.298
-32.5	20.301
-32.5	20.295
-32.6	20.301
-32.6	20.301
-32.6	20.301
-32.6	20.295
-32.6	20.304
-32.6	20.308
-32.7	20.31
-32.7	20.301
-32.7	20.295
-32.7	20.304
-32.7	20.31
-32.7	20.301
-32.7	20.307
-32.7	20.307
-32.7	20.307
-32.7	20.31
-32.7	20.313
-32.7	20.31
-32.8	20.306
-32.8	20.309
-32.8	20.312
-32.9	20.325
-32.9	20.328
-32.9	20.319
-33	20.313
-33	20.307
-33	20.306
-33	20.319
-33	20.327
-33	20.329
-33	20.334
-33	20.332
-33.1	20.336
-33.1	20.333
-33.1	20.33
-33.2	20.334
-33.2	20.334
-33.2	20.324
-33.2	20.334
-33.2	20.337
-33.2	20.327
-33.2	20.328
-33.2	20.327
-33.2	20.33
-33.3	20.336
-33.3	20.336
-33.3	20.33
-33.3	20.327
-33.4	20.319
-33.4	20.324
-33.4	20.333
-33.5	20.325
-33.5	20.343
-33.5	20.343
-33.5	20.346
-33.5	20.343
-33.5	20.336
-33.5	20.333
-33.5	20.346
-33.5	20.358
-33.7	20.355
-33.7	20.353
-33.7	20.352
-33.7	20.358
-33.7	20.352
-33.7	20.353
-33.7	20.344
-33.7	20.343
-33.7	20.356
-33.8	20.356
-33.8	20.356
-33.8	20.354
-33.9	20.356
-33.9	20.346
-33.9	20.356
-33.9	20.363
-33.9	20.362
-34	20.359
-34	20.362
-34	20.35
-34	20.368
-34	20.371
-34	20.372
-34.1	20.365
-34.1	20.368
-34.1	20.365
-34.1	20.363
-34.1	20.365
-34.2	20.362
-34.2	20.371
-34.2	20.365
-34.2	20.366
-34.2	20.371
-34.2	20.374
-34.2	20.368
-34.2	20.365
-34.2	20.368
-34.3	20.368
-34.3	20.38
-34.3	20.386
-34.3	20.374
-34.3	20.371
-34.3	20.377
-34.4	20.377
-34.5	20.379
-34.5	20.383
-34.5	20.385
-34.5	20.383
-34.5	20.386
-34.5	20.388
-34.5	20.388
-34.5	20.38
-34.6	20.38
-34.6	20.379
-34.6	20.377
-34.6	20.379
-34.6	20.382
-34.6	20.382
-34.6	20.382
-34.6	20.385
-34.6	20.388
-34.6	20.388
-34.7	20.388
-34.7	20.388
-34.7	20.389
-34.8	20.384
-34.8	20.388
-34.8	20.385
-34.9	20.383
-34.9	20.387
-34.8	20.392
-34.9	20.389
-34.9	20.385
-34.9	20.388
-35	20.392
-35	20.385
-35	20.388
-35.1	20.387
-35.1	20.385
-35.1	20.388
-35.1	20.394
-35.1	20.391
-35.1	20.394
-35.1	20.399
-35.1	20.397
-35.2	20.398
-35.2	20.398
-35.2	20.404
-35.3	20.403
-35.3	20.415
-35.3	20.404
-35.3	20.404
-35.3	20.4
-35.3	20.407
-35.3	20.404
-35.3	20.413
-35.4	20.404
-35.4	20.406
-35.4	20.404
-35.5	20.401
-35.6	20.397
-35.6	20.404
-35.6	20.397
-35.6	20.398
-35.6	20.4
-35.6	20.404
-35.6	20.407
-35.6	20.404
-35.7	20.404
-35.6	20.404
-35.6	20.4
-35.6	20.404
-35.7	20.397
-35.7	20.398
-35.7	20.401
-35.7	20.404
-35.7	20.4
-35.7	20.397
-35.8	20.394
-35.8	20.398
-35.8	20.392
-35.8	20.394
-35.8	20.401
-35.9	20.401
-35.9	20.401
-35.9	20.401
-35.9	20.401
-36	20.397
-36	20.401
-36	20.401
-36	20.413
-36	20.403
-36.1	20.394
-36.1	20.409
-36.1	20.407
-36.2	20.416
-36.1	20.413
-36.1	20.413
-36.2	20.41
-36.2	20.404
-36.2	20.403
-36.2	20.401
-36.2	20.4
-36.3	20.404
-36.3	20.407
-36.3	20.412
-36.3	20.419
-36.3	20.419
-36.3	20.416
-36.3	20.416
-36.3	20.416
-36.3	20.422
-36.4	20.419
-36.4	20.416
-36.4	20.413
-36.5	20.416
-36.5	20.413
-36.5	20.413
-36.6	20.413
-36.6	20.404
-36.6	20.411
-36.6	20.413
-36.7	20.405
-36.7	20.41
-36.7	20.416
-36.8	20.422
-36.8	20.418
-36.8	20.419
-36.8	20.429
-36.8	20.423
-36.9	20.417
-36.8	20.42
-36.8	20.42
-36.9	20.429
-36.9	20.42
-36.9	20.423
-36.9	20.429
-36.9	20.423
-36.9	20.423
-36.9	20.423
-37	20.42
-37	20.425
-37	20.42
-37.1	20.426
-37.1	20.417
-37.1	20.429
-37.1	20.426
-37.1	20.431
-37.1	20.432
-37.1	20.435
-37.1	20.432
-37.1	20.43
-37.1	20.433
-37.1	20.435
-37.1	20.435
-37.2	20.435
-37.2	20.435
-37.2	20.435
-37.2	20.435
-37.2	20.438
-37.3	20.436
-37.3	20.435
-37.4	20.435
-37.4	20.435
-37.4	20.435
-37.4	20.438
-37.5	20.436
-37.5	20.432
-37.5	20.435
-37.5	20.432
-37.5	20.429
-37.5	20.435
-37.5	20.438
-37.5	20.438
-37.5	20.442
-37.6	20.441
-37.6	20.44
-37.7	20.444
-37.7	20.441
-37.7	20.441
-37.7	20.441
-37.7	20.438
-37.7	20.44
-37.8	20.44
-37.8	20.437
-37.8	20.434
-37.8	20.437
-37.8	20.431
-37.8	20.44
-37.8	20.437
-37.8	20.446
-37.8	20.437
-37.9	20.44
-37.9	20.44
-37.9	20.446
-38	20.447
-38	20.443
-38	20.438
-38	20.435
-38	20.441
-38	20.441
-38.1	20.437
-38.1	20.434
-38.1	20.431
-38.1	20.435
-38.2	20.432
-38.2	20.435
-38.2	20.435
-38.2	20.433
-38.2	20.438
-38.2	20.435
-38.2	20.435
-38.2	20.435
-38.2	20.447
-38.3	20.444
-38.3	20.448
-38.4	20.46
-38.4	20.46
-38.4	20.462
-38.4	20.454
-38.4	20.453
-38.4	20.454
-38.5	20.448
-38.5	20.451
-38.5	20.457
-38.5	20.453
-38.5	20.453
-38.6	20.457
-38.6	20.454
-38.6	20.454
-38.5	20.454
-38.5	20.447
-38.5	20.444
-38.6	20.447
-38.6	20.444
-38.6	20.444
-38.6	20.438
-38.7	20.444
-38.7	20.449
-38.8	20.453
-38.8	20.459
-38.8	20.453
-38.9	20.453
-38.9	20.447
-38.9	20.451
-38.9	20.45
-38.9	20.453
-38.9	20.45
-38.9	20.452
-38.9	20.449
-38.9	20.446
-38.9	20.453
-39	20.459
-39	20.459
-39	20.474
-39	20.465
-39	20.459
-39	20.456
-39.1	20.452
-39.1	20.464
-39.2	20.453
-39.2	20.462
-39.2	20.456
-39.2	20.456
-39.3	20.456
-39.3	20.444
-39.3	20.454
-39.3	20.459
-39.3	20.459
-39.3	20.453
-39.3	20.456
-39.3	20.462
-39.3	20.46
-39.3	20.463
-39.3	20.464
-39.4	20.466
-39.4	20.464
-39.5	20.469
-39.5	20.469
-39.5	20.472
-39.6	20.475
-39.7	20.474
-39.7	20.469
-39.7	20.475
-39.7	20.472
-39.7	20.469
-39.7	20.47
-39.7	20.466
-39.7	20.469
-39.7	20.47
-39.7	20.472
-39.7	20.469
-39.7	20.466
-39.7	20.467
-39.7	20.466
-39.8	20.472
-39.9	20.47
-39.9	20.481
-39.9	20.482
-40	20.478
-40	20.48
-40	20.472
-39.9	20.475
-39.9	20.475
-39.9	20.475
-39.9	20.472
-39.9	20.474
-40	20.471
-40	20.471
-40	20.471
-40	20.474
-40.1	20.471
-40.1	20.474
-40.1	20.471
-40.2	20.468
-40.2	20.471
-40.2	20.471
-40.3	20.474
-40.3	20.474
-40.2	20.474
-40.2	20.48
-40.2	20.483
-40.2	20.477
-40.3	20.48
-40.3	20.477
-40.3	20.477
-40.4	20.477
-40.4	20.48
-40.4	20.477
-40.5	20.478
-40.5	20.477
-40.6	20.477
-40.6	20.48
-40.6	20.475
-40.5	20.477
-40.5	20.477
-40.6	20.477
-40.6	20.481
-40.6	20.478
-40.6	20.481
-40.6	20.484
-40.6	20.481
-40.6	20.481
-40.7	20.484
-40.7	20.487
-40.7	20.484
-40.7	20.481
-40.7	20.481
-40.7	20.481
-40.7	20.488
-40.7	20.478
-40.7	20.484
-40.7	20.484
-40.7	20.484
-40.8	20.481
-40.8	20.483
-40.8	20.485
-40.8	20.49
-40.9	20.487
-40.9	20.484
-40.9	20.481
-41	20.482
-41	20.479
-41	20.481
-41	20.481
-41	20.478
-41	20.484
-41	20.487
-41	20.493
-41.1	20.492
-41.1	20.494
-41.1	20.489
-41.1	20.49
-41.1	20.489
-41.1	20.496
-41.1	20.487
-41.1	20.484
-41.1	20.494
-41.1	20.491
-41.2	20.484
-41.2	20.485
-41.2	20.489
-41.3	20.484
-41.3	20.481
-41.3	20.483
-41.3	20.487
-41.3	20.491
-41.3	20.487
-41.3	20.491
-41.3	20.487
-41.4	20.487
-41.4	20.497
-41.3	20.494
-41.4	20.494
-41.4	20.493
-41.4	20.496
-41.4	20.497
-41.4	20.496
-41.4	20.499
-41.4	20.501
-41.4	20.493
-41.5	20.497
-41.5	20.493
-41.5	20.493
-41.5	20.496
-41.6	20.494
-41.6	20.493
-41.6	20.493
-41.6	20.493
-41.6	20.492
-41.6	20.499
-41.7	20.499
-41.7	20.499
-41.7	20.49
-41.8	20.489
-41.8	20.486
-41.8	20.489
-41.8	20.492
-41.8	20.499
-41.8	20.49
-41.8	20.489
-41.8	20.493
-41.8	20.492
-41.8	20.496
-41.8	20.49
-41.8	20.489
-41.8	20.493
-41.8	20.486
-41.9	20.487
-41.9	20.492
-41.9	20.493
-41.9	20.499
-42	20.492
-42	20.495
-42	20.496
-42	20.499
-42	20.496
-42	20.492
-42	20.492
-42	20.496
-42.1	20.499
-42.1	20.495
-42.1	20.495
-42.2	20.492
-42.2	20.495
-42.2	20.489
-42.2	20.492
-42.2	20.496
-42.3	20.495
-42.3	20.489
-42.3	20.492
-42.3	20.492
-42.3	20.496
-42.3	20.495
-42.3	20.498
-42.4	20.498
-42.4	20.495
-42.4	20.498
-42.4	20.495
-42.4	20.496
-42.5	20.495
-42.5	20.492
-42.5	20.498
-42.5	20.499
-42.5	20.498
-42.5	20.496
-42.5	20.499
-42.5	20.496
-42.5	20.495
-42.6	20.499
-42.6	20.499
-42.6	20.496
-42.6	20.493
-42.7	20.496
-42.7	20.493
-42.7	20.493
-42.8	20.493
-42.8	20.493
-42.8	20.496
-42.8	20.493
-42.8	20.496
-42.8	20.493
-42.9	20.496
-42.9	20.496
-42.9	20.496
-42.9	20.493
-42.9	20.497
-42.9	20.493
-43	20.496
-43	20.493
-43	20.496
-43.1	20.493
-43.1	20.496
-43.1	20.494
-43.1	20.499
-43.1	20.494
-43.1	20.5
-43.1	20.497
-43.1	20.496
-43.2	20.497
-43.2	20.497
-43.2	20.499
-43.2	20.497
-43.21	20.5
-43.3	20.505
-43.3	20.503
-43.3	20.499
-43.3	20.5
-43.4	20.501
-43.4	20.502
-43.4	20.499
-43.4	20.502
-43.4	20.497
-43.5	20.502
-43.5	20.503
-43.5	20.502
-43.5	20.505
-43.5	20.502
-43.5	20.502
-43.5	20.502
-43.5	20.502
-43.5	20.502
-43.5	20.502
-43.6	20.506
-43.6	20.508
-43.6	20.502
-43.7	20.505
-43.7	20.505
-43.8	20.505
-43.8	20.508
-43.8	20.505
-43.8	20.508
-43.8	20.506
-43.8	20.51
-43.9	20.508
-43.9	20.508
-43.9	20.508
-44	20.511
-44	20.508
-44	20.508
-44	20.508
-44	20.511
-44	20.511
-44	20.51
-44.1	20.51
-44.1	20.507
-44.1	20.507
-44.1	20.51
-44.1	20.508
-44.2	20.505
-44.3	20.508
-44.3	20.507
-44.3	20.51
-44.3	20.513
-44.3	20.51
-44.3	20.508
-44.3	20.511
-44.3	20.514
-44.3	20.514
-44.3	20.514
-44.3	20.514
-44.3	20.511
-44.3	20.514
-44.4	20.511
-44.4	20.511
-44.4	20.508
-44.4	20.514
-44.4	20.511
-44.4	20.514
-44.4	20.517
-44.4	20.514
-44.4	20.517
-44.5	20.521
-44.5	20.511
-44.5	20.518
-44.6	20.518
-44.6	20.518
-44.6	20.515
-44.6	20.521
-44.6	20.518
-44.6	20.518
-44.7	20.52
-44.7	20.521
-44.7	20.516
-44.7	20.518
-44.7	20.518
-44.7	20.521
-44.8	20.518
-44.8	20.518
-44.8	20.52
-44.8	20.517
-44.8	20.517
-44.8	20.517
-44.9	20.517
-44.9	20.517
-44.9	20.517
-45	20.514
-45	20.519
-45	20.52
-45	20.52
-45	20.524
-45	20.52
-45.1	20.517
-45.1	20.521
-45.1	20.52
-45.1	20.515
-45.1	20.515
-45.1	20.517
-45.1	20.517
-45.2	20.52
-45.2	20.519
-45.2	20.52
-45.2	20.517
-45.2	20.52
-45.2	20.52
-45.2	20.52
-45.2	20.52
-45.3	20.519
-45.3	20.52
-45.3	20.522
-45.3	20.526
-45.3	20.52
-45.4	20.523
-45.4	20.514
-45.4	20.516
-45.4	20.523
-45.5	20.526
-45.5	20.523
-45.5	20.52
-45.5	20.522
-45.5	20.523
-45.5	20.523
-45.6	20.523
-45.6	20.526
-45.6	20.523
-45.7	20.526
-45.7	20.526
-45.7	20.523
-45.7	20.53
-45.7	20.527
-45.7	20.523
-45.7	20.523
-45.7	20.524
-45.7	20.527
-45.7	20.524
-45.7	20.524
-45.8	20.53
-45.9	20.527
-45.9	20.524
-45.9	20.53
-45.9	20.523
-45.9	20.53
-45.9	20.53
-46	20.53
-46	20.53
-46	20.53
-46	20.533
-46	20.53
-46	20.53
-46.1	20.533
-46.1	20.53
-46.1	20.53
-46.1	20.533
-46.1	20.53
-46.1	20.533
-46.1	20.533
-46.1	20.536
-46.2	20.533
-46.2	20.536
-46.2	20.533
-46.2	20.536
-46.3	20.536
-46.3	20.532
-46.3	20.533
-46.3	20.536
-46.4	20.532
-46.4	20.535
-46.4	20.535
-46.4	20.535
-46.4	20.532
-46.4	20.535
-46.5	20.532
-46.5	20.535
-46.5	20.532
-46.5	20.532
-46.5	20.529
-46.5	20.532
-46.5	20.535
-46.6	20.529
-46.6	20.532
-46.6	20.529
-46.6	20.532
-46.6	20.532
-46.7	20.532
-46.8	20.526
-46.8	20.522
-46.8	20.529
-46.8	20.532
-46.8	20.532
-46.8	20.529
-46.8	20.529
-46.8	20.529
-46.8	20.529
-46.8	20.529
-46.8	20.532
-46.8	20.531
-46.8	20.536
-46.8	20.532
-46.9	20.529
-46.9	20.532
-46.9	20.533
-46.9	20.532
-47	20.535
-47	20.533
-47	20.532
-47.1	20.532
-47.1	20.532
-47.1	20.533
-47.1	20.53
-47.1	20.532
-47.1	20.529
-47.1	20.524
-47.1	20.53
-47.1	20.53
-47.1	20.53
-47.1	20.526
-47.2	20.53
-47.2	20.529
-47.2	20.533
-47.2	20.53
-47.21	20.53
-47.3	20.528
-47.3	20.53
-47.3	20.53
-47.3	20.532
-47.3	20.53
-47.3	20.533
-47.3	20.532
-47.4	20.533
-47.4	20.533
-47.4	20.53
-47.4	20.533
-47.4	20.536
-47.5	20.531
-47.5	20.536
-47.5	20.535
-47.5	20.539
-47.6	20.539
-47.6	20.538
-47.6	20.536
-47.6	20.536
-47.6	20.536
-47.6	20.542
-47.6	20.542
-47.6	20.539
-47.6	20.542
-47.6	20.539
-47.6	20.539
-47.7	20.536
-47.7	20.545
-47.7	20.539
-47.8	20.536
-47.8	20.536
-47.8	20.538
-47.8	20.536
-47.9	20.535
-47.9	20.539
-47.9	20.535
-47.9	20.535
-47.9	20.532
-48	20.535
-48	20.532
-48	20.532
-48	20.535
-48	20.535
-48	20.535
-48	20.532
-48	20.532
-48	20.538
-48	20.535
-48	20.532
-48	20.529
-48.1	20.532
-48.1	20.532
-48.1	20.529
-48.2	20.529
-48.2	20.532
-48.2	20.529
-48.2	20.532
-48.2	20.532
-48.3	20.529
-48.4	20.529
-48.4	20.531
-48.4	20.532
-48.4	20.532
-48.4	20.532
-48.4	20.523
-48.4	20.529
-48.4	20.528
-48.4	20.529
-48.4	20.528
-48.4	20.529
-48.4	20.529
-48.5	20.532
-48.5	20.532
-48.5	20.532
-48.5	20.529
-48.5	20.525
-48.5	20.529
-48.6	20.529
-48.6	20.529
-48.6	20.528
-48.6	20.529
-48.6	20.525
-48.6	20.529
-48.7	20.529
-48.7	20.528
-48.7	20.532
-48.7	20.529
-48.7	20.529
-48.7	20.529
-48.8	20.532
-48.8	20.529
-48.8	20.526
-48.8	20.529
-48.8	20.532
-48.8	20.532
-48.8	20.529
-48.8	20.526
-48.8	20.526
-48.9	20.532
-48.9	20.529
-48.9	20.529
-48.9	20.533
-48.9	20.53
-48.9	20.529
-48.9	20.526
-48.9	20.526
-48.9	20.526
-49	20.527
-49	20.527
-49	20.53
-49	20.524
-49	20.527
-49	20.527
-49.1	20.529
-49.1	20.521
-49.1	20.533
-49.1	20.53
-49.2	20.53
-49.2	20.526
-49.2	20.53
-49.3	20.53
-49.3	20.529
-49.3	20.524
-49.3	20.53
-49.3	20.53
-49.3	20.524
-49.4	20.524
-49.4	20.53
-49.4	20.523
-49.4	20.524
-49.5	20.524
-49.5	20.53
-49.5	20.533
-49.5	20.533
-49.5	20.527
-49.5	20.53
-49.6	20.523
-49.6	20.533
-49.6	20.533
-49.6	20.536
-49.6	20.532
-49.6	20.537
-49.7	20.533
-49.7	20.533
-49.7	20.524
-49.6	20.536
-49.6	20.53
-49.6	20.536
-49.7	20.533
-49.7	20.53
-49.8	20.537
-49.8	20.532
-49.8	20.536
-49.8	20.526
-49.9	20.536
-49.9	20.529
-49.9	20.53
-49.9	20.536
-49.9	20.536
-49.9	20.536
-49.9	20.536
-49.9	20.539
-50	20.532
-50	20.532
-50	20.532
-50.1	20.535
-50.1	20.532
-50.1	20.535
-50.2	20.535
-50.2	20.529
-50.2	20.532
-50.2	20.535
-50.2	20.532
-50.2	20.532
-50.3	20.535
-50.3	20.535
-50.3	20.535
-50.3	20.529
-50.3	20.531
-50.4	20.529
-50.4	20.535
-50.4	20.538
-50.4	20.535
-50.4	20.535
-50.4	20.532
-50.4	20.535
-50.5	20.532
-50.5	20.532
-50.5	20.531
-50.5	20.535
-50.5	20.535
-50.6	20.531
-50.5	20.529
-50.5	20.529
-50.6	20.529
-50.6	20.529
-50.6	20.532
-50.6	20.532
-50.6	20.535
-50.6	20.532
-50.6	20.532
-50.6	20.532
-50.6	20.532
-50.7	20.535
-50.7	20.529
-50.7	20.529
-50.7	20.529
-50.7	20.535
-50.7	20.532
-50.7	20.53
-50.8	20.536
-50.8	20.529
-50.9	20.532
-50.9	20.529
-50.9	20.53
-51	20.53
-51	20.527
-51	20.53
-51	20.53
-51	20.53
-51	20.533
-51	20.533
-51.1	20.524
-51.1	20.533
-51.1	20.529
-51.1	20.526
-51.1	20.526
-51.1	20.529
-51.1	20.523
-51.1	20.526
-51.2	20.529
-51.2	20.526
-51.2	20.52
-51.2	20.527
-51.2	20.529
-51.3	20.523
-51.3	20.529
-51.3	20.526
-51.3	20.523
-51.3	20.531
-51.3	20.529
-51.4	20.529
-51.4	20.519
-51.4	20.519
-51.5	20.528
-51.5	20.525
-51.5	20.523
-51.5	20.528
-51.5	20.525
-51.5	20.523
-51.5	20.528
-51.5	20.529
-51.5	20.523
-51.5	20.529
-51.6	20.526
-51.6	20.526
-51.6	20.529
-51.7	20.526
-51.7	20.529
-51.7	20.523
-51.8	20.529
-51.8	20.523
-51.8	20.526
-51.8	20.53
-51.8	20.527
-51.9	20.523
-51.9	20.523
-51.9	20.529
-51.9	20.533
-51.9	20.532
-51.9	20.53
-52	20.532
-52	20.53
