Temperature	Strain
-3.8	20.09
-3.9	20.09
-3.9	20.09
-3.9	20.099
-3.9	20.093
-4	20.093
-4	20.098
0	20.09
0	20.094
0	20.09
-4.2	20.091
-4.2	20.093
-4.2	20.093
-4.3	20.09
-4.3	20.093
-4.3	20.093
-4.3	20.09
-4.3	20.084
-4.4	20.087
-4.5	20.093
-4.5	20.09
-4.5	20.088
-4.5	20.089
-4.5	20.089
-4.5	20.093
-4.6	20.089
-4.6	20.092
-4.6	20.089
-4.7	20.093
-4.7	20.089
-4.7	20.092
-4.7	20.089
-4.7	20.102
-4.8	20.097
-4.8	20.095
-4.8	20.094
-5	20.098
-5	20.101
-5	20.099
-5.1	20.105
0	20.098
0	20.099
0	20.099
-5.2	20.102
-5.2	20.099
-5.3	20.099
-5.3	20.099
-5.3	20.104
-5.4	20.099
-5.4	20.102
-5.4	20.102
-5.5	20.102
-5.5	20.1
-5.5	20.103
-5.6	20.108
-5.7	20.1
-5.7	20.099
-5.8	20.103
-5.8	20.109
-5.8	20.106
-5.9	20.109
-5.9	20.112
-5.9	20.111
-5.9	20.111
-6	20.109
-6	20.108
-6.1	20.105
-6.2	20.106
-6.2	20.111
0	20.108
0	20.105
0	20.108
0	20.108
0	20.105
-6.4	20.105
-6.4	20.108
-6.4	20.104
-6.4	20.105
-6.5	20.111
-6.5	20.098
-6.5	20.099
-6.5	20.102
-6.5	20.101
-6.6	20.102
-6.6	20.092
-6.6	20.098
-6.7	20.102
-6.7	20.101
-6.7	20.099
-6.8	20.102
-6.9	20.099
-6.9	20.095
-7	20.099
-7	20.099
-7	20.093
-7	20.099
-7.1	20.093
-7.1	20.096
-7.1	20.099
-7.2	20.09
-7.2	20.087
-7.3	20.09
0	20.091
0	20.09
0	20.09
0	20.087
0	20.09
0	20.094
0	20.088
0	20.091
-7.5	20.099
-7.5	20.091
-7.5	20.087
-7.5	20.087
-7.6	20.087
-7.6	20.086
-7.6	20.092
-7.7	20.084
-7.7	20.093
-7.7	20.083
-7.8	20.09
-7.8	20.089
-7.8	20.089
-7.9	20.086
-7.9	20.086
-7.9	20.089
-8	20.088
-8	20.086
-8.1	20.092
-8.1	20.092
-8.1	20.086
-8.1	20.089
-8.1	20.091
-8.1	20.089
-8.1	20.089
-8.1	20.089
-8.2	20.086
-8.2	20.089
-8.2	20.094
-8.3	20.089
-8.3	20.092
-8.3	20.09
-8.4	20.089
-8.5	20.093
-8.5	20.099
-8.6	20.105
-8.7	20.097
-8.7	20.095
-8.8	20.093
-8.8	20.093
-8.8	20.088
-8.8	20.087
-8.8	20.09
-8.8	20.087
-8.8	20.084
-8.9	20.085
-8.9	20.087
-9	20.09
-9.1	20.094
-9.1	20.091
-9.1	20.093
-9.1	20.093
-9.1	20.095
-9.2	20.093
-9.3	20.087
-9.3	20.089
-9.3	20.089
-9.4	20.099
-9.4	20.099
-9.5	20.106
-9.5	20.099
-9.5	20.105
-9.5	20.105
-9.5	20.087
-9.5	20.09
-9.6	20.09
-9.6	20.078
-9.6	20.084
-9.6	20.078
-9.7	20.099
-9.7	20.094
-9.7	20.09
-9.8	20.094
-9.8	20.087
-9.8	20.076
-9.8	20.072
-9.8	20.075
-9.8	20.079
-9.8	20.081
-9.8	20.066
-9.9	20.087
-9.9	20.072
-10	20.078
-10.1	20.084
-10.1	20.069
-10.1	20.074
-10.2	20.065
-10.2	20.069
-10.2	20.06
-10.3	20.063
-10.3	20.069
-10.3	20.069
-10.3	20.06
-10.3	20.06
-10.4	20.062
-10.4	20.069
-10.4	20.063
-10.4	20.066
-10.5	20.063
-10.5	20.066
-10.6	20.069
-10.6	20.072
-10.6	20.069
-10.7	20.066
-10.7	20.063
-10.7	20.075
-10.7	20.075
-10.8	20.053
-10.8	20.059
-10.9	20.06
-10.9	20.065
-10.9	20.062
-11	20.071
-11	20.072
-11	20.066
-11	20.069
-11.1	20.075
-11.1	20.075
-11.1	20.075
-11.1	20.069
-11.1	20.069
-11.2	20.087
-11.3	20.093
-11.3	20.087
-11.4	20.092
-11.4	20.097
-11.4	20.093
-11.5	20.087
-11.5	20.075
-11.5	20.078
-11.5	20.083
-11.5	20.084
-11.5	20.072
-11.5	20.072
-11.5	20.078
-11.5	20.079
-11.5	20.082
-11.5	20.083
-11.6	20.086
-11.6	20.084
-11.6	20.091
-11.7	20.071
-11.8	20.077
-11.8	20.069
-11.8	20.07
-11.9	20.074
-11.9	20.079
-11.9	20.068
-12	20.072
-12	20.059
-12	20.068
-12	20.069
-12	20.062
-12.1	20.072
-12.1	20.069
-12.1	20.062
-12.1	20.065
-12.2	20.059
-12.2	20.065
-12.2	20.065
-12.3	20.066
-12.3	20.068
-12.4	20.062
-12.4	20.064
-12.4	20.079
-12.4	20.072
-12.5	20.081
-12.5	20.071
-12.5	20.083
-12.6	20.068
-12.6	20.075
-12.6	20.083
-12.7	20.08
-12.7	20.077
-12.7	20.08
-12.6	20.065
-12.6	20.061
-12.7	20.062
-12.8	20.065
-12.8	20.074
-12.8	20.069
-12.8	20.068
-12.8	20.071
-12.9	20.073
-12.9	20.075
-12.9	20.074
-13	20.074
-13.1	20.077
-13.1	20.074
-13.1	20.071
-13.2	20.074
-13.2	20.077
-13.3	20.071
-13.3	20.08
-13.3	20.077
-13.4	20.083
-13.4	20.093
-13.4	20.092
-13.5	20.085
-13.5	20.089
-13.5	20.098
-13.5	20.086
-13.5	20.092
-13.5	20.089
-13.6	20.095
-13.6	20.098
-13.7	20.095
-13.7	20.093
-13.7	20.096
-13.7	20.086
-13.8	20.086
-13.8	20.092
-13.9	20.092
-13.9	20.101
-13.9	20.102
-14	20.095
-13.9	20.099
-13.9	20.092
-14	20.086
-14	20.086
-14	20.09
-14.1	20.092
-14.1	20.099
-14.1	20.087
-14.2	20.093
-14.2	20.087
-14.2	20.087
-14.3	20.102
-14.3	20.099
-14.3	20.093
-14.3	20.105
-14.4	20.093
-14.4	20.102
-14.5	20.102
-14.6	20.09
-14.6	20.093
-14.6	20.093
-14.6	20.09
-14.6	20.099
-14.6	20.089
-14.7	20.099
-14.7	20.093
-14.7	20.093
-14.7	20.095
-14.7	20.093
-14.8	20.1
-14.9	20.102
-14.9	20.093
-14.9	20.093
-14.9	20.09
-14.9	20.097
-14.9	20.093
-14.9	20.093
-14.9	20.096
-15	20.099
-15	20.097
-15	20.097
-15	20.1
-15	20.102
-15.1	20.099
-15.1	20.093
-15.1	20.099
-15.2	20.102
-15.2	20.102
-15.2	20.1
-15.3	20.109
-15.4	20.105
-15.4	20.099
-15.4	20.096
-15.4	20.099
-15.4	20.098
-15.5	20.103
-15.5	20.102
-15.5	20.101
-15.5	20.105
-15.6	20.096
-15.6	20.096
-15.6	20.099
-15.6	20.11
-15.6	20.099
-15.7	20.105
-15.8	20.108
-15.8	20.102
-15.8	20.102
-15.8	20.102
-15.8	20.101
-15.9	20.102
-15.9	20.102
-15.9	20.107
-15.9	20.105
-16	20.102
-16	20.111
-16	20.105
-16	20.101
-16	20.108
-16.1	20.105
-16.2	20.105
-16.2	20.108
-16.2	20.114
-16.2	20.11
-16.2	20.11
-16.3	20.111
-16.4	20.111
-16.4	20.113
-16.4	20.114
-16.4	20.11
-16.4	20.116
-16.5	20.114
-16.5	20.111
-16.5	20.117
-16.5	20.114
-16.5	20.114
-16.6	20.114
-16.6	20.114
-16.6	20.111
-16.6	20.11
-16.6	20.117
-16.6	20.113
-16.7	20.114
-16.7	20.117
-16.7	20.12
-16.7	20.126
-16.8	20.123
-16.8	20.13
-16.9	20.123
-16.9	20.123
-16.9	20.13
-17	20.127
-17	20.133
-17	20.129
-17	20.127
-17.1	20.13
-17.1	20.139
-17.1	20.136
-17.2	20.136
-17.2	20.14
-17.2	20.133
-17.2	20.13
-17.2	20.127
-17.3	20.13
-17.3	20.13
-17.3	20.127
-17.4	20.14
-17.4	20.133
-17.4	20.142
-17.4	20.133
-17.5	20.133
-17.5	20.134
-17.6	20.133
-17.6	20.136
-17.6	20.134
-17.6	20.139
-17.7	20.14
-17.7	20.133
-17.7	20.142
-17.7	20.13
-17.7	20.133
-17.7	20.139
-17.8	20.131
-17.8	20.127
-17.8	20.139
-17.8	20.133
-17.8	20.142
-17.8	20.139
-17.8	20.138
-17.9	20.13
-18	20.133
-18	20.136
-18	20.126
-18.1	20.141
-18.1	20.132
-18.1	20.135
-18.2	20.128
-18.2	20.132
-18.1	20.129
-18.2	20.126
-18.2	20.14
-18.2	20.129
-18.2	20.132
-18.2	20.132
-18.3	20.123
-18.3	20.138
-18.3	20.146
-18.3	20.135
-18.4	20.144
-18.4	20.142
-18.4	20.138
-18.4	20.139
-18.4	20.136
-18.4	20.142
-18.5	20.145
-18.5	20.139
-18.5	20.148
-18.6	20.142
-18.6	20.142
-18.6	20.151
-18.7	20.145
-18.7	20.133
-18.7	20.135
-18.7	20.135
-18.7	20.133
-18.7	20.155
-18.8	20.145
-18.8	20.154
-18.8	20.144
-18.8	20.139
-18.8	20.151
-18.9	20.145
-18.9	20.151
-18.9	20.151
-18.9	20.148
-19	20.148
-19	20.139
-19.1	20.142
-19.1	20.138
-19.1	20.148
-19.1	20.138
-19.2	20.142
-19.2	20.145
-19.3	20.145
-19.3	20.144
-19.3	20.147
-19.3	20.147
-19.3	20.15
-19.4	20.15
-19.4	20.148
-19.4	20.144
-19.4	20.15
-19.5	20.147
-19.5	20.144
-19.4	20.15
-19.5	20.144
-19.5	20.154
-19.4	20.166
-19.6	20.154
-19.6	20.151
-19.7	20.148
-19.7	20.148
-19.7	20.157
-19.7	20.145
-19.7	20.148
-19.7	20.154
-19.7	20.145
-19.8	20.16
-19.8	20.152
-19.9	20.151
-19.9	20.151
-19.9	20.152
-19.9	20.16
-20	20.158
-20	20.148
-20	20.154
-20	20.149
-20	20.16
-20	20.154
-20	20.157
-20	20.164
-20.1	20.16
-20.2	20.16
-20.2	20.157
-20.2	20.167
-20.2	20.166
-20.2	20.16
-20.3	20.16
-20.3	20.16
-20.3	20.154
-20.3	20.151
-20.3	20.159
-20.3	20.153
-20.4	20.16
-20.4	20.162
-20.4	20.159
-20.5	20.153
-20.5	20.156
-20.5	20.159
-20.5	20.156
-20.6	20.156
-20.6	20.156
-20.6	20.156
-20.6	20.162
-20.6	20.16
-20.7	20.156
-20.7	20.158
-20.7	20.163
-20.7	20.154
-20.7	20.155
-20.8	20.162
-20.8	20.153
-20.8	20.162
-20.9	20.159
-20.9	20.159
-20.9	20.154
-20.9	20.159
-21	20.159
-21	20.159
-21	20.162
-21.1	20.156
-21.1	20.157
-21.1	20.159
-21.1	20.157
-21.1	20.159
-21.2	20.162
-21.2	20.162
-21.2	20.162
-21.2	20.156
-21.2	20.165
-21.2	20.159
-21.2	20.165
-21.2	20.165
-21.2	20.161
-21.3	20.169
-21.3	20.159
-21.3	20.171
-21.4	20.162
-21.5	20.163
-21.5	20.163
-21.5	20.169
-21.6	20.163
-21.6	20.163
-21.6	20.165
-21.6	20.166
-21.6	20.166
-21.6	20.163
-21.6	20.166
-21.6	20.163
-21.6	20.157
-21.6	20.16
-21.6	20.166
-21.6	20.157
-21.7	20.181
-21.7	20.17
-21.8	20.172
-21.8	20.163
-21.8	20.158
-21.9	20.169
-21.9	20.165
-21.9	20.163
-21.9	20.163
-21.9	20.163
-22	20.163
-22	20.16
-22	20.167
-22	20.161
-22	20.16
-22	20.173
-22	20.17
-22.1	20.169
-22.1	20.166
-22.1	20.16
-22.2	20.173
-22.2	20.169
-22.3	20.163
-22.3	20.161
-22.3	20.167
-22.3	20.173
-22.3	20.164
-22.3	20.161
-22.4	20.163
-22.4	20.167
-22.4	20.163
-22.4	20.166
-22.4	20.16
-22.4	20.167
-22.4	20.172
-22.5	20.166
-22.5	20.17
-22.5	20.164
-22.5	20.163
-22.5	20.169
-22.6	20.17
-22.6	20.179
-22.6	20.167
-22.6	20.16
-22.6	20.158
-22.6	20.176
-22.7	20.163
-22.6	20.16
-22.6	20.157
-22.7	20.17
-22.8	20.176
-22.8	20.17
-22.8	20.173
-22.8	20.17
-22.8	20.17
-22.8	20.172
-22.9	20.166
-22.9	20.167
-22.9	20.169
-23	20.163
-23	20.157
-23.1	20.161
-23.1	20.154
-23.1	20.173
-23.1	20.16
-23.1	20.161
-23.1	20.165
-23.2	20.17
-23.2	20.181
-23.3	20.166
-23.4	20.178
-23.4	20.172
-23.4	20.163
-23.4	20.163
-23.4	20.163
-23.5	20.166
-23.6	20.169
-23.6	20.172
-23.5	20.172
-23.6	20.166
-23.6	20.153
-23.7	20.162
-23.7	20.159
-23.7	20.166
-23.8	20.157
-23.8	20.172
-23.8	20.169
-23.8	20.166
-23.8	20.169
-23.8	20.166
-23.8	20.172
-23.9	20.157
-23.9	20.16
-24	20.166
-24	20.165
-24	20.166
-24	20.162
-24	20.182
-24	20.178
-24	20.163
-24	20.163
-24	20.169
-24.1	20.151
-24.1	20.163
-24.1	20.157
-24.2	20.151
-24.2	20.157
-24.2	20.17
-24.2	20.166
-24.2	20.154
-24.2	20.148
-24.3	20.151
-24.3	20.167
-24.3	20.163
-24.3	20.163
-24.3	20.176
-24.3	20.164
-24.3	20.162
-24.3	20.166
-24.3	20.16
-24.3	20.163
-24.3	20.16
-24.3	20.165
-24.3	20.151
-24.3	20.166
-24.4	20.162
-24.4	20.17
-24.4	20.167
-24.5	20.158
-24.6	20.161
-24.6	20.163
-24.7	20.157
-24.7	20.159
-24.7	20.157
-24.7	20.151
-24.7	20.157
-24.7	20.154
-24.7	20.163
-24.7	20.164
-24.7	20.163
-24.7	20.166
-24.8	20.163
-24.8	20.166
-24.8	20.16
-24.9	20.154
-24.9	20.16
-25	20.166
-25	20.151
-25	20.16
-25	20.16
-25	20.163
-25	20.16
-25	20.169
-25.1	20.159
-25.1	20.154
-25.1	20.151
-25.1	20.16
-25.1	20.157
-25.1	20.163
-25.2	20.163
-25.2	20.16
-25.2	20.157
-25.2	20.151
-25.2	20.16
-25.3	20.157
-25.3	20.16
-25.3	20.157
-25.3	20.159
-25.4	20.162
-25.4	20.159
-25.4	20.156
-25.4	20.154
-25.4	20.156
-25.4	20.16
-25.4	20.156
-25.4	20.15
-25.4	20.156
-25.5	20.153
-25.5	20.153
-25.5	20.159
-25.5	20.147
-25.6	20.159
-25.6	20.153
-25.6	20.156
-25.6	20.153
-25.6	20.159
-25.6	20.156
-25.7	20.153
-25.7	20.159
-25.7	20.156
-25.7	20.156
-25.7	20.15
-25.7	20.156
-25.8	20.156
-25.8	20.156
-25.8	20.166
-25.8	20.159
-25.9	20.165
-25.9	20.159
-25.9	20.159
-25.9	20.159
-25.9	20.157
-25.9	20.159
-25.9	20.16
-25.9	20.169
-26	20.15
-26.1	20.154
-26.1	20.162
-26.1	20.16
-26.2	20.166
-26.2	20.166
-26.2	20.157
-26.2	20.157
-26.2	20.16
-26.2	20.16
-26.3	20.16
-26.3	20.157
-26.3	20.162
-26.3	20.157
-26.3	20.157
-26.4	20.163
-26.4	20.157
-26.4	20.16
-26.4	20.169
-26.5	20.154
-26.5	20.154
-26.5	20.151
-26.5	20.154
-26.5	20.157
-26.5	20.157
-26.6	20.16
-26.6	20.16
-26.7	20.163
-26.7	20.16
-26.7	20.171
-26.8	20.154
-26.8	20.162
-26.8	20.164
-26.9	20.166
-26.9	20.163
-26.8	20.159
-26.8	20.159
-26.8	20.156
-26.8	20.156
-26.8	20.163
-26.8	20.157
-26.9	20.157
-26.9	20.159
-26.9	20.159
-27	20.153
-27	20.153
-27	20.159
-27	20.159
-27.1	20.162
-27.1	20.165
-27.1	20.159
-27.2	20.16
-27.2	20.159
-27.2	20.162
-27.3	20.159
-27.3	20.162
-27.3	20.165
-27.3	20.165
-27.3	20.165
-27.3	20.159
-27.3	20.166
-27.3	20.162
-27.4	20.159
-27.4	20.163
-27.4	20.162
-27.4	20.159
-27.5	20.157
-27.5	20.165
-27.5	20.159
-27.6	20.165
-27.6	20.166
-27.5	20.165
-27.5	20.165
-27.5	20.165
-27.5	20.159
-27.6	20.165
-27.6	20.165
-27.6	20.162
-27.6	20.168
-27.6	20.159
-27.7	20.171
-27.8	20.168
-27.8	20.169
-27.8	20.163
-27.8	20.165
-27.8	20.162
-27.8	20.165
-27.8	20.162
-27.8	20.163
-27.8	20.159
-27.8	20.165
-27.8	20.159
-27.8	20.162
-27.8	20.162
-27.8	20.165
-27.8	20.163
-27.8	20.162
-27.9	20.165
-27.9	20.156
-27.9	20.161
-27.9	20.16
-28	20.163
-28	20.162
-28	20.153
-28	20.162
-28	20.168
-28	20.165
-28	20.168
-28	20.165
-28	20.168
-28	20.162
-28	20.168
-28	20.165
-28.1	20.162
-28.1	20.168
-28.2	20.168
-28.2	20.165
-28.2	20.169
-28.2	20.171
-28.2	20.16
-28.2	20.162
-28.2	20.159
-28.2	20.159
-28.2	20.172
-28.2	20.17
-28.3	20.159
-28.3	20.174
-28.3	20.165
-28.3	20.166
-28.3	20.156
-28.4	20.171
-28.4	20.164
-28.4	20.171
-28.5	20.178
-28.5	20.168
-28.5	20.174
-28.5	20.171
-28.5	20.176
-28.5	20.171
-28.6	20.178
-28.6	20.172
-28.6	20.171
-28.6	20.178
-28.7	20.171
-28.7	20.181
-28.7	20.168
-28.7	20.17
-28.7	20.165
-28.8	20.168
-28.8	20.187
-28.8	20.165
-28.8	20.181
-28.8	20.186
-28.9	20.18
-29	20.163
-29	20.168
-29	20.165
-29	20.162
-29	20.159
-29	20.162
-29	20.165
-29	20.166
-29	20.165
-29.1	20.168
-29.1	20.162
-29.1	20.166
-29.2	20.162
-29.2	20.165
-29.2	20.162
-29.2	20.162
-29.2	20.166
-29.2	20.155
-29.2	20.163
-29.2	20.161
-29.3	20.166
-29.3	20.159
-29.3	20.166
-29.3	20.172
-29.3	20.175
-29.3	20.166
-29.4	20.166
-29.4	20.163
-29.4	20.172
-29.5	20.166
-29.5	20.169
-29.5	20.169
-29.5	20.175
-29.6	20.172
-29.6	20.182
-29.7	20.172
-29.7	20.188
-29.7	20.175
-29.7	20.196
-29.7	20.182
-29.7	20.169
-29.7	20.185
-29.7	20.185
-29.7	20.188
-29.8	20.178
-29.8	20.184
-29.8	20.182
-29.8	20.178
-29.81	20.188
-29.9	20.187
-29.9	20.19
-29.9	20.179
-29.9	20.197
-30	20.19
-30	20.191
-30	20.191
-30	20.193
-30	20.185
-30	20.188
-30	20.188
-30	20.188
-30.1	20.184
-30.1	20.191
-30.1	20.182
-30.2	20.166
-30.2	20.179
-30.2	20.176
-30.2	20.179
-30.3	20.182
-30.3	20.179
-30.3	20.172
-30.3	20.182
-30.3	20.182
-30.3	20.182
-30.4	20.185
-30.4	20.191
-30.5	20.185
-30.5	20.178
-30.5	20.197
-30.6	20.199
-30.6	20.172
-30.6	20.206
-30.6	20.181
-30.6	20.2
-30.6	20.2
-30.6	20.202
-30.6	20.196
-30.6	20.181
-30.6	20.2
-30.7	20.181
-30.7	20.196
-30.7	20.193
-30.8	20.195
-30.8	20.198
-30.8	20.206
-30.8	20.215
-30.8	20.208
-30.8	20.221
-30.9	20.205
-30.9	20.211
-31	20.202
-31	20.218
-31	20.19
-31	20.189
-31.1	20.208
-31.1	20.196
-31.1	20.202
-31.1	20.194
-31.1	20.19
-31.1	20.193
-31.1	20.227
-31.2	20.221
-31.2	20.193
-31.2	20.196
-31.3	20.219
-31.3	20.208
-31.3	20.218
-31.3	20.218
-31.3	20.205
-31.3	20.19
-31.3	20.194
-31.3	20.184
-31.3	20.207
-31.3	20.207
-31.3	20.187
-31.3	20.19
-31.4	20.205
-31.4	20.196
-31.4	20.211
-31.5	20.202
-31.5	20.194
-31.5	20.214
-31.6	20.214
-31.6	20.196
-31.6	20.214
-31.6	20.213
-31.6	20.219
-31.6	20.196
-31.7	20.22
-31.7	20.219
-31.7	20.189
-31.7	20.19
-31.7	20.226
-31.7	20.189
-31.8	20.195
-31.8	20.21
-31.8	20.192
-31.8	20.21
-31.9	20.223
-31.9	20.232
-31.9	20.201
-31.9	20.205
-31.9	20.216
-31.9	20.214
-32	20.196
-32	20.226
-32	20.202
-32	20.202
-32	20.207
-32	20.22
-32	20.196
-32	20.232
-32.1	20.229
-32.1	20.196
-32.1	20.192
-32.2	20.208
-32.2	20.23
-32.2	20.208
-32.2	20.233
-32.2	20.226
-32.2	20.23
-32.2	20.226
-32.2	20.236
-32.3	20.199
-32.3	20.196
-32.3	20.218
-32.3	20.224
-32.3	20.221
-32.3	20.215
-32.4	20.23
-32.4	20.248
-32.4	20.243
-32.5	20.261
-32.5	20.217
-32.5	20.208
-32.5	20.212
-32.5	20.215
-32.5	20.242
-32.5	20.239
-32.6	20.215
-32.6	20.209
-32.6	20.246
-32.6	20.261
-32.6	20.23
-32.6	20.26
-32.6	20.242
-32.6	20.242
-32.6	20.23
-32.6	20.212
-32.6	20.237
-32.7	20.222
-32.7	20.222
-32.7	20.221
-32.8	20.243
-32.8	20.249
-32.8	20.239
-32.9	20.233
-32.9	20.249
-32.9	20.265
-32.9	20.246
-32.9	20.218
-32.9	20.262
-32.9	20.261
-33	20.238
-33	20.233
-33	20.227
-33.1	20.256
-33.1	20.261
-33.1	20.264
-33.1	20.247
-33.1	20.248
-33.2	20.252
-33.2	20.238
-33.2	20.264
-33.3	20.225
-33.3	20.233
-33.3	20.264
-33.3	20.258
-33.3	20.259
-33.3	20.233
-33.4	20.248
-33.4	20.239
-33.3	20.255
-33.4	20.263
-33.4	20.274
-33.4	20.259
-33.5	20.275
-33.5	20.254
-33.5	20.284
-33.5	20.268
-33.5	20.262
-33.5	20.287
-33.6	20.245
-33.6	20.28
-33.6	20.259
-33.6	20.29
-33.6	20.269
-33.7	20.247
-33.7	20.284
-33.7	20.299
-33.7	20.284
-33.8	20.275
-33.8	20.293
-33.8	20.251
-33.8	20.287
-33.8	20.293
-33.8	20.306
-33.8	20.263
-33.8	20.282
-33.9	20.266
-33.9	20.293
-33.9	20.272
-34	20.279
-34	20.291
-34	20.27
-34	20.29
-34.1	20.276
-34.1	20.257
-34.1	20.269
-34.1	20.279
-34.1	20.294
-34.1	20.3
-34.1	20.285
-34.1	20.288
-34.1	20.297
-34.2	20.297
-34.2	20.304
-34.2	20.291
-34.2	20.298
-34.3	20.313
-34.3	20.294
-34.3	20.301
-34.4	20.288
-34.4	20.31
-34.4	20.282
-34.4	20.279
-34.4	20.282
-34.4	20.295
-34.5	20.283
-34.5	20.283
-34.5	20.316
-34.5	20.307
-34.5	20.279
-34.5	20.288
-34.5	20.316
-34.5	20.307
-34.5	20.31
-34.5	20.279
-34.6	20.301
-34.6	20.279
-34.6	20.297
-34.7	20.285
-34.7	20.288
-34.7	20.282
-34.8	20.297
-34.8	20.288
-34.8	20.304
-34.8	20.288
-34.8	20.339
-34.8	20.324
-34.8	20.312
-34.8	20.306
-34.8	20.315
-34.8	20.318
-34.8	20.303
-34.9	20.305
-34.9	20.324
-34.9	20.321
-34.9	20.3
-34.9	20.299
-34.9	20.299
-35	20.303
-35	20.305
-35	20.324
-35.1	20.321
-35.1	20.306
-35.1	20.326
-35.1	20.327
-35.1	20.312
-35.1	20.318
-35.1	20.315
-35.2	20.319
-35.2	20.324
-35.2	20.326
-35.2	20.324
-35.2	20.342
-35.3	20.348
-35.3	20.324
-35.3	20.314
-35.3	20.315
-35.3	20.31
-35.4	20.342
-35.4	20.358
-35.4	20.35
-35.4	20.348
-35.4	20.351
-35.4	20.352
-35.5	20.352
-35.5	20.328
-35.5	20.358
-35.5	20.339
-35.5	20.342
-35.5	20.358
-35.5	20.355
-35.6	20.357
-35.6	20.348
-35.6	20.35
-35.6	20.34
-35.6	20.352
-35.7	20.349
-35.7	20.344
-35.7	20.355
-35.7	20.347
-35.8	20.364
-35.8	20.33
-35.8	20.355
-35.8	20.33
-35.8	20.349
-35.9	20.363
-35.9	20.355
-35.9	20.343
-35.9	20.346
-35.9	20.353
-35.9	20.34
-36	20.34
-36	20.349
-36	20.337
-36	20.365
-36	20.349
-36	20.346
-36	20.349
-36	20.353
-36	20.349
-36	20.362
-36.1	20.35
-36.1	20.362
-36.1	20.352
-36.2	20.356
-36.2	20.353
-36.2	20.365
-36.2	20.359
-36.2	20.349
-36.2	20.356
-36.2	20.365
-36.3	20.356
-36.3	20.343
-36.3	20.349
-36.3	20.353
-36.3	20.356
-36.3	20.353
-36.4	20.356
-36.4	20.359
-36.4	20.352
-36.4	20.349
-36.4	20.365
-36.4	20.365
-36.4	20.371
-36.5	20.377
-36.5	20.368
-36.5	20.361
-36.5	20.377
-36.5	20.374
-36.6	20.374
-36.6	20.374
-36.6	20.359
-36.6	20.356
-36.6	20.355
-36.6	20.386
-36.6	20.38
-36.7	20.377
-36.7	20.373
-36.7	20.38
-36.7	20.373
-36.7	20.376
-36.7	20.382
-36.8	20.373
-36.8	20.385
-36.8	20.382
-36.9	20.376
-36.9	20.379
-36.9	20.376
-36.9	20.385
-36.9	20.376
-37	20.376
-37	20.382
-37	20.367
-37	20.373
-37	20.385
-37	20.385
-37	20.382
-37	20.373
-37	20.373
-37	20.382
-37.1	20.379
-37.1	20.384
-37.1	20.385
-37.2	20.379
-37.2	20.379
-37.2	20.369
-37.2	20.376
-37.2	20.375
-37.3	20.391
-37.3	20.391
-37.3	20.388
-37.3	20.397
-37.3	20.394
-37.3	20.39
-37.4	20.4
-37.4	20.398
-37.4	20.385
-37.4	20.391
-37.4	20.395
-37.5	20.382
-37.5	20.391
-37.5	20.404
-37.5	20.401
-37.5	20.395
-37.5	20.392
-37.6	20.392
-37.6	20.401
-37.6	20.404
-37.6	20.407
-37.6	20.401
-37.6	20.392
-37.6	20.391
-37.7	20.401
-37.7	20.395
-37.7	20.395
-37.7	20.404
-37.7	20.401
-37.8	20.397
-37.8	20.404
-37.8	20.408
-37.9	20.405
-37.9	20.398
-37.9	20.398
-37.9	20.401
-37.9	20.404
-37.9	20.404
-38	20.404
-38	20.407
-38	20.401
-38	20.404
-38	20.401
-38	20.41
-38.1	20.404
-38.1	20.41
-38.1	20.407
-38.1	20.406
-38.1	20.41
-38.1	20.404
-38.1	20.419
-38.2	20.413
-38.2	20.413
-38.2	20.406
-38.3	20.404
-38.3	20.416
-38.3	20.403
-38.3	20.404
-38.3	20.419
-38.3	20.419
-38.3	20.403
-38.3	20.406
-38.4	20.415
-38.4	20.419
-38.4	20.415
-38.4	20.415
-38.4	20.416
-38.5	20.422
-38.5	20.419
-38.5	20.419
-38.6	20.419
-38.6	20.419
-38.6	20.416
-38.6	20.413
-38.6	20.412
-38.6	20.413
-38.6	20.406
-38.7	20.404
-38.7	20.406
-38.7	20.407
-38.7	20.407
-38.7	20.407
-38.7	20.41
-38.8	20.419
-38.8	20.419
-38.8	20.419
-38.8	20.428
-38.8	20.419
-38.8	20.422
-38.9	20.42
-38.9	20.423
-38.9	20.42
-38.9	20.426
-38.9	20.426
-38.9	20.431
-38.9	20.432
-38.9	20.429
-38.9	20.426
-39	20.422
-39	20.419
-39	20.423
-39	20.42
-39	20.426
-39.1	20.429
-39.1	20.429
-39.1	20.429
-39.2	20.429
-39.2	20.432
-39.2	20.432
-39.2	20.438
-39.2	20.438
-39.2	20.432
-39.2	20.441
-39.2	20.438
-39.2	20.438
-39.3	20.438
-39.3	20.42
-39.2	20.429
-39.2	20.423
-39.2	20.429
-39.3	20.439
-39.4	20.423
-39.4	20.42
-39.4	20.422
-39.4	20.419
-39.4	20.426
-39.4	20.431
-39.5	20.432
-39.5	20.431
-39.5	20.422
-39.5	20.428
-39.5	20.428
-39.6	20.428
-39.6	20.437
-39.6	20.425
-39.6	20.428
-39.6	20.434
-39.6	20.437
-39.6	20.437
-39.7	20.435
-39.7	20.434
-39.7	20.428
-39.7	20.434
-39.7	20.437
-39.8	20.431
-39.8	20.437
-39.8	20.425
-39.8	20.427
-39.9	20.434
