Temperature	Strain
56.7	13.9
56.6	13.903
56.6	13.903
56.6	13.906
56.6	13.903
56.6	13.906
56.5	13.904
56.5	13.906
56.5	13.906
56.5	13.903
56.5	13.903
56.5	13.903
56.4	13.906
56.4	13.904
56.4	13.904
56.4	13.906
56.4	13.906
56.4	13.906
56.3	13.903
56.3	13.903
56.3	13.906
56.2	13.903
56.2	13.906
56.2	13.903
56.2	13.906
56.1	13.906
56.1	13.907
56.1	13.906
56.1	13.903
56.1	13.906
56	13.903
56	13.906
56	13.906
56	13.906
56	13.906
56	13.906
55.9	13.903
55.9	13.905
55.9	13.906
55.9	13.905
55.8	13.906
55.8	13.902
55.8	13.906
55.8	13.903
55.8	13.903
55.7	13.902
55.6	13.902
55.6	13.906
55.7	13.899
55.6	13.906
55.6	13.902
55.6	13.906
55.6	13.903
55.6	13.903
55.5	13.903
55.5	13.903
55.5	13.903
55.5	13.903
55.5	13.9
55.4	13.9
55.4	13.9
55.4	13.903
55.3	13.906
55.3	13.906
55.3	13.9
55.3	13.907
55.2	13.903
55.2	13.903
55.2	13.899
55.2	13.9
55.2	13.903
55.1	13.9
55.1	13.9
55.1	13.903
55.1	13.903
55.1	13.902
55.1	13.903
55	13.899
55	13.903
55	13.902
54.9	13.903
54.9	13.899
54.9	13.902
54.9	13.902
54.8	13.899
54.8	13.899
54.8	13.899
54.8	13.902
54.8	13.899
54.7	13.899
54.7	13.899
54.7	13.899
54.7	13.902
54.6	13.899
54.6	13.903
54.6	13.9
54.5	13.902
54.5	13.897
54.5	13.903
54.5	13.9
54.5	13.9
54.5	13.897
54.4	13.9
54.4	13.897
54.4	13.903
54.4	13.897
54.4	13.898
54.3	13.9
54.3	13.903
54.3	13.903
54.2	13.9
54.2	13.897
54.2	13.897
54.2	13.897
54.2	13.899
54.2	13.894
54.2	13.897
54.2	13.897
54.1	13.895
54.1	13.897
54.1	13.894
54	13.897
54	13.894
54	13.894
54	13.897
53.9	13.897
53.9	13.897
53.9	13.894
53.9	13.891
53.9	13.894
53.8	13.894
53.8	13.897
53.8	13.891
53.8	13.894
53.7	13.897
53.7	13.894
53.7	13.894
53.6	13.891
53.6	13.894
53.6	13.894
53.6	13.891
53.6	13.894
53.6	13.89
53.5	13.888
53.5	13.891
53.5	13.891
53.5	13.891
53.5	13.891
53.4	13.89
53.4	13.891
53.4	13.887
53.3	13.89
53.3	13.887
53.3	13.887
53.3	13.89
53.3	13.891
53.3	13.89
53.2	13.884
53.2	13.887
53.2	13.887
53.1	13.89
53.1	13.887
53.1	13.887
53.1	13.89
53.1	13.887
53.1	13.884
53	13.884
53	13.886
53	13.885
53	13.884
53	13.884
52.9	13.884
52.9	13.884
52.9	13.887
52.8	13.887
52.8	13.884
52.8	13.884
52.8	13.884
52.7	13.881
52.7	13.884
52.7	13.884
52.7	13.881
52.7	13.884
52.6	13.883
52.6	13.886
52.6	13.882
52.6	13.881
52.5	13.878
52.5	13.884
52.5	13.884
52.5	13.878
52.5	13.881
52.5	13.879
52.4	13.878
52.4	13.879
52.4	13.878
52.3	13.882
52.3	13.878
52.3	13.879
52.3	13.879
52.3	13.876
52.2	13.876
52.2	13.876
52.2	13.879
52.2	13.871
52.1	13.876
52.1	13.873
52.1	13.873
52.1	13.882
52.1	13.875
52	13.876
52	13.873
52	13.869
51.9	13.876
51.9	13.873
51.9	13.873
51.9	13.873
51.9	13.87
51.9	13.87
51.8	13.873
51.8	13.869
51.8	13.867
51.7	13.87
51.7	13.87
51.7	13.867
51.7	13.87
51.7	13.867
51.7	13.866
51.6	13.873
51.6	13.866
51.6	13.869
51.6	13.869
51.6	13.869
51.5	13.866
51.5	13.866
51.5	13.863
51.5	13.87
51.4	13.863
51.4	13.866
51.4	13.866
51.3	13.864
51.3	13.863
51.3	13.864
51.3	13.863
51.3	13.866
51.3	13.866
51.2	13.864
51.2	13.863
51.2	13.866
51.1	13.863
51.1	13.863
51.1	13.864
51	13.86
51	13.863
51	13.863
51	13.863
51	13.863
51	13.86
50.9	13.861
50.9	13.86
50.9	13.86
50.9	13.863
50.9	13.863
50.8	13.86
50.8	13.86
50.8	13.86
50.7	13.859
50.7	13.859
50.7	13.859
50.7	13.86
50.6	13.86
50.6	13.859
50.6	13.856
50.6	13.862
50.6	13.859
50.5	13.859
50.5	13.859
50.5	13.859
50.5	13.859
50.4	13.859
50.4	13.856
50.4	13.856
50.31	13.859
50.3	13.859
50.3	13.854
50.3	13.859
50.3	13.856
50.2	13.856
50.2	13.856
50.2	13.856
50.2	13.854
50.2	13.859
50.1	13.856
50.1	13.857
50.1	13.854
50.1	13.857
50	13.854
50	13.86
50	13.857
49.9	13.857
49.9	13.857
49.9	13.857
49.9	13.857
49.9	13.855
49.8	13.854
49.8	13.857
49.8	13.854
49.8	13.857
49.8	13.857
49.8	13.857
49.7	13.854
49.7	13.857
49.7	13.857
49.6	13.858
49.6	13.855
49.6	13.857
49.6	13.851
49.5	13.858
49.5	13.855
49.5	13.855
49.5	13.855
49.5	13.855
49.4	13.854
49.4	13.857
49.4	13.858
49.3	13.857
49.3	13.854
49.3	13.856
49.3	13.857
49.2	13.851
49.2	13.854
49.2	13.855
49.1	13.851
49.1	13.851
49.1	13.853
49	13.854
49	13.851
49	13.858
49	13.857
49	13.857
48.9	13.855
48.9	13.855
48.9	13.854
48.9	13.855
48.9	13.854
48.8	13.857
48.8	13.854
48.8	13.854
48.7	13.854
48.7	13.855
48.7	13.854
48.7	13.854
48.6	13.851
48.6	13.854
48.6	13.854
48.6	13.851
48.6	13.854
48.5	13.854
48.5	13.854
48.5	13.851
48.4	13.853
48.4	13.851
48.4	13.854
48.4	13.853
48.3	13.854
48.3	13.853
48.3	13.854
48.2	13.853
48.2	13.853
48.2	13.85
48.1	13.853
48.1	13.853
48.1	13.853
48.1	13.857
48.1	13.85
48	13.853
48	13.857
48	13.856
47.9	13.853
47.9	13.853
47.9	13.853
47.8	13.856
47.8	13.853
47.8	13.856
47.8	13.854
47.7	13.853
47.7	13.853
47.6	13.853
47.5	13.853
47.5	13.851
47.5	13.857
47.4	13.856
47.4	13.857
47.4	13.856
47.3	13.854
47.3	13.857
47.3	13.854
47.3	13.857
47.2	13.857
47.2	13.854
47.2	13.86
47.1	13.857
47	13.855
47	13.855
47	13.858
46.9	13.851
46.9	13.854
46.9	13.857
46.8	13.854
46.8	13.857
46.8	13.86
46.7	13.854
46.7	13.857
46.7	13.857
46.6	13.858
46.6	13.854
46.5	13.857
46.4	13.857
46.4	13.86
46.4	13.86
46.3	13.86
46.3	13.86
46.2	13.86
46.2	13.86
46.2	13.86
46.1	13.863
46	13.863
46	13.859
46	13.862
45.9	13.862
45.9	13.859
45.8	13.862
45.8	13.862
45.8	13.862
45.7	13.859
45.7	13.859
45.7	13.862
45.6	13.865
45.5	13.863
45.5	13.862
45.4	13.863
45.3	13.863
45.3	13.863
45.2	13.865
45.1	13.862
45.1	13.863
45.1	13.863
45	13.865
45	13.863
44.9	13.863
44.9	13.863
44.9	13.866
44.8	13.863
44.7	13.866
44.7	13.863
44.7	13.866
44.7	13.864
44.6	13.866
44.5	13.867
44.5	13.87
44.4	13.866
44.3	13.87
44.3	13.863
44.3	13.866
44.2	13.867
44.2	13.869
44.1	13.867
44	13.87
44	13.87
43.9	13.866
43.9	13.87
43.9	13.87
43.8	13.866
43.7	13.87
43.7	13.873
43.7	13.87
43.6	13.87
43.6	13.87
43.5	13.872
43.4	13.87
43.4	13.872
43.3	13.873
43.2	13.873
43.2	13.873
43.1	13.873
43	13.876
43	13.873
42.9	13.873
42.8	13.876
42.8	13.876
42.7	13.873
42.7	13.873
42.7	13.876
42.6	13.876
42.5	13.873
42.5	13.876
42.5	13.873
42.4	13.87
42.4	13.873
42.3	13.876
42.1	13.876
42.1	13.873
42	13.876
41.9	13.876
41.9	13.876
41.8	13.876
41.8	13.876
41.8	13.876
41.7	13.873
41.7	13.876
41.7	13.875
41.6	13.875
41.6	13.873
41.6	13.876
41.6	13.873
41.6	13.876
41.4	13.872
41.3	13.872
41.3	13.872
41.2	13.872
41.2	13.872
41.2	13.876
41	13.869
40.9	13.872
40.9	13.873
40.8	13.872
40.8	13.873
40.8	13.869
40.7	13.869
40.7	13.872
40.7	13.869
40.6	13.872
40.6	13.875
40.6	13.873
40.5	13.872
40.4	13.874
40.4	13.871
40.4	13.872
40.3	13.872
40.3	13.872
40.2	13.872
40	13.872
40	13.87
40	13.866
39.9	13.872
39.9	13.869
39.8	13.872
39.8	13.87
39.8	13.866
39.7	13.873
39.6	13.866
39.6	13.871
39.5	13.866
39.4	13.869
39.4	13.869
39.3	13.869
39.2	13.869
39.2	13.866
39.1	13.871
39.1	13.87
39.1	13.866
39	13.866
39	13.869
39	13.87
38.9	13.867
38.9	13.87
38.9	13.87
38.8	13.87
38.71	13.87
38.7	13.873
38.6	13.87
38.6	13.87
38.5	13.869
38.4	13.87
38.4	13.87
38.3	13.873
38.2	13.869
38.2	13.87
38.1	13.869
38	13.873
38	13.869
37.9	13.875
37.8	13.872
37.8	13.869
37.8	13.869
37.7	13.872
37.7	13.869
37.7	13.872
37.7	13.872
37.7	13.866
37.6	13.872
37.5	13.875
37.5	13.872
37.5	13.869
37.3	13.872
37.3	13.872
37.3	13.872
37.2	13.868
37.2	13.869
37.1	13.872
37	13.868
37	13.872
36.9	13.869
36.8	13.869
36.8	13.872
36.8	13.865
36.7	13.872
36.7	13.868
36.7	13.872
36.6	13.872
36.6	13.869
36.5	13.871
36.5	13.869
36.5	13.872
36.4	13.868
36.3	13.872
36.3	13.872
36.3	13.875
36.2	13.872
36.2	13.872
36.1	13.872
36.1	13.871
36.1	13.875
36	13.871
35.9	13.872
35.9	13.875
35.9	13.872
35.9	13.872
35.8	13.872
35.8	13.875
35.8	13.875
35.7	13.876
35.7	13.875
35.7	13.877
35.6	13.875
35.5	13.879
35.5	13.882
35.4	13.875
35.4	13.878
35.4	13.877
35.3	13.882
35.2	13.876
35.2	13.885
35.1	13.879
35.1	13.882
35.1	13.876
34.9	13.882
34.8	13.885
34.8	13.882
34.7	13.883
34.7	13.879
34.7	13.882
34.6	13.882
34.6	13.883
34.6	13.885
34.5	13.882
34.4	13.882
34.4	13.881
34.4	13.885
34.3	13.883
34.3	13.881
34.3	13.885
34.2	13.882
34.2	13.884
34	13.884
34	13.884
34	13.884
34	13.884
33.9	13.887
33.9	13.884
33.9	13.884
33.8	13.884
33.8	13.884
33.8	13.884
33.7	13.887
33.7	13.882
33.6	13.885
33.5	13.884
33.5	13.885
33.5	13.884
33.3	13.884
33.3	13.887
33.2	13.885
33.11	13.884
33.1	13.884
33	13.887
33	13.885
32.9	13.885
32.9	13.884
32.9	13.888
32.9	13.885
32.8	13.888
32.8	13.885
32.7	13.885
32.7	13.882
32.7	13.887
32.6	13.885
32.6	13.891
32.6	13.888
32.5	13.886
32.4	13.888
32.4	13.882
32.4	13.885
32.3	13.885
32.3	13.885
32.2	13.885
32.2	13.885
32.2	13.888
32.1	13.885
32.1	13.888
32.1	13.888
32	13.888
32	13.885
32	13.888
32	13.891
31.9	13.888
31.9	13.888
31.8	13.888
31.7	13.888
31.7	13.884
31.6	13.89
31.5	13.89
31.5	13.887
31.5	13.887
31.4	13.887
31.4	13.884
31.4	13.887
31.3	13.887
31.3	13.887
31.2	13.89
31.2	13.89
31.2	13.887
31.1	13.887
31.1	13.886
31.1	13.89
31	13.889
31	13.888
31	13.887
30.9	13.887
30.8	13.887
30.8	13.887
30.7	13.887
30.7	13.887
30.7	13.887
30.6	13.89
30.6	13.888
30.5	13.887
30.5	13.888
30.5	13.888
30.4	13.886
30.4	13.885
30.4	13.885
30.3	13.888
30.2	13.885
30.2	13.888
30.2	13.885
30.1	13.888
30.1	13.885
30.1	13.885
30	13.885
30	13.882
30	13.882
30	13.882
30	13.885
29.9	13.885
29.9	13.882
29.9	13.882
29.8	13.882
29.7	13.879
29.7	13.885
29.6	13.885
29.5	13.882
29.5	13.88
29.4	13.879
29.3	13.882
29.3	13.882
29.3	13.88
29.2	13.879
29.2	13.885
29.2	13.88
29.1	13.883
29.1	13.879
29.1	13.878
29.1	13.882
29.1	13.882
29	13.879
28.9	13.882
28.9	13.882
28.9	13.876
28.8	13.876
28.8	13.876
28.8	13.876
28.7	13.879
28.7	13.876
28.6	13.875
28.5	13.882
28.5	13.873
28.4	13.876
28.4	13.872
28.4	13.876
28.3	13.872
28.3	13.873
28.3	13.876
28.2	13.872
28.2	13.873
28.2	13.876
28.1	13.875
28.1	13.876
28.1	13.876
28	13.873
28	13.87
28	13.876
28	13.873
28	13.872
27.9	13.873
27.9	13.875
27.9	13.876
27.8	13.873
27.7	13.873
27.7	13.873
27.7	13.873
27.6	13.873
27.6	13.873
27.6	13.876
27.5	13.873
27.5	13.87
27.5	13.87
27.4	13.87
27.4	13.869
27.4	13.869
27.3	13.873
27.3	13.866
27.3	13.866
27.2	13.866
27.2	13.866
27.2	13.866
27.2	13.866
27.2	13.866
27.1	13.869
27.1	13.869
27.1	13.869
27.1	13.866
27	13.869
27	13.869
27	13.869
27	13.866
27	13.866
26.9	13.869
26.8	13.866
26.8	13.869
26.8	13.863
26.7	13.865
26.7	13.869
26.7	13.863
26.7	13.865
26.7	13.865
26.7	13.865
26.7	13.865
26.7	13.862
26.6	13.862
26.6	13.865
26.6	13.869
26.5	13.865
26.5	13.865
26.4	13.865
26.4	13.866
26.4	13.865
26.3	13.869
26.2	13.865
26.2	13.866
26.2	13.867
26.1	13.866
26.1	13.869
26.1	13.866
26	13.866
26	13.866
25.9	13.863
25.8	13.863
25.8	13.866
25.8	13.865
25.8	13.866
25.8	13.87
25.7	13.867
25.7	13.867
25.7	13.866
25.6	13.866
25.6	13.866
25.6	13.867
25.5	13.87
25.4	13.867
25.4	13.87
25.4	13.866
25.3	13.866
25.3	13.867
25.3	13.866
25.3	13.87
25.3	13.865
25.2	13.867
25.1	13.868
25.1	13.87
25.1	13.866
25	13.866
25	13.863
25	13.863
25	13.863
25	13.866
24.9	13.865
24.9	13.866
24.9	13.866
24.9	13.865
24.8	13.868
24.8	13.862
24.8	13.869
24.8	13.865
24.8	13.865
24.8	13.866
24.8	13.868
24.8	13.869
24.8	13.868
24.8	13.866
24.7	13.866
24.7	13.866
24.7	13.863
24.7	13.869
24.7	13.866
24.7	13.866
24.7	13.869
24.7	13.872
24.7	13.869
24.7	13.869
24.7	13.866
24.7	13.873
24.7	13.869
24.7	13.866
24.7	13.87
24.7	13.869
24.7	13.873
24.7	13.87
24.7	13.869
24.7	13.87
24.7	13.87
24.7	13.87
24.7	13.873
24.7	13.873
24.7	13.87
24.7	13.87
24.7	13.873
24.7	13.869
24.7	13.869
24.7	13.87
24.7	13.873
24.8	13.869
24.8	13.869
24.8	13.869
24.8	13.869
24.8	13.869
24.8	13.868
24.8	13.871
24.8	13.872
24.8	13.872
24.8	13.869
24.8	13.872
24.8	13.869
24.8	13.869
24.8	13.871
24.8	13.872
24.9	13.868
24.9	13.875
24.8	13.872
24.9	13.875
24.9	13.869
24.9	13.872
24.9	13.872
24.9	13.875
24.9	13.875
24.9	13.872
24.9	13.872
24.9	13.876
24.9	13.87
24.9	13.879
24.9	13.876
24.9	13.876
24.9	13.876
24.9	13.876
24.9	13.882
24.9	13.879
24.9	13.876
24.9	13.879
24.9	13.882
24.8	13.879
24.8	13.882
24.8	13.882
24.7	13.879
24.7	13.882
24.7	13.879
24.7	13.879
24.7	13.885
24.7	13.882
24.6	13.881
24.6	13.879
24.6	13.885
24.6	13.882
24.6	13.882
24.6	13.881
24.6	13.883
24.6	13.882
24.5	13.881
24.4	13.884
24.4	13.881
24.4	13.884
24.3	13.884
24.3	13.881
24.2	13.882
24.1	13.881
24.1	13.881
24	13.884
24	13.882
24	13.884
23.9	13.884
23.9	13.885
23.9	13.885
23.9	13.887
23.9	13.884
23.9	13.884
23.9	13.884
23.8	13.885
23.8	13.885
23.7	13.888
23.7	13.888
23.6	13.888
23.6	13.888
23.6	13.888
23.5	13.888
23.4	13.885
23.4	13.885
23.3	13.888
23.1	13.888
23.1	13.888
23.1	13.888
23	13.887
23	13.888
23	13.888
22.9	13.888
22.9	13.888
22.9	13.888
22.9	13.891
22.9	13.891
22.7	13.888
22.6	13.888
22.6	13.887
22.6	13.887
22.5	13.887
22.5	13.884
22.4	13.887
22.3	13.884
22.3	13.89
22.3	13.887
22.3	13.887
22.3	13.89
22.3	13.887
22.2	13.887
22.2	13.887
22.1	13.89
22	13.89
22	13.888
21.9	13.887
21.8	13.887
21.8	13.888
21.8	13.887
21.7	13.891
21.7	13.888
21.7	13.887
21.6	13.888
21.6	13.888
21.5	13.888
21.5	13.888
21.5	13.891
21.4	13.891
21.3	13.888
21.3	13.888
21.3	13.886
21.3	13.891
21.3	13.888
21.2	13.89
21.2	13.891
21.2	13.891
21.1	13.888
21.1	13.888
21	13.888
21	13.885
21	13.891
20.9	13.89
20.8	13.89
20.8	13.887
20.7	13.887
20.7	13.884
20.7	13.889
20.6	13.89
20.5	13.884
20.5	13.884
20.5	13.89
20.4	13.887
20.4	13.887
20.4	13.887
20.3	13.887
20.3	13.89
20.3	13.89
20.3	13.887
20.3	13.887
20.2	13.887
20.1	13.885
20.1	13.888
20	13.885
19.8	13.888
19.8	13.888
19.8	13.888
19.6	13.888
19.6	13.888
19.6	13.885
19.6	13.887
19.6	13.888
19.5	13.885
19.4	13.888
19.4	13.889
19.3	13.885
19.3	13.889
19.3	13.888
19.3	13.887
19.3	13.885
19.3	13.888
19.2	13.886
19.2	13.885
19.2	13.888
19.1	13.885
19.1	13.888
19.1	13.888
19	13.888
18.9	13.887
18.9	13.884
18.9	13.885
18.9	13.887
18.9	13.888
18.8	13.887
18.8	13.887
18.7	13.884
18.7	13.887
18.7	13.887
18.6	13.884
18.6	13.884
18.6	13.886
18.5	13.887
18.5	13.887
18.5	13.884
18.4	13.887
18.3	13.89
18.3	13.887
18.2	13.887
18.1	13.887
18.1	13.888
18.1	13.888
18	13.888
18	13.888
18	13.888
18	13.885
18	13.888
18	13.891
17.9	13.889
17.9	13.885
17.9	13.885
17.8	13.888
17.8	13.891
17.7	13.888
17.7	13.889
17.7	13.888
17.6	13.885
17.5	13.891
17.5	13.888
17.5	13.891
17.4	13.888
17.4	13.891
17.4	13.888
17.2	13.888
17.2	13.891
17.2	13.888
17.2	13.884
17.2	13.887
17.2	13.887
17.1	13.89
17.1	13.887
17	13.881
16.9	13.884
16.9	13.881
16.9	13.881
16.7	13.881
16.7	13.875
16.6	13.878
16.6	13.881
16.6	13.881
16.5	13.878
16.5	13.881
16.5	13.878
16.4	13.881
16.4	13.881
16.4	13.887
16.3	13.887
16.3	13.888
16.2	13.887
16.2	13.885
16.2	13.888
16.1	13.887
16.1	13.888
16.1	13.888
16.1	13.888
16	13.888
16	13.888
16	13.885
15.9	13.888
15.9	13.885
15.9	13.886
15.8	13.885
15.8	13.888
15.8	13.885
15.7	13.888
15.7	13.885
15.7	13.885
15.6	13.885
15.6	13.882
15.5	13.884
15.4	13.888
15.4	13.884
15.4	13.885
15.4	13.884
15.4	13.881
15.3	13.881
15.1	13.881
15.1	13.877
15.1	13.881
15.1	13.883
15.1	13.884
15.1	13.881
15	13.878
15	13.884
15	13.881
14.9	13.881
14.9	13.879
14.9	13.881
14.8	13.881
14.8	13.881
14.8	13.881
14.7	13.875
14.7	13.875
14.6	13.875
14.6	13.875
14.6	13.875
14.5	13.875
14.5	13.878
14.5	13.879
14.4	13.882
14.4	13.876
14.5	13.875
14.4	13.876
14.4	13.879
14.4	13.879
14.4	13.876
14.4	13.876
14.3	13.876
14.3	13.879
14.3	13.876
14.2	13.876
14.1	13.876
14.1	13.876
14.1	13.873
14	13.876
14	13.876
13.9	13.873
13.9	13.876
13.9	13.873
13.9	13.873
13.9	13.876
13.9	13.876
13.8	13.873
13.8	13.876
13.8	13.872
13.8	13.872
13.7	13.872
13.7	13.873
13.6	13.875
13.6	13.872
13.6	13.872
13.4	13.872
13.4	13.872
13.4	13.872
13.3	13.872
13.3	13.875
13.3	13.872
13.2	13.875
13.1	13.872
13.1	13.872
13.1	13.875
13	13.875
13	13.875
12.9	13.872
12.9	13.872
12.9	13.872
12.9	13.869
12.8	13.872
12.8	13.872
12.8	13.875
12.7	13.875
12.7	13.869
12.6	13.875
12.5	13.879
12.5	13.876
12.5	13.873
12.5	13.873
12.4	13.873
12.4	13.87
12.4	13.87
12.4	13.87
12.3	13.87
12.3	13.87
12.3	13.873
12.2	13.867
12.2	13.87
12.2	13.87
12.1	13.867
12.1	13.87
12.1	13.867
12	13.87
12	13.866
12	13.866
11.9	13.873
11.9	13.869
11.9	13.866
11.9	13.869
11.9	13.87
11.8	13.872
11.8	13.869
11.8	13.866
11.7	13.869
11.7	13.869
11.7	13.866
11.7	13.868
11.7	13.869
11.7	13.869
11.7	13.87
11.5	13.868
11.5	13.872
11.5	13.872
11.4	13.87
11.4	13.871
11.4	13.872
11.4	13.88
11.4	13.872
11.3	13.872
11.2	13.867
11.2	13.865
11.2	13.87
11.1	13.866
11.1	13.869
11	13.869
11	13.866
11	13.875
11	13.872
10.9	13.871
10.9	13.869
10.9	13.869
10.8	13.863
10.8	13.866
10.8	13.866
10.7	13.866
10.7	13.863
10.6	13.863
10.6	13.866
10.6	13.863
10.5	13.864
10.5	13.863
10.5	13.861
10.4	13.86
10.4	13.863
10.3	13.857
10.3	13.86
10.3	13.863
10.3	13.86
10.2	13.864
10.2	13.863
10.2	13.861
10.2	13.864
10.2	13.867
10.2	13.869
10.1	13.866
10.1	13.863
10	13.866
10	13.863
10	13.863
9.9	13.86
9.9	13.866
9.9	13.865
9.8	13.862
9.8	13.863
9.8	13.862
9.8	13.859
9.7	13.862
9.7	13.862
9.7	13.86
9.7	13.862
9.7	13.853
9.5	13.857
9.5	13.853
9.5	13.854
9.4	13.856
9.4	13.853
9.4	13.854
9.4	13.856
9.3	13.854
9.3	13.857
9.3	13.856
9.3	13.853
9.3	13.856
9.3	13.854
9.2	13.853
9.2	13.853
9.2	13.854
9.2	13.857
9.2	13.854
9.2	13.854
9	13.857
9	13.854
8.9	13.851
8.9	13.854
8.8	13.854
8.7	13.857
8.7	13.854
8.7	13.857
8.7	13.857
8.7	13.857
8.6	13.854
8.6	13.86
8.6	13.857
8.5	13.854
8.5	13.851
8.5	13.858
8.4	13.855
8.4	13.857
8.4	13.857
8.4	13.855
8.4	13.857
8.4	13.857
8.3	13.857
8.2	13.854
8.2	13.854
8.2	13.858
8.2	13.857
8.2	13.857
8.2	13.857
8.1	13.854
8.1	13.854
8.1	13.856
8	13.857
8	13.857
8	13.863
7.9	13.86
7.9	13.857
7.9	13.857
7.8	13.857
7.8	13.857
7.8	13.854
7.8	13.857
7.8	13.857
7.7	13.856
7.7	13.856
7.7	13.859
7.7	13.859
7.7	13.856
7.7	13.859
7.6	13.859
7.6	13.859
7.6	13.859
7.5	13.859
7.5	13.862
7.5	13.862
7.5	13.86
7.4	13.859
7.4	13.865
7.4	13.859
7.4	13.862
7.3	13.862
7.3	13.865
7.3	13.864
7.2	13.865
7.1	13.866
7.1	13.868
7.1	13.864
7	13.866
7	13.866
7	13.862
7	13.866
7	13.866
6.9	13.863
6.9	13.866
6.9	13.869
6.8	13.862
6.8	13.863
6.8	13.865
6.8	13.865
6.8	13.863
6.8	13.868
6.8	13.869
6.7	13.865
6.7	13.866
6.7	13.866
6.6	13.866
6.6	13.869
6.6	13.869
6.5	13.866
6.5	13.869
6.4	13.868
6.4	13.869
6.4	13.872
6.3	13.87
6.2	13.869
6.2	13.872
6.2	13.869
6.2	13.869
6.2	13.869
6.2	13.866
6.2	13.869
6.2	13.869
6.1	13.869
6	13.869
6	13.872
5.9	13.866
5.8	13.873
5.8	13.873
5.8	13.87
5.8	13.873
5.8	13.87
5.7	13.873
5.7	13.872
5.7	13.873
5.7	13.873
5.7	13.873
5.7	13.876
5.6	13.876
5.6	13.873
5.6	13.876
5.5	13.873
5.5	13.876
5.5	13.873
5.4	13.877
5.4	13.873
5.3	13.873
5.3	13.873
5.3	13.873
5.3	13.87
5.2	13.876
5.2	13.876
5.2	13.878
5.2	13.876
5.2	13.876
5.1	13.876
5.1	13.876
5.1	13.876
5	13.881
5	13.879
5	13.881
4.9	13.875
4.9	13.875
4.9	13.881
4.8	13.878
4.8	13.88
4.8	13.875
4.8	13.875
4.8	13.875
4.8	13.875
4.8	13.88
4.7	13.881
4.7	13.877
4.7	13.881
4.6	13.878
4.6	13.881
4.6	13.881
4.5	13.881
4.5	13.884
4.5	13.884
4.4	13.879
4.4	13.88
4.3	13.884
4.3	13.884
4.3	13.884
4.2	13.878
4.2	13.884
4.2	13.881
4.2	13.884
4.2	13.881
4.2	13.884
4.2	13.884
4.1	13.884
4.1	13.887
4.1	13.888
4.1	13.884
4.1	13.887
4	13.884
4	13.882
4	13.884
3.9	13.887
3.9	13.884
3.9	13.885
3.9	13.885
3.9	13.888
3.8	13.888
3.7	13.887
3.7	13.887
3.6	13.891
3.6	13.888
3.6	13.886
3.5	13.888
3.5	13.888
3.5	13.885
3.5	13.895
3.4	13.888
3.4	13.891
3.4	13.888
3.4	13.887
3.4	13.891
3.4	13.888
3.4	13.888
3.4	13.891
3.3	13.892
3.3	13.888
3.3	13.888
3.2	13.894
3.1	13.888
3.1	13.888
3.1	13.892
3.1	13.892
3.1	13.891
3	13.888
2.9	13.888
2.9	13.891
2.8	13.891
2.8	13.891
2.8	13.891
2.8	13.891
2.7	13.888
2.7	13.888
2.7	13.891
2.7	13.891
2.7	13.888
2.6	13.891
2.6	13.888
2.6	13.888
2.6	13.887
2.5	13.89
2.5	13.888
2.5	13.891
2.5	13.888
2.5	13.887
2.4	13.887
2.4	13.884
2.4	13.887
2.4	13.887
2.4	13.887
2.3	13.89
2.2	13.887
2.2	13.887
2.1	13.887
2.1	13.89
2.1	13.89
2	13.887
2	13.889
2	13.884
1.9	13.889
1.9	13.884
1.9	13.887
1.9	13.884
1.9	13.887
1.9	13.887
1.8	13.887
1.7	13.887
1.7	13.887
1.7	13.884
1.7	13.887
1.7	13.884
1.7	13.885
1.7	13.887
1.7	13.884
1.6	13.884
1.5	13.887
1.5	13.886
1.5	13.884
1.4	13.887
1.4	13.884
1.3	13.884
1.3	13.884
1.3	13.884
1.3	13.881
1.3	13.884
1.3	13.881
1.2	13.887
1.1	13.888
1.1	13.884
1.1	13.884
1.1	13.885
1.1	13.884
1	13.885
0.9	13.884
0.9	13.884
0.9	13.885
0.9	13.884
0.9	13.884
0.8	13.884
0.8	13.885
0.8	13.882
0.7	13.884
0.7	13.885
0.7	13.881
0.6	13.881
0.6	13.885
0.6	13.885
0.6	13.882
0.6	13.884
0.6	13.885
0.5	13.885
0.5	13.885
0.5	13.882
0.5	13.882
0.5	13.882
0.4	13.881
0.4	13.881
0.4	13.881
0.4	13.882
0.4	13.882
0.4	13.881
0.3	13.878
0.3	13.881
0.3	13.881
0.3	13.881
0.2	13.881
0.2	13.881
0.2	13.881
0.1	13.875
0.1	13.881
0.1	13.881
0	13.881
0	13.881
-0.1	13.875
-0.1	13.881
-0.1	13.878
-0.1	13.875
-0.2	13.875
-0.2	13.875
-0.2	13.878
-0.2	13.875
-0.2	13.875
-0.3	13.881
-0.2	13.875
-0.2	13.872
-0.3	13.875
-0.3	13.875
-0.3	13.875
-0.3	13.875
-0.4	13.878
-0.4	13.875
0	13.881
0	13.872
0	13.878
-0.4	13.875
0	13.876
0	13.872
-0.5	13.879
-0.6	13.876
-0.6	13.875
-0.7	13.876
-0.7	13.873
-0.8	13.875
-0.8	13.873
-0.8	13.876
-0.8	13.873
-0.8	13.876
-0.8	13.873
-0.9	13.873
-0.9	13.873
-0.9	13.873
-1	13.873
-1	13.873
-1	13.873
