Time Load Crosshead Temperature Chamber Stress Strain
3515.000 97.390 0.02633 -5.30 -6.0423 19.995 98.987
3516.000 98.670 0.02635 -5.30 -6.0755 19.998 100.288
3517.000 99.193 0.02635 -5.40 -6.0870 19.998 100.819
3518.000 99.485 0.02633 -5.40 -6.1001 19.995 101.117
3519.000 99.728 0.02629 -5.40 -6.1007 19.998 101.363
3520.000 98.884 0.02626 -5.40 -6.1078 19.995 100.505
3521.000 98.897 0.02624 -5.40 -6.1098 19.998 100.518
3522.000 99.180 0.02622 -5.40 -6.1224 19.995 100.806
3523.000 99.155 0.02619 -5.40 -6.1359 19.995 100.780
3524.000 99.253 0.02616 -5.40 -6.1415 19.998 100.881
3525.000 99.020 0.02613 -5.40 -6.1398 19.995 100.644
3526.000 98.326 0.02611 -5.40 -6.1288 19.993 99.938
3527.000 97.517 0.02612 -5.40 -6.1154 19.992 99.115
3528.000 97.424 0.02613 -5.40 -6.1163 19.989 99.021
3529.000 97.831 0.02616 -5.50 -6.1147 19.992 99.435
3530.000 98.107 0.02617 -5.50 -6.1217 19.999 99.716
3531.000 98.136 0.02618 -5.50 -6.1268 20.002 99.745
3532.000 98.509 0.02619 -5.50 -6.1212 20.001 100.124
3533.000 98.535 0.02619 -5.50 -6.1169 19.999 100.151
3534.000 98.868 0.02619 -5.50 -6.0984 20.002 100.489
3535.000 98.993 0.02618 -5.50 -6.0763 19.999 100.616
3536.000 98.438 0.02617 -5.50 -6.0744 20.005 100.052
3537.000 98.420 0.02616 -5.50 -6.0543 19.999 100.033
3538.000 97.010 0.02617 -5.60 -6.0465 20.001 98.600
3539.000 97.134 0.02621 -5.60 -6.0552 20.002 98.726
3540.000 98.170 0.02624 -5.70 -6.0488 20.002 99.779
3541.000 96.499 0.02627 -5.70 -6.0405 20.002 98.082
3542.000 96.929 0.02634 -5.70 -6.0458 20.005 98.518
3543.000 98.246 0.02638 -5.80 -6.0333 20.001 99.857
3544.000 97.709 0.02639 -5.90 -6.0330 20.008 99.311
3545.000 98.021 0.02642 -5.90 -6.0378 20.005 99.628
3546.000 99.295 0.02642 -6.00 -6.0323 20.008 100.923
3547.000 99.717 0.02640 -6.00 -6.0307 20.009 101.352
3548.000 98.935 0.02637 -6.00 -6.0360 20.006 100.557
3549.000 99.045 0.02635 -6.00 -6.0490 20.008 100.669
3550.000 99.210 0.02632 -6.00 -6.0621 20.006 100.837
3551.000 99.332 0.02629 -6.00 -6.0630 20.008 100.961
3552.000 98.955 0.02626 -6.00 -6.0604 20.005 100.577
3553.000 98.903 0.02624 -6.00 -6.0620 20.005 100.524
3554.000 98.968 0.02622 -6.00 -6.0509 20.008 100.590
3555.000 98.392 0.02620 -6.00 -6.0425 20.005 100.005
3556.000 97.609 0.02620 -6.00 -6.0340 20.011 99.209
3557.000 97.934 0.02621 -6.00 -6.0156 20.008 99.539
3558.000 97.788 0.02623 -6.00 -6.0076 20.008 99.391
3559.000 98.218 0.02624 -6.00 -6.0087 20.008 99.829
3560.000 97.990 0.02624 -6.00 -6.0079 20.008 99.597
3561.000 97.232 0.02627 -6.00 -6.0101 20.008 98.826
3562.000 98.359 0.02630 -6.20 -6.0196 20.011 99.972
3563.000 98.428 0.02630 -6.20 -6.0180 20.008 100.042
3564.000 97.868 0.02630 0.00 -6.0161 20.011 99.473
3565.000 98.766 0.02631 0.00 -6.0152 20.008 100.386
3566.000 99.024 0.02631 0.00 -6.0119 20.008 100.648
3567.000 99.159 0.02629 0.00 -6.0091 20.008 100.785
3568.000 99.175 0.02626 0.00 -6.0083 20.008 100.801
3569.000 97.643 0.02626 0.00 -5.9918 20.008 99.244
3570.000 97.161 0.02627 0.00 -5.9862 20.011 98.754
3571.000 98.038 0.02630 -6.40 -5.9908 20.011 99.645
3572.000 98.287 0.02630 -6.40 -6.0053 20.008 99.899
3573.000 98.516 0.02630 -6.40 -6.0081 20.008 100.131
3574.000 98.039 0.02630 -6.40 -6.0120 20.007 99.646
3575.000 98.272 0.02631 -6.40 -6.0227 20.010 99.884
3576.000 98.753 0.02631 -6.50 -6.0187 20.011 100.373
3577.000 99.099 0.02631 -6.50 -6.0229 20.011 100.723
3578.000 98.421 0.02630 -6.50 -6.0459 20.011 100.035
3579.000 98.703 0.02630 -6.50 -6.0618 20.010 100.321
3580.000 98.597 0.02629 -6.50 -6.0571 20.007 100.214
3581.000 98.754 0.02628 -6.50 -6.0586 20.010 100.374
3582.000 99.023 0.02627 -6.50 -6.0495 20.010 100.647
3583.000 98.123 0.02626 -6.50 -6.0373 20.010 99.732
3584.000 97.533 0.02626 -6.50 -6.0412 20.013 99.132
3585.000 98.186 0.02627 -6.60 -6.0531 20.010 99.796
3586.000 98.177 0.02627 -6.60 -6.0628 20.010 99.787
3587.000 98.089 0.02628 -6.60 -6.0495 20.013 99.698
3588.000 98.763 0.02629 -6.60 -6.0485 20.013 100.383
3589.000 98.574 0.02628 -6.60 -6.0447 20.010 100.190
3590.000 98.056 0.02628 -6.60 -6.0529 20.010 99.663
3591.000 98.468 0.02629 -6.70 -6.0578 20.013 100.082
3592.000 98.283 0.02628 -6.70 -6.0646 20.013 99.895
3593.000 97.290 0.02630 -6.70 -6.0753 20.010 98.885
3594.000 98.210 0.02632 -6.80 -6.0955 20.013 99.820
3595.000 97.625 0.02632 -6.80 -6.1062 20.013 99.225
3596.000 96.976 0.02637 -6.80 -6.1118 20.013 98.566
3597.000 98.364 0.02641 -6.90 -6.1184 20.016 99.977
3598.000 99.172 0.02641 -6.90 -6.1187 20.010 100.798
3599.000 99.465 0.02639 -6.90 -6.1179 20.016 101.096
3600.000 99.283 0.02636 -6.90 -6.1200 20.015 100.911
3601.000 99.119 0.02633 -6.90 -6.1330 20.019 100.744
3602.000 99.072 0.02631 -6.90 -6.1419 20.010 100.697
3603.000 99.058 0.02628 -6.90 -6.1487 20.013 100.682
3604.000 98.265 0.02627 -6.90 -6.1686 20.010 99.876
3605.000 97.870 0.02627 -6.90 -6.1907 20.016 99.474
3606.000 98.016 0.02627 -7.00 -6.2058 20.012 99.623
3607.000 95.367 0.02632 -7.00 -6.2151 20.013 96.931
3608.000 96.844 0.02641 -7.10 -6.2214 20.013 98.432
3609.000 98.085 0.02644 -7.20 -6.2216 20.013 99.693
3610.000 98.447 0.02645 -7.20 -6.2188 20.016 100.061
3611.000 99.005 0.02645 -7.20 -6.2149 20.014 100.628
3612.000 98.460 0.02644 -7.20 -6.2096 20.013 100.074
3613.000 97.837 0.02644 -7.20 -6.2056 20.016 99.441
3614.000 98.692 0.02644 -7.30 -6.2162 20.014 100.310
3615.000 99.097 0.02644 0.00 -6.2247 20.017 100.721
3616.000 98.919 0.02643 0.00 -6.2237 20.014 100.540
3617.000 99.277 0.02641 0.00 -6.2236 20.017 100.905
3618.000 98.823 0.02639 0.00 -6.2209 20.014 100.443
3619.000 98.817 0.02637 0.00 -6.2275 20.017 100.437
3620.000 99.077 0.02635 0.00 -6.2266 20.011 100.701
3621.000 97.584 0.02633 0.00 -6.2140 20.011 99.184
3622.000 96.877 0.02636 0.00 -6.2038 20.014 98.465
3623.000 97.863 0.02639 0.00 -6.2124 20.020 99.467
3624.000 97.848 0.02641 -7.40 -6.2113 20.014 99.453
3625.000 97.993 0.02643 -7.40 -6.2057 20.014 99.599
3626.000 98.768 0.02643 -7.50 -6.2088 20.014 100.387
3627.000 98.654 0.02643 -7.50 -6.1890 20.014 100.272
3628.000 98.369 0.02643 -7.50 -6.1808 20.011 99.982
3629.000 99.003 0.02643 -7.50 -6.1804 20.014 100.626
3630.000 98.067 0.02642 -7.50 -6.1932 20.014 99.675
3631.000 97.089 0.02643 -7.50 -6.1900 20.014 98.681
3632.000 98.384 0.02646 -7.60 -6.1874 20.016 99.997
3633.000 98.791 0.02646 -7.60 -6.1917 20.014 100.411
3634.000 98.712 0.02646 -7.60 -6.1879 20.014 100.331
3635.000 99.189 0.02644 -7.60 -6.1900 20.011 100.815
3636.000 97.994 0.02644 -7.60 -6.1890 20.014 99.601
3637.000 97.981 0.02644 -7.60 -6.1842 20.014 99.587
3638.000 98.720 0.02644 -7.60 -6.1743 20.014 100.339
3639.000 99.186 0.02644 -7.60 -6.1716 20.014 100.812
3640.000 99.242 0.02641 -7.70 -6.1795 20.014 100.869
3641.000 98.834 0.02639 -7.70 -6.1715 20.014 100.454
3642.000 98.949 0.02637 -7.70 -6.1619 20.011 100.571
3643.000 98.554 0.02635 -7.70 -6.1630 20.011 100.170
3644.000 98.048 0.02635 -7.70 -6.1627 20.014 99.656
3645.000 97.617 0.02636 -7.70 -6.1684 20.014 99.218
3646.000 96.552 0.02639 -7.70 -6.1672 20.011 98.135
3647.000 96.358 0.02646 -7.80 -6.1716 20.011 97.938
3648.000 97.739 0.02651 -7.80 -6.1452 20.011 99.341
3649.000 98.406 0.02653 -7.90 -6.1322 20.014 100.020
3650.000 98.885 0.02653 -7.90 -6.1108 20.014 100.506
3651.000 97.609 0.02653 -7.90 -6.0864 20.014 99.209
3652.000 98.026 0.02655 -7.90 -6.0637 20.014 99.633
3653.000 98.568 0.02656 -8.00 -6.0379 20.011 100.184
3654.000 98.840 0.02656 -8.00 -6.0331 20.013 100.460
3655.000 99.353 0.02654 -8.00 -6.0242 20.014 100.982
3656.000 99.351 0.02652 -8.00 -6.0180 20.014 100.979
3657.000 99.073 0.02649 -8.00 -6.0247 20.014 100.697
3658.000 99.065 0.02646 -8.00 -6.0270 20.011 100.689
3659.000 97.291 0.02646 -8.00 -6.0253 20.013 98.887
3660.000 97.084 0.02649 -8.00 -6.0197 20.014 98.675
3661.000 97.656 0.02652 -8.10 -6.0156 20.011 99.257
3662.000 98.226 0.02653 -8.10 -6.0224 20.014 99.837
3663.000 98.527 0.02654 -8.10 -6.0388 20.013 100.142
3664.000 97.800 0.02654 -8.10 -6.0545 20.013 99.404
3665.000 98.519 0.02656 -8.10 -6.0596 20.011 100.134
3666.000 99.150 0.02656 -8.10 -6.0774 20.014 100.775
3667.000 98.909 0.02655 -8.10 -6.0686 20.010 100.530
3668.000 99.110 0.02653 -8.20 -6.0703 20.010 100.735
3669.000 99.234 0.02651 -8.20 -6.0826 20.013 100.861
3670.000 97.813 0.02649 -8.10 -6.0920 20.010 99.416
3671.000 96.530 0.02651 -8.20 -6.1020 20.010 98.113
3672.000 97.677 0.02656 -8.20 -6.1043 20.010 99.279
3673.000 98.950 0.02656 -8.20 -6.1167 20.007 100.572
3674.000 98.833 0.02656 -8.20 -6.1166 20.010 100.454
3675.000 98.713 0.02656 -8.20 -6.1058 20.013 100.331
3676.000 98.963 0.02655 -8.30 -6.1034 20.010 100.586
3677.000 98.182 0.02654 -8.30 -6.1110 20.013 99.792
3678.000 98.258 0.02654 -8.30 -6.1109 20.013 99.869
3679.000 98.773 0.02654 -8.30 -6.1069 20.007 100.392
3680.000 99.014 0.02652 -8.30 -6.0954 20.010 100.637
3681.000 97.914 0.02651 -8.30 -6.0970 20.007 99.519
3682.000 98.069 0.02651 -8.30 -6.1005 20.007 99.677
3683.000 98.559 0.02652 -8.30 -6.1199 20.010 100.175
3684.000 98.163 0.02652 -8.30 -6.1559 20.010 99.773
3685.000 98.266 0.02652 -8.30 -6.1778 20.007 99.877
3686.000 96.964 0.02652 -8.40 -6.1817 20.010 98.554
3687.000 96.490 0.02659 -8.40 -6.1786 20.013 98.072
3688.000 98.219 0.02663 -8.50 -6.2022 20.010 99.829
3689.000 98.297 0.02663 -8.50 -6.2184 20.013 99.909
3690.000 97.108 0.02666 -8.50 -6.2257 20.007 98.701
3691.000 97.746 0.02670 -8.60 -6.2287 20.010 99.349
3692.000 98.900 0.02671 -8.60 -6.2294 20.010 100.521
3693.000 97.693 0.02671 -8.60 -6.2492 20.007 99.295
3694.000 97.798 0.02674 -8.60 -6.2697 20.010 99.401
3695.000 99.003 0.02674 -8.60 -6.3045 20.011 100.626
3696.000 99.001 0.02674 -8.70 -6.3286 20.013 100.624
3697.000 99.324 0.02672 -8.70 -6.3472 20.010 100.952
3698.000 99.631 0.02669 -8.70 -6.3450 20.014 101.265
3699.000 98.646 0.02665 -8.70 -6.3652 20.011 100.264
3700.000 98.488 0.02665 -8.70 -6.3851 20.011 100.103
3701.000 98.611 0.02664 -8.70 -6.4032 20.010 100.228
3702.000 97.509 0.02664 -8.70 -6.4221 20.008 99.108
3703.000 97.766 0.02665 -8.70 -6.4324 20.011 99.369
3704.000 98.622 0.02666 -8.70 -6.4260 20.008 100.239
3705.000 98.715 0.02666 -8.80 -6.4280 20.014 100.333
3706.000 98.903 0.02666 -8.80 -6.4306 20.008 100.525
3707.000 97.285 0.02665 -8.80 -6.4484 20.008 98.880
3708.000 97.885 0.02668 -8.80 -6.4528 20.011 99.490
3709.000 98.390 0.02669 -8.90 -6.4457 20.011 100.003
3710.000 98.277 0.02669 -8.90 -6.4297 20.011 99.888
3711.000 99.132 0.02669 -8.90 -6.4134 20.008 100.757
3712.000 98.733 0.02669 -8.90 -6.3885 20.011 100.352
3713.000 98.719 0.02668 -8.90 -6.3798 20.011 100.338
3714.000 98.751 0.02667 -8.90 -6.3746 20.009 100.370
3715.000 98.156 0.02666 -8.90 -6.3649 20.011 99.765
3716.000 98.664 0.02666 -8.90 -6.3632 20.008 100.281
3717.000 97.855 0.02666 -8.90 -6.3599 20.014 99.460
3718.000 97.099 0.02667 -9.00 -6.3607 20.011 98.691
3719.000 98.120 0.02670 -9.00 -6.3646 20.011 99.728
3720.000 98.551 0.02670 -9.00 -6.3575 20.014 100.167
3721.000 98.961 0.02670 -9.00 -6.3566 20.011 100.584
3722.000 99.200 0.02669 -9.00 -6.3516 20.011 100.826
3723.000 99.473 0.02666 -9.00 -6.3411 20.011 101.104
3724.000 99.108 0.02663 -9.00 -6.3325 20.011 100.733
3725.000 98.590 0.02661 -9.00 -6.3188 20.011 100.206
3726.000 98.358 0.02661 -9.00 -6.3018 20.011 99.970
3727.000 97.708 0.02661 -9.00 -6.3173 20.008 99.310
3728.000 96.905 0.02662 -9.00 -6.3281 20.008 98.494
3729.000 96.430 0.02668 -9.00 -6.3447 20.009 98.011
3730.000 97.605 0.02674 -9.20 -6.3471 20.012 99.206
3731.000 97.362 0.02676 -9.20 -6.3407 20.013 98.958
3732.000 97.103 0.02681 -9.20 -6.3363 20.011 98.695
3733.000 98.318 0.02684 -9.30 -6.3302 20.011 99.930
3734.000 98.493 0.02684 -9.30 -6.3266 20.014 100.108
3735.000 98.453 0.02684 -9.30 -6.3333 20.014 100.067
3736.000 98.769 0.02684 -9.30 -6.3498 20.011 100.388
3737.000 97.984 0.02684 -9.30 -6.3798 20.011 99.590
3738.000 98.037 0.02685 -9.40 -6.3774 20.014 99.645
3739.000 99.042 0.02685 -9.40 -6.3641 20.014 100.666
3740.000 98.900 0.02684 -9.40 -6.3535 20.011 100.521
3741.000 98.842 0.02683 -9.40 -6.3442 20.011 100.462
3742.000 99.131 0.02681 -9.40 -6.3599 20.014 100.756
3743.000 98.075 0.02680 -9.40 -6.3594 20.008 99.683
3744.000 98.520 0.02680 -9.40 -6.3525 20.011 100.135
3745.000 99.269 0.02679 -9.50 -6.3477 20.011 100.896
3746.000 98.016 0.02678 -9.50 -6.3383 20.011 99.623
3747.000 97.921 0.02678 -9.50 -6.3151 20.013 99.526
3748.000 98.566 0.02678 -9.50 -6.2921 20.008 100.182
3749.000 97.793 0.02678 -9.50 -6.2766 20.011 99.397
3750.000 98.038 0.02679 -9.50 -6.2646 20.013 99.645
3751.000 98.919 0.02680 -9.50 -6.2461 20.011 100.541
3752.000 99.236 0.02678 -9.50 -6.2185 20.010 100.863
3753.000 99.414 0.02676 -9.50 -6.2043 20.013 101.044
3754.000 98.487 0.02673 -9.50 -6.1781 20.010 100.101
3755.000 98.618 0.02673 -9.50 -6.1657 20.010 100.235
3756.000 99.012 0.02672 -9.50 -6.1498 20.011 100.636
3757.000 98.171 0.02670 -9.50 -6.1369 20.013 99.780
3758.000 97.982 0.02670 -9.50 -6.1320 20.013 99.588
3759.000 97.531 0.02671 -9.60 -6.1127 20.013 99.130
3760.000 97.431 0.02674 -9.60 -6.1036 20.010 99.029
3761.000 97.553 0.02676 -9.60 -6.0869 20.012 99.153
3762.000 97.083 0.02680 -9.60 -6.0659 20.007 98.674
3763.000 98.163 0.02684 -9.60 -6.0546 20.015 99.773
3764.000 98.100 0.02684 -9.70 -6.0535 20.013 99.709
3765.000 97.541 0.02686 -9.70 -6.0465 20.013 99.140
3766.000 98.458 0.02688 -9.70 -6.0216 20.010 100.072
3767.000 98.415 0.02688 -9.80 -5.9901 20.010 100.029
3768.000 98.775 0.02688 -9.80 -5.9486 20.013 100.395
3769.000 99.335 0.02687 -9.80 -5.9126 20.010 100.963
3770.000 97.946 0.02686 -9.80 -5.8812 20.013 99.552
3771.000 97.581 0.02687 -9.80 -5.8503 20.013 99.181
3772.000 98.254 0.02688 -9.80 -5.8126 20.010 99.865
3773.000 97.969 0.02689 -9.90 -5.7850 20.010 99.575
3774.000 98.413 0.02690 -9.90 -5.7560 20.010 100.026
3775.000 98.992 0.02690 -9.90 -5.7485 20.012 100.615
3776.000 99.055 0.02689 -9.90 -5.7372 20.010 100.679
3777.000 99.169 0.02687 -9.90 -5.7270 20.010 100.795
3778.000 99.481 0.02684 -9.90 -5.7029 20.014 101.112
3779.000 99.049 0.02681 -9.90 -5.6827 20.011 100.673
3780.000 98.944 0.02679 -9.90 -5.6462 20.010 100.566
3781.000 99.120 0.02677 -9.90 -5.5929 20.010 100.746
3782.000 98.768 0.02674 -9.80 -5.5511 20.010 100.387
3783.000 98.827 0.02673 -9.80 -5.5117 20.011 100.448
3784.000 97.229 0.02672 -9.80 -5.4734 20.014 98.823
3785.000 97.067 0.02675 -9.90 -5.4418 20.011 98.659
3786.000 97.326 0.02679 -9.90 -5.4126 20.014 98.921
3787.000 97.764 0.02682 -9.90 -5.3733 20.011 99.367
3788.000 97.409 0.02684 -10.00 -5.3405 20.008 99.006
3789.000 97.358 0.02689 -10.00 -5.3021 20.014 98.954
3790.000 98.204 0.02691 -10.00 -5.2723 20.011 99.814
3791.000 98.506 0.02691 -10.10 -5.2412 20.011 100.121
3792.000 99.113 0.02691 -10.10 -5.2245 20.011 100.738
3793.000 96.982 0.02691 -10.10 -5.2101 20.008 98.573
3794.000 96.766 0.02697 -10.20 -5.1792 20.017 98.352
3795.000 98.267 0.02701 -10.30 -5.1572 20.011 99.878
3796.000 98.269 0.02701 -10.30 -5.1332 20.011 99.880
3797.000 97.402 0.02703 -10.30 -5.0998 20.014 98.999
3798.000 98.342 0.02706 -10.40 -5.0702 20.011 99.955
3799.000 98.273 0.02706 -10.40 -5.0481 20.008 99.884
3800.000 98.151 0.02707 -10.40 -5.0237 20.017 99.760
3801.000 98.965 0.02707 -10.40 -4.9984 20.008 100.588
3802.000 98.965 0.02706 -10.40 -4.9817 20.008 100.588
3803.000 98.532 0.02705 -10.50 -4.9564 20.008 100.147
3804.000 99.094 0.02704 -10.50 -4.9365 20.008 100.719
3805.000 98.946 0.02702 -10.50 -4.9347 20.008 100.568
3806.000 98.247 0.02701 -10.50 -4.9319 20.011 99.858
3807.000 98.513 0.02701 -10.50 -4.9122 20.007 100.128
3808.000 98.466 0.02701 -10.50 -4.8976 20.007 100.080
3809.000 97.445 0.02700 -10.50 -4.8729 20.008 99.042
3810.000 97.846 0.02702 -10.50 -4.8507 20.007 99.450
3811.000 97.861 0.02703 -10.60 -4.8261 20.001 99.465
3812.000 96.836 0.02706 -10.60 -4.8095 20.004 98.424
3813.000 97.698 0.02711 -10.60 -4.8048 20.004 99.300
3814.000 99.237 0.02711 -10.70 -4.7819 20.000 100.864
3815.000 99.428 0.02710 -10.70 -4.7607 20.001 101.058
3816.000 99.521 0.02706 -10.70 -4.7473 20.001 101.152
3817.000 98.430 0.02704 -10.60 -4.7298 20.007 100.044
3818.000 98.293 0.02704 -10.70 -4.7113 20.004 99.905
3819.000 98.959 0.02704 -10.70 -4.6949 20.004 100.582
3820.000 97.827 0.02703 -10.70 -4.6561 20.007 99.431
3821.000 98.081 0.02704 -10.70 -4.6079 20.007 99.689
3822.000 98.673 0.02704 -10.70 -4.5816 20.004 100.291
3823.000 98.816 0.02704 -10.70 -4.5657 20.003 100.436
3824.000 99.305 0.02702 -10.80 -4.5399 20.000 100.933
3825.000 98.619 0.02700 -10.80 -4.5267 20.004 100.236
3826.000 97.763 0.02699 -10.70 -4.5136 20.003 99.366
3827.000 98.174 0.02700 -10.70 -4.5043 20.004 99.783
3828.000 97.818 0.02700 -10.70 -4.4843 19.998 99.422
3829.000 98.367 0.02702 -10.70 -4.4509 20.000 99.980
3830.000 98.242 0.02702 -10.70 -4.4111 19.997 99.853
3831.000 97.953 0.02702 -10.70 -4.3869 19.997 99.559
3832.000 98.630 0.02703 -10.80 -4.3613 19.999 100.247
3833.000 97.511 0.02704 -10.80 -4.3493 19.998 99.109
3834.000 97.743 0.02707 -10.80 -4.3352 19.994 99.346
3835.000 97.666 0.02708 -10.90 -4.3240 20.004 99.268
3836.000 97.223 0.02712 -10.90 -4.2996 19.998 98.817
3837.000 98.277 0.02715 -10.90 -4.2882 19.998 99.889
3838.000 98.801 0.02715 -10.90 -4.2721 19.998 100.421
3839.000 98.711 0.02715 -11.00 -4.2640 19.995 100.330
3840.000 99.063 0.02714 -11.00 -4.2443 19.992 100.687
3841.000 98.167 0.02712 -11.00 -4.2172 19.995 99.776
3842.000 97.647 0.02712 -11.00 -4.1894 19.995 99.248
3843.000 98.518 0.02713 -11.00 -4.1854 19.992 100.133
3844.000 98.315 0.02713 -11.10 -4.1716 19.994 99.927
3845.000 98.424 0.02713 -11.10 -4.1600 19.992 100.038
3846.000 99.223 0.02713 -11.10 -4.1463 19.992 100.850
3847.000 98.680 0.02711 -11.10 -4.1395 19.995 100.297
3848.000 98.258 0.02711 -11.10 -4.1437 19.992 99.869
3849.000 99.035 0.02711 -11.10 -4.1308 19.992 100.658
3850.000 98.450 0.02709 -11.10 -4.1160 19.995 100.064
3851.000 97.857 0.02709 -11.20 -4.1019 19.990 99.461
3852.000 98.495 0.02709 -11.20 -4.0983 19.993 100.110
3853.000 98.728 0.02709 -11.20 -4.1041 19.993 100.347
3854.000 99.318 0.02708 -11.20 -4.1043 19.992 100.946
3855.000 98.635 0.02706 -11.20 -4.1014 19.989 100.252
3856.000 98.873 0.02705 -11.20 -4.0934 19.990 100.494
3857.000 98.442 0.02703 -11.20 -4.1099 19.991 100.056
3858.000 98.587 0.02703 -11.20 -4.1227 19.993 100.203
3859.000 98.822 0.02702 -11.20 -4.1368 19.989 100.442
3860.000 97.895 0.02701 -11.19 -4.1485 19.993 99.500
3861.000 96.685 0.02702 -11.10 -4.1497 19.994 98.270
3862.000 97.425 0.02707 -11.20 -4.1576 19.990 99.023
3863.000 96.831 0.02711 -11.20 -4.1667 19.993 98.419
3864.000 97.058 0.02717 -11.20 -4.1607 19.992 98.649
3865.000 98.166 0.02720 -11.30 -4.1604 19.990 99.776
3866.000 97.217 0.02722 -11.30 -4.1671 19.989 98.811
3867.000 97.707 0.02726 -11.40 -4.1668 19.992 99.309
3868.000 98.468 0.02728 -11.40 -4.1579 19.986 100.083
3869.000 98.127 0.02728 -11.40 -4.1498 19.986 99.736
3870.000 98.732 0.02728 -11.40 -4.1417 19.989 100.351
3871.000 98.914 0.02728 -11.50 -4.1220 19.990 100.536
3872.000 98.627 0.02727 -11.50 -4.1109 19.986 100.244
3873.000 98.810 0.02726 -11.50 -4.0989 19.986 100.430
3874.000 98.910 0.02725 -11.50 -4.0866 19.989 100.532
3875.000 98.774 0.02724 -11.50 -4.0861 19.986 100.393
3876.000 98.119 0.02722 -11.50 -4.0676 19.986 99.728
3877.000 97.644 0.02722 -11.50 -4.0566 19.989 99.245
3878.000 98.107 0.02724 -11.50 -4.0432 19.986 99.715
3879.000 98.043 0.02724 -11.60 -4.0524 19.986 99.651
3880.000 97.802 0.02726 -11.60 -4.0647 19.989 99.405
3881.000 98.316 0.02728 -11.60 -4.0692 19.986 99.928
3882.000 97.556 0.02728 -11.60 -4.0770 19.991 99.155
3883.000 97.880 0.02731 -11.70 -4.0748 19.988 99.485
3884.000 98.952 0.02731 -11.70 -4.0710 19.988 100.574
3885.000 99.430 0.02730 -11.70 -4.0701 19.986 101.060
3886.000 99.328 0.02727 -11.70 -4.0555 19.988 100.956
3887.000 99.146 0.02724 -11.70 -4.0420 19.989 100.771
3888.000 98.041 0.02723 -11.70 -4.0447 19.988 99.648
3889.000 97.780 0.02724 -11.70 -4.0573 19.989 99.383
3890.000 97.538 0.02725 -11.70 -4.0667 19.988 99.137
3891.000 97.368 0.02728 -11.80 -4.0805 19.989 98.965
3892.000 97.906 0.02730 -11.80 -4.0726 19.985 99.511
3893.000 97.667 0.02733 -11.80 -4.0666 19.983 99.268
3894.000 98.554 0.02735 -11.90 -4.0677 19.989 100.170
3895.000 97.210 0.02736 -11.90 -4.0779 19.989 98.804
3896.000 97.551 0.02741 -11.90 -4.0954 19.989 99.151
3897.000 98.654 0.02743 -12.00 -4.1084 19.992 100.271
3898.000 99.101 0.02742 -12.00 -4.1205 19.992 100.726
3899.000 99.288 0.02741 -12.00 -4.1251 19.987 100.916
3900.000 98.735 0.02738 -12.00 -4.1241 19.986 100.353
3901.000 97.723 0.02737 -12.00 -4.1242 19.983 99.325
3902.000 98.184 0.02738 -12.00 -4.1479 19.986 99.794
3903.000 98.651 0.02739 -12.10 -4.1615 19.989 100.269
3904.000 98.654 0.02738 -12.10 -4.1599 19.989 100.271
3905.000 99.128 0.02738 -12.10 -4.1552 19.989 100.753
3906.000 98.893 0.02735 -12.10 -4.1752 19.992 100.514
3907.000 98.906 0.02734 -12.10 -4.1902 19.989 100.528
3908.000 99.078 0.02731 -12.10 -4.1979 19.992 100.702
3909.000 99.018 0.02729 -12.10 -4.1922 19.986 100.641
3910.000 97.857 0.02728 -12.10 -4.2085 19.986 99.462
3911.000 97.728 0.02729 -12.10 -4.2155 19.987 99.330
3912.000 97.448 0.02731 -12.10 -4.2184 19.984 99.046
3913.000 97.976 0.02733 -12.20 -4.2348 19.987 99.583
3914.000 97.299 0.02735 -12.20 -4.2508 19.987 98.894
3915.000 96.920 0.02740 -12.20 -4.2665 19.984 98.509
3916.000 98.094 0.02744 -12.30 -4.2898 19.990 99.702
3917.000 98.002 0.02745 -12.30 -4.3063 19.987 99.609
3918.000 98.276 0.02746 -12.30 -4.3223 19.989 99.887
3919.000 98.615 0.02746 -12.30 -4.3483 19.987 100.232
3920.000 98.867 0.02746 -12.30 -4.3712 19.990 100.488
3921.000 99.147 0.02745 -12.40 -4.3936 19.983 100.772
3922.000 99.103 0.02743 -12.40 -4.4074 19.987 100.728
3923.000 99.192 0.02741 -12.30 -4.4142 19.987 100.818
3924.000 98.745 0.02738 -12.30 -4.4382 19.984 100.364
3925.000 98.626 0.02737 -12.30 -4.4698 19.986 100.243
3926.000 98.843 0.02735 -12.40 -4.4966 19.989 100.464
3927.000 96.344 0.02735 -12.30 -4.5156 19.980 97.923
3928.000 96.517 0.02742 -12.30 -4.5408 19.977 98.100
3929.000 97.800 0.02746 -12.40 -4.5710 19.989 99.403
3930.000 97.872 0.02748 -12.50 -4.5902 19.989 99.476
3931.000 97.866 0.02750 -12.50 -4.6096 19.989 99.471
3932.000 98.486 0.02752 -12.50 -4.6293 19.986 100.101
3933.000 98.759 0.02752 -12.50 -4.6483 19.989 100.379
3934.000 99.558 0.02751 -12.50 -4.6671 19.986 101.190
3935.000 99.377 0.02747 -12.50 -4.6942 19.986 101.007
3936.000 98.445 0.02745 -12.50 -4.7275 19.985 100.059
3937.000 98.516 0.02745 -12.50 -4.7524 19.989 100.132
3938.000 98.133 0.02745 -12.50 -4.7742 19.985 99.742
